SNR,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,0.7124166666666667,0.78475,0.794,0.8011944444444444,0.8086944444444445,0.8222222222222222,0.8471388888888889,0.8719166666666667,0.8817222222222222,0.8872222222222222,0.8891944444444444,0.89225,0.8953611111111112,0.8950833333333333,0.8962222222222223,0.8993888888888889,0.9001111111111111,0.90225,0.9021666666666668,0.9035,0.9063888888888888,0.9067222222222222,0.9059722222222222,0.9068888888888887,0.9068333333333334,0.9132222222222224,0.9145277777777778,0.9147222222222222,0.9150277777777778,0.9138888888888888,0.9159722222222222,0.9173888888888888,0.9186388888888888,0.9170833333333334,0.9171944444444444,0.9203888888888889
2,0.7405277777777778,0.8066388888888889,0.8137222222222222,0.8179722222222222,0.8269722222222222,0.8391388888888889,0.8668055555555556,0.8889722222222223,0.8971111111111111,0.8991666666666667,0.9039722222222222,0.9069444444444444,0.9091666666666668,0.9091111111111112,0.9104722222222222,0.9117777777777778,0.9124166666666668,0.9142777777777776,0.9156666666666666,0.91475,0.917,0.9168055555555557,0.9192777777777776,0.9178888888888888,0.9191944444444444,0.9238611111111112,0.923,0.9243333333333332,0.9249166666666668,0.9238611111111112,0.9240833333333334,0.9251666666666668,0.9257777777777778,0.9270833333333334,0.9268333333333332,0.9281388888888888
4,0.7498333333333334,0.8142222222222222,0.8195,0.8233333333333334,0.8283055555555555,0.8462222222222222,0.8777222222222222,0.89575,0.9026388888888888,0.9059722222222222,0.9095277777777778,0.9123888888888888,0.9122222222222224,0.91425,0.9170833333333334,0.9173888888888888,0.9186666666666666,0.9188055555555557,0.9209444444444445,0.9216111111111112,0.9214444444444444,0.923,0.9218055555555555,0.92275,0.92275,0.9263888888888888,0.9271666666666668,0.9277222222222222,0.9281388888888888,0.9279722222222222,0.9258611111111112,0.9287222222222222,0.9301388888888888,0.92975,0.9294444444444444,0.9302777777777778
6,0.7558611111111111,0.8153611111111111,0.8249444444444445,0.8291666666666667,0.8335277777777778,0.8505555555555555,0.8781111111111111,0.8980555555555556,0.9053888888888888,0.9106388888888888,0.9114166666666668,0.9150555555555556,0.9159444444444444,0.9172777777777776,0.9184722222222222,0.9199722222222222,0.9209722222222222,0.9215555555555556,0.9229444444444443,0.9236666666666666,0.9241111111111112,0.9250833333333334,0.9263888888888888,0.9259444444444443,0.9264444444444444,0.9296944444444444,0.9293888888888888,0.9299166666666666,0.9297222222222222,0.9299444444444444,0.93025,0.9325277777777776,0.9326944444444444,0.9318055555555556,0.9322222222222222,0.9322777777777778
8,0.7629444444444444,0.8200277777777778,0.8247777777777778,0.8308888888888889,0.8353888888888888,0.8478888888888889,0.8800833333333333,0.9008055555555556,0.9075833333333332,0.912,0.9146388888888888,0.9175555555555556,0.9184444444444444,0.9191666666666668,0.9210833333333334,0.9225833333333332,0.9238333333333332,0.9242777777777778,0.9263055555555556,0.9252222222222222,0.9260555555555556,0.9271388888888888,0.9258333333333332,0.9275,0.9268888888888888,0.9308333333333332,0.9306111111111112,0.9302777777777778,0.9311388888888888,0.9317222222222222,0.9322777777777778,0.9331944444444444,0.9331111111111112,0.9330555555555556,0.9329444444444444,0.9343611111111111
10,0.7569444444444444,0.8205555555555556,0.8257777777777778,0.8316666666666667,0.8353888888888888,0.8528888888888889,0.8815555555555555,0.9021666666666668,0.9093333333333332,0.9131666666666668,0.9162222222222224,0.9169444444444445,0.9183333333333332,0.9217222222222222,0.9233333333333332,0.92425,0.9258888888888888,0.9254166666666668,0.9269444444444443,0.9257222222222222,0.9270555555555556,0.9285555555555556,0.9281111111111112,0.9286666666666666,0.9296388888888888,0.9316666666666666,0.9325555555555556,0.9326388888888888,0.9333888888888888,0.9328888888888888,0.9329444444444444,0.9340555555555556,0.9349444444444444,0.9351111111111112,0.9347777777777778,0.9361944444444444
12,0.7554444444444445,0.8196666666666667,0.8281111111111111,0.8321111111111111,0.8358333333333333,0.85075,0.881,0.9009722222222222,0.9098611111111112,0.9118888888888887,0.9159444444444444,0.9175555555555556,0.9184722222222222,0.9206111111111112,0.92175,0.9220277777777778,0.9235555555555556,0.9242777777777778,0.92625,0.9259166666666668,0.9266388888888888,0.9269444444444443,0.9282222222222222,0.9286111111111112,0.92775,0.9309166666666666,0.9322777777777778,0.9318611111111113,0.9320833333333334,0.9325,0.933,0.9337777777777778,0.9338333333333332,0.9336944444444444,0.9349444444444444,0.9358888888888889
14,0.7607777777777778,0.8195277777777777,0.82575,0.8299166666666666,0.835,0.8513333333333334,0.8829166666666667,0.9014722222222222,0.9086111111111111,0.9116666666666666,0.91525,0.9158888888888888,0.9203055555555556,0.9195277777777778,0.9221111111111112,0.9228055555555555,0.9245555555555556,0.9260277777777778,0.9255,0.9270833333333334,0.9273611111111112,0.9271388888888888,0.9275,0.9289166666666666,0.9285,0.9308611111111113,0.9314444444444444,0.9325555555555556,0.9318055555555556,0.9338333333333332,0.9321944444444444,0.9341666666666668,0.9342777777777778,0.9333055555555556,0.9344166666666668,0.935
16,0.7596944444444444,0.8194722222222223,0.8293888888888888,0.8293888888888888,0.8375555555555556,0.8523333333333334,0.8831111111111111,0.9026666666666666,0.9093888888888888,0.9143333333333332,0.9163888888888888,0.9169166666666668,0.9202777777777778,0.9198333333333332,0.92275,0.9231666666666668,0.9249444444444443,0.9261666666666668,0.9261944444444444,0.9268055555555555,0.9278888888888888,0.9285555555555556,0.9276944444444444,0.9288055555555556,0.9303333333333332,0.9322222222222222,0.9324722222222224,0.9327222222222222,0.9333611111111112,0.9318333333333332,0.9332222222222222,0.9353055555555556,0.9352222222222222,0.9343055555555556,0.9359444444444444,0.9352222222222222
18,0.7549722222222223,0.8218055555555556,0.8269166666666666,0.8281388888888889,0.8326666666666667,0.8508333333333333,0.8828333333333334,0.9021111111111112,0.9083333333333332,0.91175,0.9149444444444444,0.9173333333333332,0.91775,0.9193888888888888,0.9216111111111112,0.9215833333333332,0.92275,0.9239166666666668,0.9246666666666666,0.926,0.9273888888888888,0.9278611111111112,0.9277777777777778,0.9280833333333334,0.9275833333333332,0.9318611111111113,0.9322222222222222,0.9323055555555556,0.9318611111111113,0.9318611111111113,0.9321666666666668,0.9342777777777778,0.9348333333333332,0.9352777777777778,0.9339722222222222,0.9352777777777778
