SNR,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,0.5448484848484848,0.7221212121212122,0.7286363636363636,0.7424242424242424,0.7572727272727273,0.776060606060606,0.803939393939394,0.8353030303030303,0.8506060606060606,0.865909090909091,0.8701515151515151,0.881969696969697,0.8875757575757576,0.8915151515151515,0.8954545454545455,0.8980303030303031,0.8987878787878788,0.8998484848484849,0.901969696969697,0.9031818181818182,0.9016666666666666,0.9001515151515151,0.9090909090909092,0.9116666666666666,0.9112121212121213,0.9101515151515152,0.9157575757575758,0.9162121212121213,0.9153030303030304,0.9159090909090908,0.9130303030303032,0.9153030303030304,0.9171212121212121
2,0.5486363636363636,0.7221212121212122,0.7377272727272727,0.7631818181818182,0.776060606060606,0.798030303030303,0.8274242424242424,0.8459090909090909,0.8604545454545455,0.8777272727272727,0.8887878787878788,0.8978787878787878,0.901818181818182,0.907121212121212,0.9080303030303032,0.9098484848484848,0.9098484848484848,0.9093939393939394,0.9140909090909092,0.9134848484848485,0.9090909090909092,0.9113636363636364,0.9187878787878788,0.9213636363636364,0.9207575757575758,0.9215151515151516,0.9178787878787878,0.9178787878787878,0.9207575757575758,0.9201515151515152,0.9196969696969696,0.9204545454545454,0.9218181818181819
4,0.5472727272727272,0.7296969696969697,0.7446969696969697,0.7637878787878788,0.7783333333333333,0.8036363636363636,0.8242424242424242,0.8492424242424242,0.8660606060606061,0.885,0.8959090909090909,0.8980303030303031,0.9059090909090908,0.908939393939394,0.9095454545454544,0.912121212121212,0.9122727272727272,0.9143939393939394,0.9186363636363636,0.9178787878787878,0.9136363636363636,0.9181818181818182,0.923030303030303,0.921060606060606,0.921818181818182,0.921060606060606,0.922878787878788,0.9257575757575758,0.925,0.9222727272727272,0.9245454545454546,0.928030303030303,0.9248484848484848
6,0.5531818181818182,0.7383333333333333,0.7484848484848485,0.7780303030303031,0.7895454545454546,0.8190909090909091,0.8378787878787879,0.8542424242424242,0.875,0.886969696969697,0.8943939393939394,0.9030303030303032,0.911969696969697,0.9103030303030304,0.917121212121212,0.9130303030303032,0.92,0.9206060606060606,0.922121212121212,0.9204545454545454,0.9204545454545454,0.9192424242424242,0.926060606060606,0.925,0.9216666666666666,0.9263636363636364,0.9259090909090908,0.923030303030303,0.9231818181818182,0.9246969696969696,0.9263636363636364,0.9242424242424242,0.9240909090909091
8,0.5357575757575758,0.7313636363636363,0.7545454545454545,0.7678787878787878,0.7881818181818182,0.8124242424242424,0.8393939393939394,0.858030303030303,0.8736363636363637,0.8806060606060606,0.8965151515151515,0.9059090909090908,0.9080303030303032,0.9136363636363636,0.9142424242424242,0.9128787878787878,0.92,0.9146969696969696,0.9151515151515152,0.9234848484848484,0.9192424242424242,0.9213636363636364,0.9268181818181818,0.9236363636363636,0.9256060606060608,0.9243939393939394,0.9248484848484848,0.9251515151515152,0.9242424242424242,0.9243939393939394,0.9259090909090908,0.928030303030303,0.9259090909090909
10,0.5525757575757576,0.738030303030303,0.7542424242424243,0.7734848484848484,0.7887878787878788,0.8159090909090909,0.8375757575757575,0.860909090909091,0.8786363636363637,0.8848484848484849,0.8957575757575758,0.9043939393939394,0.9125757575757576,0.9096969696969696,0.917121212121212,0.9183333333333332,0.9156060606060606,0.922121212121212,0.9178787878787878,0.9209090909090908,0.9186363636363636,0.9196969696969696,0.9212121212121211,0.922121212121212,0.9225757575757576,0.9204545454545454,0.9231818181818182,0.9266666666666666,0.9245454545454546,0.9195454545454546,0.9224242424242424,0.922121212121212,0.921969696969697
12,0.5557575757575758,0.730909090909091,0.746969696969697,0.7698484848484849,0.7883333333333333,0.8112121212121212,0.8395454545454546,0.8578787878787879,0.8736363636363637,0.8887878787878788,0.8965151515151515,0.9043939393939394,0.9122727272727272,0.9153030303030304,0.916060606060606,0.9172727272727272,0.9204545454545454,0.916060606060606,0.9174242424242424,0.9184848484848483,0.9190909090909092,0.9203030303030304,0.9263636363636364,0.9242424242424242,0.923030303030303,0.9222727272727272,0.9243939393939394,0.9224242424242424,0.9263636363636364,0.9237878787878788,0.923939393939394,0.9243939393939394,0.9228787878787879
14,0.5430303030303031,0.7356060606060606,0.7525757575757576,0.7727272727272727,0.7913636363636364,0.8066666666666666,0.8363636363636363,0.8568181818181818,0.8746969696969698,0.8875757575757576,0.8956060606060606,0.9016666666666666,0.91,0.9112121212121213,0.9125757575757576,0.9137878787878788,0.921969696969697,0.9195454545454546,0.9186363636363636,0.9153030303030304,0.9186363636363636,0.918939393939394,0.9224242424242424,0.923030303030303,0.9233333333333332,0.9206060606060606,0.9251515151515152,0.9234848484848484,0.9246969696969696,0.923939393939394,0.9263636363636364,0.921969696969697,0.9265151515151515
16,0.5501515151515152,0.730909090909091,0.7486363636363637,0.7730303030303031,0.7874242424242425,0.8072727272727273,0.8298484848484848,0.8537878787878788,0.8668181818181818,0.8836363636363637,0.8893939393939394,0.9028787878787878,0.9051515151515152,0.9092424242424244,0.9124242424242424,0.9134848484848485,0.9084848484848485,0.9133333333333332,0.9178787878787878,0.9166666666666666,0.9163636363636364,0.9130303030303032,0.9203030303030304,0.9224242424242424,0.918939393939394,0.9225757575757576,0.9234848484848484,0.9198484848484848,0.9222727272727272,0.923030303030303,0.922878787878788,0.9213636363636364,0.9216666666666666
18,0.5507575757575758,0.735909090909091,0.7495454545454545,0.7748484848484849,0.7916666666666666,0.8134848484848485,0.8368181818181818,0.8587878787878788,0.8772727272727273,0.8883333333333333,0.9013636363636364,0.9072727272727272,0.9046969696969696,0.9084848484848485,0.911818181818182,0.9148484848484848,0.9192424242424242,0.916969696969697,0.9175757575757576,0.9162121212121213,0.9184848484848483,0.9215151515151516,0.9227272727272728,0.922878787878788,0.9231818181818182,0.9209090909090908,0.9242424242424242,0.923939393939394,0.9248484848484848,0.9242424242424242,0.9262121212121212,0.9257575757575758,0.9246969696969697
Avg,0.3982424242424242,0.5148560606060606,0.5261212121212121,0.5400681818181818,0.5500454545454545,0.5635,0.5772424242424242,0.5913787878787878,0.6018181818181818,0.6100454545454546,0.616530303030303,0.6231136363636364,0.6261439393939394,0.6297878787878788,0.632719696969697,0.6339545454545454,0.6363409090909091,0.637280303030303,0.6396818181818181,0.6403560606060607,0.6413939393939394,0.642689393939394,0.6520378787878788,0.6547878787878788,0.6552272727272728,0.6573030303030303,0.6643257575757576,0.6658333333333334,0.6701439393939393,0.6703636363636364,0.6760151515151516,0.6778712121212122,0.6795151515151515
