SNR,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
0,0.666060606060606,0.7693939393939394,0.7946969696969697,0.8051515151515152,0.8246969696969697,0.826969696969697,0.8437878787878788,0.8557575757575757,0.8656060606060606,0.8701515151515151,0.8768181818181818,0.8796969696969696,0.8812121212121212,0.8859090909090909,0.8889393939393939,0.8975757575757576,0.8977272727272727,0.9031818181818182,0.9015151515151516,0.9034848484848484,0.9016666666666666,0.9057575757575758,0.9112121212121213,0.9083333333333332,0.9054545454545454,0.9062121212121212,0.9101515151515152,0.9103030303030304,0.9143939393939394,0.9109090909090908,0.9133333333333332,0.9178787878787878,0.9130303030303032,0.9162121212121213,0.9172727272727272,0.916969696969697,0.9153030303030304,0.9115151515151515
2,0.6924242424242424,0.7895454545454546,0.813939393939394,0.826060606060606,0.8401515151515152,0.8612121212121212,0.8662121212121212,0.8813636363636363,0.8901515151515151,0.8916666666666667,0.8912121212121212,0.8953030303030303,0.8995454545454545,0.8977272727272727,0.9095454545454544,0.911818181818182,0.912121212121212,0.9131818181818182,0.9115151515151516,0.9124242424242424,0.911818181818182,0.9157575757575758,0.9162121212121213,0.9175757575757576,0.9206060606060606,0.9181818181818182,0.916969696969697,0.921818181818182,0.9192424242424242,0.918939393939394,0.9201515151515152,0.9234848484848484,0.9215151515151516,0.9225757575757576,0.923030303030303,0.9225757575757576,0.9213636363636364,0.921060606060606
4,0.705,0.8033333333333333,0.828030303030303,0.8343939393939394,0.8516666666666667,0.8648484848484849,0.8775757575757576,0.8874242424242424,0.895,0.8971212121212121,0.9015151515151516,0.9016666666666666,0.9024242424242424,0.906060606060606,0.9137878787878788,0.9145454545454546,0.9201515151515152,0.916969696969697,0.92,0.9181818181818182,0.916818181818182,0.9245454545454546,0.9237878787878788,0.921969696969697,0.9225757575757576,0.9231818181818182,0.9236363636363636,0.9262121212121212,0.9233333333333332,0.9246969696969696,0.9253030303030304,0.9243939393939394,0.9236363636363636,0.923939393939394,0.9265151515151516,0.9248484848484848,0.9266666666666666,0.9233333333333333
6,0.7063636363636364,0.8053030303030303,0.8343939393939394,0.8528787878787879,0.8603030303030303,0.8739393939393939,0.88,0.8930303030303031,0.8954545454545455,0.901060606060606,0.8992424242424243,0.906969696969697,0.9084848484848485,0.912121212121212,0.9107575757575758,0.9193939393939394,0.9206060606060606,0.9195454545454546,0.916818181818182,0.916060606060606,0.9178787878787878,0.9222727272727272,0.9224242424242424,0.9231818181818182,0.9243939393939394,0.9233333333333332,0.921818181818182,0.9203030303030304,0.923939393939394,0.9212121212121211,0.925,0.9224242424242424,0.9234848484848484,0.9224242424242424,0.922121212121212,0.9231818181818182,0.9242424242424242,0.9242424242424242
8,0.7084848484848485,0.8066666666666666,0.8284848484848485,0.8536363636363636,0.8656060606060606,0.8751515151515151,0.8854545454545455,0.894090909090909,0.901969696969697,0.8983333333333333,0.9012121212121212,0.9053030303030304,0.9062121212121212,0.9092424242424244,0.9131818181818182,0.9203030303030304,0.916818181818182,0.9212121212121211,0.9195454545454546,0.917121212121212,0.9190909090909092,0.9216666666666666,0.9215151515151516,0.9196969696969696,0.9203030303030304,0.9207575757575758,0.921818181818182,0.9237878787878788,0.921969696969697,0.921969696969697,0.9233333333333332,0.9268181818181818,0.9236363636363636,0.922878787878788,0.9256060606060608,0.9262121212121212,0.9242424242424242,0.9265151515151515
10,0.7028787878787879,0.8093939393939394,0.8346969696969697,0.8522727272727273,0.8645454545454545,0.8760606060606061,0.8865151515151515,0.8965151515151515,0.901969696969697,0.9012121212121212,0.9051515151515152,0.9074242424242424,0.9087878787878788,0.9096969696969696,0.9115151515151516,0.9183333333333332,0.9175757575757576,0.9180303030303032,0.9190909090909092,0.92,0.916818181818182,0.9216666666666666,0.9259090909090908,0.9216666666666666,0.9215151515151516,0.9246969696969696,0.9240909090909092,0.9233333333333332,0.9265151515151516,0.9248484848484848,0.921818181818182,0.9253030303030304,0.9274242424242424,0.9256060606060608,0.9242424242424242,0.9246969696969696,0.9281818181818182,0.926060606060606
12,0.7112121212121212,0.8125757575757576,0.8386363636363636,0.8543939393939394,0.8677272727272727,0.8765151515151515,0.8822727272727273,0.8915151515151515,0.901969696969697,0.8980303030303031,0.9022727272727272,0.9090909090909092,0.9072727272727272,0.9078787878787878,0.9125757575757576,0.9143939393939394,0.916060606060606,0.9163636363636364,0.9184848484848483,0.9195454545454546,0.9196969696969696,0.922878787878788,0.9237878787878788,0.9212121212121211,0.922878787878788,0.9237878787878788,0.9245454545454546,0.9246969696969696,0.9248484848484848,0.9245454545454546,0.9243939393939394,0.9251515151515152,0.9251515151515152,0.927878787878788,0.9257575757575758,0.9275757575757576,0.9263636363636364,0.925
14,0.7109090909090909,0.8068181818181818,0.8356060606060606,0.8516666666666667,0.8618181818181818,0.8751515151515151,0.8895454545454545,0.8942424242424243,0.9034848484848484,0.9048484848484848,0.9081818181818182,0.9084848484848485,0.9098484848484848,0.9106060606060606,0.917121212121212,0.9183333333333332,0.9183333333333332,0.9177272727272728,0.92,0.9203030303030304,0.9215151515151516,0.9256060606060608,0.9245454545454546,0.9240909090909092,0.9262121212121212,0.926060606060606,0.9272727272727272,0.9233333333333332,0.9240909090909092,0.9268181818181818,0.9256060606060608,0.9256060606060608,0.9277272727272728,0.928030303030303,0.927878787878788,0.9266666666666666,0.9275757575757576,0.9265151515151515
16,0.708030303030303,0.8048484848484848,0.833030303030303,0.8410606060606061,0.8575757575757575,0.8718181818181818,0.8859090909090909,0.8963636363636364,0.896969696969697,0.8989393939393939,0.9025757575757576,0.9,0.905,0.9090909090909092,0.911818181818182,0.9107575757575758,0.9174242424242424,0.916818181818182,0.917121212121212,0.916060606060606,0.9159090909090908,0.9183333333333332,0.9209090909090908,0.9193939393939394,0.9225757575757576,0.9204545454545454,0.92,0.9251515151515152,0.922878787878788,0.9237878787878788,0.9186363636363636,0.922878787878788,0.9245454545454546,0.9236363636363636,0.921818181818182,0.9243939393939394,0.9198484848484848,0.9201515151515152
18,0.6984848484848485,0.8090909090909091,0.8319696969696969,0.8472727272727273,0.8575757575757575,0.8760606060606061,0.8781818181818182,0.8878787878787879,0.8965151515151515,0.8975757575757576,0.9006060606060606,0.9045454545454544,0.9074242424242424,0.9095454545454544,0.9112121212121213,0.916969696969697,0.9174242424242424,0.9225757575757576,0.9180303030303032,0.9175757575757576,0.9196969696969696,0.9216666666666666,0.922878787878788,0.923939393939394,0.9227272727272728,0.923030303030303,0.923939393939394,0.9259090909090908,0.9256060606060608,0.9215151515151516,0.922121212121212,0.926060606060606,0.925,0.9265151515151516,0.9256060606060608,0.9268181818181818,0.9222727272727272,0.9248484848484848
Avg,0.4811590909090909,0.55075,0.5678863636363637,0.5774621212121213,0.5870378787878788,0.5951212121212122,0.601840909090909,0.6091818181818182,0.6142272727272727,0.6150681818181818,0.6182878787878788,0.6206893939393939,0.6228484848484849,0.6240833333333333,0.6274848484848485,0.6340454545454546,0.6346060606060606,0.6363560606060606,0.6379621212121213,0.638280303030303,0.6382651515151515,0.6443257575757576,0.6455909090909091,0.6452045454545454,0.6475984848484848,0.6481060606060606,0.6494924242424243,0.6528863636363637,0.6535,0.6539545454545455,0.6556515151515151,0.6582727272727272,0.6583484848484848,0.6593409090909091,0.6593712121212121,0.6601515151515152,0.6611515151515152,0.6597045454545455
