SNR,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.7352777777777778,0.8220277777777778,0.8738055555555555,0.8881388888888889,0.8999722222222222,0.9054722222222222,0.9103611111111112,0.9120277777777778,0.9135277777777778,0.9146666666666666,0.9161944444444444,0.9164722222222222,0.9179722222222222,0.9214444444444444,0.92225,0.9226388888888888,0.92325,0.9225555555555556,0.9230833333333334,0.9232222222222224,0.9241666666666668,0.9253055555555556,0.9261666666666668,0.9253611111111112,0.9256388888888888,0.9278333333333332,0.9277222222222222,0.9262777777777778,0.9265,0.9273333333333332,0.9276388888888888,0.9268888888888889
2,0.7582222222222222,0.8396388888888889,0.8940555555555556,0.9073333333333332,0.9152777777777776,0.9191388888888888,0.9220833333333334,0.9230277777777778,0.9228611111111112,0.9251111111111112,0.9253333333333332,0.9266944444444444,0.9274722222222224,0.9291111111111112,0.9297222222222222,0.9295,0.9296111111111112,0.9292222222222222,0.9306944444444444,0.9301111111111112,0.9300555555555556,0.9315277777777776,0.9322222222222222,0.9317222222222222,0.9313888888888888,0.9327777777777778,0.93225,0.9318611111111113,0.9324166666666668,0.9327222222222222,0.9325555555555556,0.9326666666666666
4,0.7627777777777778,0.8490555555555556,0.8984444444444445,0.9140277777777778,0.9201944444444444,0.9229722222222222,0.9274722222222224,0.9266388888888888,0.9294166666666668,0.9289444444444444,0.9289444444444444,0.9308333333333332,0.9296944444444444,0.9323611111111112,0.9322222222222222,0.9323888888888888,0.9328055555555556,0.9323055555555556,0.9318611111111113,0.9322777777777778,0.9323611111111112,0.9328888888888888,0.9335555555555556,0.9333055555555556,0.9334166666666668,0.9332777777777778,0.9344722222222224,0.9340277777777778,0.9343611111111112,0.9344722222222224,0.9338055555555556,0.9351111111111111
6,0.7704166666666666,0.8544722222222222,0.9041111111111112,0.9168611111111112,0.9236666666666666,0.9265833333333332,0.9306944444444444,0.9311666666666668,0.9322777777777778,0.9313055555555556,0.9328055555555556,0.9317222222222222,0.9327222222222222,0.9348888888888888,0.9344722222222224,0.93525,0.9348055555555556,0.9347222222222222,0.9348888888888888,0.9351944444444444,0.9353055555555556,0.9358333333333332,0.9358333333333332,0.9360555555555556,0.93575,0.9358888888888888,0.9363055555555556,0.9365833333333332,0.9367222222222222,0.9364166666666668,0.9369166666666666,0.9359722222222222
8,0.7733055555555556,0.85525,0.9051666666666668,0.9186388888888888,0.9244722222222224,0.9278888888888888,0.9312777777777778,0.9325,0.9318888888888888,0.9328888888888888,0.9341388888888889,0.9342777777777778,0.9348333333333332,0.9361388888888889,0.9360555555555556,0.9352777777777778,0.9362222222222222,0.9356111111111112,0.9353055555555556,0.9358611111111113,0.9370833333333334,0.9371111111111112,0.9375833333333332,0.936,0.9365,0.9374166666666668,0.9377222222222222,0.9374444444444444,0.9368333333333332,0.9375555555555556,0.9374166666666668,0.9374444444444444
10,0.7755833333333333,0.8592222222222222,0.9086111111111111,0.9216944444444444,0.9274444444444444,0.9305833333333332,0.935,0.9344166666666668,0.9351944444444444,0.9355555555555556,0.9354444444444444,0.9365277777777776,0.9374444444444444,0.9387222222222222,0.9381666666666668,0.9386388888888888,0.9389166666666666,0.9385,0.9385555555555556,0.9388611111111111,0.9386388888888888,0.9391388888888887,0.9397777777777778,0.9395,0.9390833333333334,0.9396666666666668,0.9401111111111112,0.9400555555555556,0.9407222222222222,0.94025,0.9400277777777778,0.9400833333333334
12,0.7775555555555556,0.8589166666666667,0.9063611111111112,0.9223055555555556,0.9272222222222222,0.93225,0.9334722222222224,0.9329722222222222,0.9360555555555556,0.9353611111111112,0.9355555555555556,0.9365277777777776,0.9363055555555556,0.9374444444444444,0.9374722222222224,0.9378888888888888,0.9381666666666668,0.9371666666666668,0.9378888888888888,0.9393055555555556,0.9385833333333332,0.9387777777777778,0.93975,0.9397222222222222,0.9400833333333334,0.9398888888888888,0.9395277777777776,0.9395277777777776,0.9392777777777778,0.9401388888888887,0.9395833333333332,0.9401388888888889
14,0.7746111111111111,0.8599444444444444,0.9092777777777776,0.9219166666666668,0.9291388888888888,0.9310277777777778,0.9345833333333332,0.9356666666666666,0.93525,0.9355277777777776,0.9371111111111112,0.9379444444444444,0.9382222222222222,0.9388055555555556,0.94,0.9391388888888887,0.9406666666666668,0.9396388888888888,0.9393611111111112,0.9394166666666668,0.9403888888888888,0.94075,0.94025,0.9408611111111111,0.9408611111111111,0.9418611111111111,0.9411666666666668,0.9409166666666666,0.9408611111111111,0.9411111111111112,0.9411944444444444,0.942
16,0.7800555555555555,0.8624166666666667,0.91275,0.9259444444444443,0.9320277777777778,0.9342777777777778,0.9377222222222222,0.9376666666666666,0.9396944444444444,0.9406944444444444,0.9413055555555556,0.9402777777777778,0.9410833333333334,0.9429444444444444,0.9421111111111112,0.9439166666666666,0.9425555555555556,0.9439444444444444,0.9438611111111112,0.9448611111111112,0.9434444444444444,0.9459722222222222,0.9453611111111112,0.9454166666666668,0.9453888888888888,0.9451666666666668,0.9458888888888888,0.9459722222222222,0.9453055555555556,0.9463888888888888,0.9457777777777778,0.9458888888888889
18,0.7763333333333333,0.8628888888888889,0.9141944444444444,0.9266111111111112,0.9318611111111113,0.9358611111111113,0.9366666666666666,0.93925,0.9391944444444444,0.9401944444444444,0.9420277777777778,0.9411111111111112,0.9414444444444444,0.9437222222222222,0.9424722222222224,0.9431666666666668,0.9443333333333334,0.9444166666666668,0.9447777777777778,0.9439166666666666,0.9446944444444444,0.9453888888888888,0.9453333333333334,0.9462777777777778,0.9449722222222222,0.9462777777777778,0.9453888888888888,0.9461666666666668,0.9463055555555556,0.9456111111111112,0.9459722222222222,0.9464722222222223
Avg,0.5391638888888889,0.5928263888888889,0.6257208333333333,0.6352388888888889,0.6406888888888889,0.6440097222222222,0.6468625,0.6485347222222222,0.6491375,0.6507111111111111,0.6516625,0.6526916666666667,0.6530555555555555,0.6572486111111111,0.657725,0.6587944444444445,0.6596652777777777,0.6601638888888889,0.6610777777777778,0.6616708333333333,0.6623694444444445,0.6655916666666667,0.6665861111111111,0.6677777777777778,0.6679,0.6711152777777778,0.6713666666666667,0.6715208333333333,0.6726,0.6737569444444444,0.6740666666666667,0.674475
