SNR,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
-20,0.1025277777777777,0.1074722222222222,0.1054166666666666,0.1050833333333333,0.1048333333333333,0.1084444444444444,0.1046388888888888,0.1076666666666666,0.1053333333333333,0.1075277777777777,0.10825,0.1069166666666666,0.1084166666666666,0.1096666666666666,0.1068611111111111,0.1066666666666666,0.1094444444444444,0.1097222222222222,0.10975,0.1106666666666666,0.1102777777777777,0.1139722222222222,0.1153055555555555,0.1171111111111111,0.1188611111111111,0.11925,0.1198888888888888,0.1250277777777777,0.1246666666666666,0.1273611111111111,0.1265555555555555,0.132,0.13580555555555557
-18,0.1089722222222222,0.1098888888888888,0.1115555555555555,0.1118888888888888,0.1131666666666666,0.1091388888888888,0.1115,0.1096944444444444,0.1136666666666666,0.1107222222222222,0.1141944444444444,0.1126388888888888,0.1112222222222222,0.11525,0.1124444444444444,0.1163611111111111,0.1127222222222222,0.1165277777777777,0.11475,0.1170555555555555,0.1213055555555555,0.1182222222222222,0.1242777777777777,0.1234444444444444,0.1255277777777777,0.1267777777777777,0.1273333333333333,0.1321666666666666,0.1354722222222222,0.1356111111111111,0.1390833333333333,0.1429166666666666,0.14280555555555555
-16,0.1188611111111111,0.1205,0.1216388888888889,0.1221111111111111,0.1258611111111111,0.12225,0.1231666666666666,0.1248055555555555,0.1254166666666666,0.1239166666666666,0.1291111111111111,0.1265555555555555,0.1302222222222222,0.1273055555555555,0.1274444444444444,0.1290555555555555,0.13125,0.1300277777777777,0.1327777777777777,0.1325555555555555,0.1311666666666666,0.1356944444444444,0.1397222222222222,0.1408055555555555,0.1413611111111111,0.1448333333333333,0.1447222222222222,0.1523055555555555,0.1549444444444444,0.1553888888888888,0.1569166666666666,0.1589444444444444,0.15888888888888889
-14,0.1420555555555555,0.1553611111111111,0.1564722222222222,0.1525,0.1591666666666666,0.1603611111111111,0.1603055555555555,0.1613611111111111,0.1602777777777777,0.1614166666666666,0.1626666666666666,0.1608611111111111,0.162,0.1641388888888889,0.16775,0.1676111111111111,0.16775,0.1650555555555555,0.1698333333333333,0.16975,0.1701666666666666,0.1758333333333333,0.1779722222222222,0.1821944444444444,0.1811111111111111,0.1822222222222222,0.1846944444444444,0.1935,0.1945555555555555,0.1971388888888889,0.197,0.2014444444444444,0.2041111111111111
-12,0.1969444444444444,0.2104722222222222,0.2130833333333333,0.2151944444444444,0.2186666666666666,0.2184722222222222,0.2146111111111111,0.2209722222222222,0.2198888888888888,0.2168055555555555,0.2245277777777777,0.2195277777777777,0.2197222222222222,0.2211111111111111,0.2199722222222222,0.2212777777777777,0.22425,0.2246944444444444,0.2249444444444444,0.2282777777777777,0.2268055555555555,0.2279444444444444,0.2348333333333333,0.2425277777777778,0.2417222222222222,0.2421111111111111,0.2467222222222222,0.2523333333333333,0.25325,0.2551944444444444,0.2537222222222222,0.2580833333333333,0.26075
-10,0.2816666666666667,0.2868333333333333,0.2944722222222222,0.2995,0.3016944444444444,0.3070555555555556,0.3073333333333333,0.3116388888888889,0.3130833333333333,0.3108888888888889,0.3153888888888889,0.3177222222222222,0.3194166666666667,0.32,0.3201388888888888,0.3268333333333333,0.3225,0.3236111111111111,0.32475,0.3307222222222222,0.33125,0.3325,0.3441388888888889,0.3435833333333333,0.3430555555555555,0.3489444444444444,0.3515,0.3601666666666667,0.3564444444444444,0.3613055555555555,0.3661944444444444,0.37225,0.37372222222222223
-8,0.37175,0.3916944444444444,0.4003888888888889,0.4054166666666666,0.4143333333333333,0.4218888888888888,0.4191944444444444,0.4224444444444444,0.4234444444444444,0.4285277777777778,0.4316111111111111,0.4344166666666667,0.4365833333333333,0.4389166666666667,0.4407222222222222,0.44475,0.4472777777777778,0.4499722222222222,0.4486111111111111,0.4532777777777778,0.4550555555555555,0.4578055555555556,0.4716944444444444,0.47375,0.4761388888888889,0.4751944444444444,0.4833611111111111,0.4951944444444444,0.4940555555555556,0.4944722222222222,0.4991388888888889,0.50875,0.5074722222222222
-6,0.4801111111111111,0.5391666666666667,0.5583333333333333,0.5623888888888889,0.5696666666666667,0.5756666666666667,0.5744722222222223,0.5845,0.5797222222222222,0.5861944444444445,0.5911666666666666,0.591,0.5953611111111111,0.5972222222222222,0.6022777777777778,0.6023333333333334,0.6067777777777777,0.6085277777777778,0.6128888888888889,0.6121944444444445,0.6141666666666666,0.6196388888888889,0.63275,0.6382777777777778,0.6390833333333333,0.6435833333333333,0.64475,0.6565833333333333,0.6641111111111111,0.6669166666666667,0.6649166666666667,0.6740277777777778,0.6776111111111112
-4,0.6034166666666667,0.6746944444444445,0.69925,0.717,0.7223611111111111,0.7276388888888888,0.7344166666666667,0.7374166666666667,0.7405833333333334,0.7454444444444445,0.7460555555555556,0.7511111111111111,0.7525277777777778,0.7563333333333333,0.7572777777777778,0.76125,0.76675,0.766,0.7706666666666667,0.7715833333333333,0.7751388888888889,0.7763055555555556,0.791,0.7931388888888888,0.79375,0.7982777777777778,0.8004166666666667,0.8125,0.8146944444444445,0.8153333333333334,0.8170277777777778,0.8243333333333334,0.8255833333333333
-2,0.70925,0.7929166666666667,0.8193611111111111,0.8336666666666667,0.8396111111111111,0.8430277777777778,0.8449722222222222,0.85075,0.8518888888888889,0.8542777777777778,0.8588055555555556,0.8590833333333333,0.8624722222222222,0.8626666666666667,0.8648333333333333,0.8688611111111111,0.8699166666666667,0.872,0.8761944444444445,0.8781111111111111,0.8801944444444444,0.8823333333333333,0.8903333333333333,0.89325,0.8931944444444444,0.8936944444444445,0.8953055555555556,0.8997222222222222,0.9006111111111111,0.9024166666666666,0.9018055555555556,0.9051388888888888,0.905
0,0.7764722222222222,0.8623611111111111,0.8868055555555555,0.8955555555555555,0.8998888888888888,0.9044444444444444,0.9038611111111112,0.9061944444444444,0.9081111111111112,0.9096666666666666,0.9111111111111112,0.9106388888888888,0.9108888888888887,0.9129444444444444,0.91375,0.91525,0.9153055555555556,0.9159722222222222,0.9174722222222222,0.9188888888888888,0.9181666666666668,0.9191944444444444,0.9223333333333332,0.9228611111111112,0.923,0.9215833333333332,0.9223333333333332,0.9247222222222222,0.925,0.9246944444444444,0.9250277777777778,0.9259444444444443,0.925
2,0.8074444444444444,0.8893333333333333,0.9090277777777778,0.9181111111111112,0.9191944444444444,0.9235,0.9236666666666666,0.9239444444444443,0.9245555555555556,0.9258055555555555,0.9273055555555556,0.9253888888888888,0.9269166666666668,0.9266388888888888,0.9274166666666668,0.9272777777777778,0.9273055555555556,0.9271666666666668,0.9287777777777778,0.9283611111111112,0.9286666666666666,0.9295277777777776,0.9307777777777778,0.9315555555555556,0.9309166666666666,0.9311666666666668,0.9313611111111112,0.9321388888888889,0.9324444444444444,0.9326944444444444,0.9321111111111112,0.9340555555555556,0.9337222222222222
4,0.8136388888888889,0.8981111111111111,0.9180833333333334,0.9232222222222224,0.926,0.9266666666666666,0.9276944444444444,0.9292777777777778,0.9285,0.9302222222222222,0.9293888888888888,0.9309166666666666,0.9307222222222222,0.9305,0.9301944444444444,0.9314722222222224,0.9312222222222222,0.9305,0.9325,0.9321666666666668,0.9325555555555556,0.9324166666666668,0.9325833333333332,0.9331944444444444,0.9333333333333332,0.9323611111111112,0.9323888888888888,0.9339166666666666,0.9343333333333332,0.9335,0.9335277777777776,0.9337222222222222,0.9339722222222222
6,0.8181944444444444,0.8999444444444444,0.9198611111111112,0.9258333333333332,0.9270833333333334,0.9303333333333332,0.9313611111111112,0.9316666666666666,0.9312777777777778,0.9323055555555556,0.9321388888888889,0.9325277777777776,0.9329166666666666,0.9341666666666668,0.9328611111111113,0.9318611111111113,0.9331944444444444,0.9339444444444444,0.9344722222222224,0.9337777777777778,0.9347222222222222,0.9345555555555556,0.9346944444444444,0.9355833333333332,0.9353611111111112,0.9356666666666666,0.9355555555555556,0.9364722222222224,0.9351111111111112,0.9358333333333332,0.9356666666666666,0.9359444444444444,0.9358333333333333
8,0.8217777777777778,0.9015833333333332,0.92,0.9259444444444443,0.9275833333333332,0.9298055555555556,0.9308333333333332,0.9321666666666668,0.9323333333333332,0.9330277777777778,0.9326111111111112,0.9329166666666666,0.9338888888888888,0.9341111111111112,0.9335277777777776,0.934,0.9338333333333332,0.9331388888888889,0.9336666666666666,0.9351944444444444,0.9348888888888888,0.9351944444444444,0.9349722222222222,0.9357777777777778,0.9352222222222222,0.9364722222222224,0.9355833333333332,0.9374444444444444,0.9366666666666666,0.9365833333333332,0.9363333333333334,0.9373055555555556,0.93775
10,0.8213611111111111,0.90375,0.9201388888888888,0.92825,0.9304166666666668,0.9306111111111112,0.9333611111111112,0.9334166666666668,0.9335555555555556,0.9350833333333334,0.935,0.93525,0.9350555555555556,0.9345833333333332,0.9359166666666666,0.9351111111111112,0.9371111111111112,0.9375,0.9365277777777776,0.9357222222222222,0.9367222222222222,0.9360277777777778,0.9381944444444444,0.9375833333333332,0.93825,0.93775,0.9375555555555556,0.9383333333333334,0.9378888888888888,0.9383888888888888,0.9390277777777778,0.9383888888888888,0.9387222222222222
12,0.8209444444444445,0.8997777777777778,0.9198888888888888,0.9275555555555556,0.9284722222222224,0.93175,0.933,0.9315555555555556,0.9315277777777776,0.9323888888888888,0.9335833333333332,0.9329444444444444,0.9339444444444444,0.9334444444444444,0.9323888888888888,0.9353888888888888,0.9343333333333332,0.9351944444444444,0.9356111111111112,0.9351388888888889,0.9359444444444444,0.9358611111111113,0.93675,0.9363333333333334,0.9373055555555556,0.9368611111111113,0.9357777777777778,0.9373888888888888,0.9380833333333334,0.9361111111111112,0.9369166666666666,0.9372777777777778,0.9379166666666666
14,0.8216666666666667,0.9013611111111112,0.9210555555555556,0.9265555555555556,0.9284166666666668,0.9309166666666666,0.9311388888888888,0.9314166666666668,0.9329166666666666,0.9343055555555556,0.9335833333333332,0.9340555555555556,0.9356666666666666,0.9349444444444444,0.9332777777777778,0.9356388888888888,0.9362777777777778,0.9348055555555556,0.9362222222222222,0.9349444444444444,0.9368888888888888,0.9367222222222222,0.9379444444444444,0.9368055555555556,0.9384444444444444,0.9366944444444444,0.9378611111111111,0.9390555555555556,0.9395555555555556,0.9388611111111111,0.9395555555555556,0.9393333333333334,0.9390555555555555
16,0.8206111111111111,0.8995,0.9199166666666668,0.927,0.929,0.9307222222222222,0.9321388888888889,0.93375,0.9309166666666666,0.9337777777777778,0.9330277777777778,0.9338333333333332,0.9350833333333334,0.9332777777777778,0.9336388888888888,0.9327777777777778,0.9331388888888889,0.9342222222222222,0.9353055555555556,0.9336388888888888,0.9335833333333332,0.9351666666666668,0.9369444444444444,0.9349166666666666,0.9356666666666666,0.93525,0.9363333333333334,0.9358055555555556,0.9361944444444444,0.93725,0.9376944444444444,0.9390555555555556,0.9383888888888889
18,0.8220833333333334,0.8981944444444444,0.9192777777777776,0.9258611111111112,0.9291388888888888,0.9296666666666666,0.9298055555555556,0.9325555555555556,0.9320277777777778,0.9337777777777778,0.9328611111111113,0.93425,0.9325,0.9339444444444444,0.9335833333333332,0.9333888888888888,0.9346388888888888,0.9347222222222222,0.9355277777777776,0.9358611111111113,0.9356111111111112,0.9341111111111112,0.9373055555555556,0.9375555555555556,0.9371944444444444,0.9378888888888888,0.9365,0.9388333333333332,0.9364166666666668,0.9389722222222222,0.9383333333333334,0.9403888888888888,0.9373333333333334
Avg,0.5629875,0.6171458333333333,0.6317013888888889,0.6374319444444444,0.6407277777777778,0.6431180555555556,0.6435736111111111,0.6458597222222222,0.6459513888888889,0.6473041666666667,0.6491194444444445,0.6491277777777777,0.6502763888888888,0.6510583333333333,0.6513138888888889,0.6528583333333333,0.65375,0.6541652777777778,0.6555625,0.6563944444444444,0.6571638888888889,0.6584513888888889,0.6632263888888889,0.6645125,0.664925,0.6658291666666667,0.6669972222222222,0.6716805555555555,0.672225,0.6732013888888889,0.6738277777777778,0.6769652777777778,0.6774722222222223
