SNR,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
-20,0.1037777777777777,0.1057222222222222,0.1055,0.1061666666666666,0.1058888888888889,0.1052222222222222,0.1074722222222222,0.1066388888888889,0.1085277777777777,0.1081666666666666,0.1099444444444444,0.1055555555555555,0.10875,0.1083888888888889,0.1103333333333333,0.1075277777777777,0.1081666666666666,0.1096666666666666,0.1113611111111111,0.1135833333333333,0.1162222222222222,0.1130833333333333,0.1162222222222222,0.1195,0.1189444444444444,0.1223333333333333,0.1234722222222222,0.12025,0.1278333333333333,0.1266666666666666,0.1276111111111111,0.1295833333333333,0.12958333333333333
-18,0.1091111111111111,0.1100277777777777,0.1114444444444444,0.1106666666666666,0.1095833333333333,0.1102222222222222,0.1111666666666666,0.1124166666666666,0.1089166666666666,0.1116666666666666,0.1136944444444444,0.1110555555555555,0.1136388888888888,0.1135,0.1133888888888888,0.1121388888888888,0.1126666666666666,0.1134722222222222,0.1130833333333333,0.1168055555555555,0.1179722222222222,0.1211666666666666,0.1200833333333333,0.1225833333333333,0.1247777777777777,0.12775,0.1284722222222222,0.1281666666666666,0.1291111111111111,0.1319444444444444,0.1329444444444444,0.1340833333333333,0.13575
-16,0.11775,0.1218611111111111,0.1214444444444444,0.1222777777777777,0.1215,0.1248888888888888,0.1216944444444444,0.1234444444444444,0.1234166666666666,0.1250555555555555,0.1260555555555555,0.1255833333333333,0.1271111111111111,0.126,0.1248611111111111,0.1286388888888888,0.1278888888888888,0.1281388888888888,0.1331666666666666,0.1344166666666666,0.1349722222222222,0.1363888888888889,0.1380555555555555,0.1405555555555555,0.1422222222222222,0.1468888888888889,0.1466944444444444,0.1497222222222222,0.1539166666666666,0.1525555555555555,0.1531388888888888,0.1539444444444444,0.15794444444444444
-14,0.1415555555555555,0.1503055555555555,0.1521944444444444,0.1545,0.1569444444444444,0.1574444444444444,0.1566944444444444,0.1606111111111111,0.1584722222222222,0.1601666666666666,0.1599722222222222,0.1626111111111111,0.1634722222222222,0.1634444444444444,0.1642777777777777,0.1646111111111111,0.1640833333333333,0.1673333333333333,0.166,0.1716944444444444,0.1738611111111111,0.1743611111111111,0.17425,0.1791944444444444,0.1835833333333333,0.1878888888888888,0.1898055555555555,0.1900833333333333,0.1914722222222222,0.1944166666666666,0.1936111111111111,0.1953055555555555,0.19627777777777777
-12,0.1902777777777777,0.2044166666666666,0.2117222222222222,0.2146944444444444,0.2153333333333333,0.2143611111111111,0.2167222222222222,0.2160277777777778,0.2151944444444444,0.2175833333333333,0.2167777777777778,0.2175277777777777,0.2198055555555555,0.2195277777777777,0.2244166666666666,0.2204722222222222,0.2218055555555555,0.2247222222222222,0.2250277777777777,0.2281944444444444,0.2308888888888889,0.2324444444444444,0.2336666666666666,0.2385,0.2430277777777778,0.2460555555555555,0.2468888888888888,0.2446944444444444,0.2531944444444444,0.2543055555555555,0.2542777777777777,0.2560555555555555,0.25816666666666666
-10,0.2785,0.2814444444444444,0.2889722222222222,0.2911944444444444,0.2978333333333333,0.2972222222222222,0.2999722222222222,0.2984722222222222,0.3018333333333333,0.3056388888888889,0.3056111111111111,0.3109166666666667,0.3106944444444444,0.3135,0.3151111111111111,0.3179166666666667,0.3185,0.3175555555555555,0.3211666666666666,0.3306111111111111,0.3353611111111111,0.3358333333333333,0.3354444444444444,0.3379722222222222,0.3468611111111111,0.3505555555555555,0.3527777777777778,0.3545,0.3625833333333333,0.3637222222222222,0.3623055555555555,0.3622222222222222,0.3671388888888889
-8,0.3619166666666666,0.3856111111111111,0.3912222222222222,0.3944166666666667,0.4006388888888889,0.4076111111111111,0.4094444444444444,0.4125,0.4177777777777778,0.4205555555555555,0.4238888888888888,0.4230277777777778,0.4301666666666666,0.4347777777777777,0.4345277777777778,0.4371388888888889,0.43825,0.4421944444444444,0.4436944444444444,0.4558611111111111,0.4591388888888889,0.4611388888888889,0.4634722222222222,0.4654722222222222,0.4768888888888888,0.4762222222222222,0.4801944444444444,0.4836944444444444,0.4905833333333333,0.4903611111111111,0.4911111111111111,0.4935555555555556,0.4965
-6,0.4756388888888889,0.52575,0.5426111111111112,0.5515555555555556,0.556,0.5618611111111111,0.5650833333333334,0.5684444444444444,0.5737222222222222,0.577,0.5814722222222222,0.5833055555555555,0.5917222222222223,0.5935,0.5980555555555556,0.5958888888888889,0.6025555555555555,0.6034722222222222,0.6044444444444445,0.6219722222222223,0.6228055555555555,0.6274722222222222,0.6295833333333334,0.6318888888888889,0.6459722222222222,0.6458611111111111,0.6471666666666667,0.6487222222222222,0.6566944444444445,0.6615555555555556,0.6601944444444444,0.66325,0.6667777777777778
-4,0.6070277777777778,0.6756111111111112,0.6980833333333333,0.7088888888888889,0.721,0.7258055555555556,0.7300555555555556,0.7354166666666667,0.7376111111111111,0.7416666666666667,0.7456944444444444,0.7486666666666667,0.7509444444444444,0.7525277777777778,0.7555,0.7575833333333334,0.7612777777777778,0.76575,0.7674166666666666,0.7798055555555555,0.7825277777777778,0.7832777777777777,0.7867777777777778,0.7867222222222222,0.7962777777777778,0.7998888888888889,0.7988333333333333,0.8021388888888888,0.8085277777777777,0.8093888888888889,0.8113611111111111,0.8120555555555555,0.81275
-2,0.7197222222222223,0.80075,0.8224166666666667,0.8346666666666667,0.8434166666666667,0.8468333333333333,0.8522777777777778,0.8570555555555556,0.8615555555555555,0.8603888888888889,0.8630833333333333,0.8634166666666667,0.8666666666666667,0.8686944444444444,0.8687222222222222,0.8705,0.8711944444444445,0.8731944444444445,0.87475,0.8825277777777778,0.88275,0.8848333333333334,0.8858333333333334,0.8863888888888889,0.8917777777777778,0.89225,0.8924444444444445,0.8955833333333333,0.8964444444444445,0.8957222222222222,0.8969166666666667,0.8974444444444445,0.8986666666666666
