SNR,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0,0.615,0.7328787878787879,0.7622727272727273,0.7842424242424243,0.7959090909090909,0.8081818181818182,0.8115151515151515,0.816969696969697,0.8190909090909091,0.8283333333333334,0.8457575757575757,0.8574242424242424,0.875,0.8843939393939394,0.8848484848484849,0.8922727272727272,0.8901515151515151,0.8925757575757576,0.899090909090909,0.8998484848484849,0.9077272727272728,0.9072727272727272,0.9109090909090908,0.9128787878787878,0.9151515151515152,0.9104545454545454,0.9103030303030304,0.9122727272727272,0.913939393939394,0.9137878787878788,0.9204545454545454,0.9207575757575758,0.9165151515151516,0.921818181818182,0.9201515151515152,0.9237878787878788,0.9245454545454546,0.9224242424242424,0.9206060606060606,0.9248484848484848,0.9245454545454546
2,0.644090909090909,0.7525757575757576,0.7804545454545454,0.8075757575757576,0.8177272727272727,0.8278787878787879,0.833939393939394,0.8366666666666667,0.8410606060606061,0.8478787878787879,0.8607575757575757,0.878030303030303,0.8880303030303031,0.9004545454545455,0.8987878787878788,0.9072727272727272,0.9087878787878788,0.9134848484848485,0.9090909090909092,0.9109090909090908,0.922121212121212,0.9224242424242424,0.9204545454545454,0.9224242424242424,0.9234848484848484,0.9227272727272728,0.9233333333333332,0.9207575757575758,0.921969696969697,0.9254545454545454,0.9254545454545454,0.9265151515151516,0.9237878787878788,0.9243939393939394,0.9296969696969696,0.927878787878788,0.9262121212121212,0.9292424242424242,0.9268181818181818,0.9265151515151516,0.9293939393939394
4,0.6622727272727272,0.7648484848484849,0.7996969696969697,0.8081818181818182,0.8328787878787879,0.8321212121212122,0.838030303030303,0.8412121212121212,0.8412121212121212,0.8536363636363636,0.8701515151515151,0.884090909090909,0.8916666666666667,0.9004545454545455,0.907121212121212,0.9077272727272728,0.9145454545454546,0.9113636363636364,0.918939393939394,0.916969696969697,0.9212121212121211,0.9183333333333332,0.9243939393939394,0.9198484848484848,0.9212121212121211,0.922878787878788,0.9227272727272728,0.9216666666666666,0.9178787878787878,0.9272727272727272,0.9224242424242424,0.9243939393939394,0.9236363636363636,0.9272727272727272,0.927121212121212,0.9216666666666666,0.9234848484848484,0.9263636363636364,0.9281818181818182,0.926969696969697,0.925
6,0.6692424242424242,0.7756060606060606,0.7922727272727272,0.8134848484848485,0.833939393939394,0.835,0.8457575757575757,0.8412121212121212,0.8493939393939394,0.8622727272727273,0.8760606060606061,0.891969696969697,0.9030303030303032,0.9104545454545454,0.9112121212121213,0.9143939393939394,0.9136363636363636,0.9163636363636364,0.9196969696969696,0.9225757575757576,0.9295454545454546,0.927121212121212,0.9290909090909092,0.928030303030303,0.927121212121212,0.931060606060606,0.9262121212121212,0.9287878787878788,0.9274242424242424,0.9340909090909092,0.9334848484848484,0.9316666666666666,0.9293939393939394,0.932121212121212,0.9315151515151516,0.9295454545454546,0.9284848484848484,0.9333333333333332,0.932878787878788,0.932121212121212,0.9328787878787879
8,0.6677272727272727,0.7704545454545455,0.8004545454545454,0.8156060606060606,0.8334848484848485,0.84,0.8454545454545455,0.8495454545454545,0.8518181818181818,0.8607575757575757,0.8743939393939394,0.8868181818181818,0.8992424242424243,0.9093939393939394,0.9148484848484848,0.9148484848484848,0.9175757575757576,0.92,0.9198484848484848,0.9213636363636364,0.9256060606060608,0.9253030303030304,0.9251515151515152,0.9256060606060608,0.9283333333333332,0.9243939393939394,0.922121212121212,0.9275757575757576,0.9262121212121212,0.9263636363636364,0.927878787878788,0.9266666666666666,0.9248484848484848,0.9290909090909092,0.9263636363636364,0.9272727272727272,0.9296969696969696,0.9256060606060608,0.9284848484848484,0.9257575757575758,0.9263636363636364
10,0.6621212121212121,0.7695454545454545,0.8045454545454546,0.825,0.8384848484848485,0.8456060606060606,0.848030303030303,0.8513636363636363,0.8527272727272728,0.86,0.876969696969697,0.8898484848484849,0.902121212121212,0.9130303030303032,0.9137878787878788,0.9165151515151516,0.917121212121212,0.9203030303030304,0.9204545454545454,0.9231818181818182,0.928030303030303,0.9253030303030304,0.9301515151515152,0.9268181818181818,0.9272727272727272,0.9292424242424242,0.9312121212121212,0.9254545454545454,0.9265151515151516,0.9343939393939394,0.9316666666666666,0.9290909090909092,0.9272727272727272,0.931060606060606,0.9315151515151516,0.93,0.9342424242424242,0.9298484848484848,0.9295454545454546,0.9327272727272728,0.9351515151515152
12,0.665,0.7709090909090909,0.8107575757575758,0.8254545454545454,0.8357575757575758,0.8437878787878788,0.8462121212121212,0.853030303030303,0.8568181818181818,0.865,0.8787878787878788,0.8986363636363637,0.903939393939394,0.9122727272727272,0.9140909090909092,0.9184848484848483,0.923030303030303,0.9243939393939394,0.9237878787878788,0.932878787878788,0.9313636363636364,0.9301515151515152,0.936060606060606,0.9313636363636364,0.9340909090909092,0.9336363636363636,0.9351515151515152,0.9316666666666666,0.9293939393939394,0.936969696969697,0.9348484848484848,0.9340909090909092,0.9312121212121212,0.9337878787878788,0.9337878787878788,0.9325757575757576,0.933939393939394,0.9333333333333332,0.9348484848484848,0.9343939393939394,0.9354545454545454
14,0.6684848484848485,0.7721212121212121,0.8116666666666666,0.8209090909090909,0.8409090909090909,0.8419696969696969,0.8496969696969697,0.850909090909091,0.8539393939393939,0.8618181818181818,0.8831818181818182,0.8927272727272727,0.8983333333333333,0.9130303030303032,0.918939393939394,0.9203030303030304,0.9234848484848484,0.9286363636363636,0.926060606060606,0.9259090909090908,0.9325757575757576,0.9327272727272728,0.93,0.9312121212121212,0.9303030303030304,0.9313636363636364,0.9322727272727273,0.9304545454545454,0.9337878787878788,0.9363636363636364,0.9345454545454546,0.9325757575757576,0.9322727272727273,0.9342424242424242,0.9387878787878788,0.935,0.9375757575757576,0.9365151515151516,0.9354545454545454,0.9356060606060606,0.933939393939394
16,0.6521212121212121,0.7721212121212121,0.7934848484848485,0.8174242424242424,0.8316666666666667,0.8446969696969697,0.848030303030303,0.8527272727272728,0.8554545454545455,0.8666666666666667,0.88,0.8927272727272727,0.9045454545454544,0.9154545454545454,0.9128787878787878,0.9237878787878788,0.9242424242424242,0.9245454545454546,0.927878787878788,0.9290909090909092,0.9345454545454546,0.9312121212121212,0.931969696969697,0.9327272727272728,0.9295454545454546,0.9283333333333332,0.9340909090909092,0.9362121212121212,0.9298484848484848,0.9342424242424242,0.9372727272727271,0.9346969696969696,0.933030303030303,0.9374242424242424,0.9336363636363636,0.9386363636363636,0.9342424242424242,0.9407575757575758,0.9357575757575758,0.9368181818181818,0.936969696969697
18,0.661060606060606,0.7798484848484849,0.8059090909090909,0.8221212121212121,0.8383333333333334,0.8465151515151516,0.8534848484848485,0.8606060606060606,0.8586363636363636,0.8662121212121212,0.8846969696969696,0.8984848484848484,0.9037878787878788,0.9103030303030304,0.9172727272727272,0.918939393939394,0.9222727272727272,0.9248484848484848,0.9277272727272728,0.931060606060606,0.9315151515151516,0.9362121212121212,0.9316666666666666,0.9336363636363636,0.9340909090909092,0.936060606060606,0.933030303030303,0.9343939393939394,0.9353030303030304,0.9353030303030304,0.9357575757575758,0.9356060606060606,0.9365151515151516,0.9372727272727271,0.9393939393939394,0.9363636363636364,0.9383333333333334,0.936969696969697,0.936969696969697,0.937878787878788,0.9384848484848485
