SNR,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.7816111111111111,0.8705,0.8946666666666667,0.8998611111111111,0.9055555555555556,0.9071388888888888,0.9084444444444444,0.9094722222222222,0.9120277777777778,0.9136111111111112,0.9136111111111112,0.9149722222222222,0.9141388888888888,0.9167777777777778,0.9168888888888888,0.9169444444444445,0.9163333333333332,0.9213333333333332,0.9219444444444445,0.9215833333333332,0.9227777777777778,0.9230833333333334,0.9250555555555556,0.92525,0.9244722222222224,0.9248333333333332,0.9273611111111112,0.9261944444444444,0.9270833333333334,0.9261944444444444,0.9276388888888888,0.9258055555555555
2,0.8086666666666666,0.8920555555555556,0.9098055555555556,0.9180833333333334,0.9208055555555557,0.9208055555555557,0.9229166666666668,0.9218055555555555,0.9247222222222222,0.9262777777777778,0.92625,0.9264166666666668,0.9266111111111112,0.9266111111111112,0.92725,0.9278611111111112,0.92775,0.9306388888888888,0.9317222222222222,0.9309444444444444,0.9306111111111112,0.9315555555555556,0.9322777777777778,0.9325277777777776,0.9321388888888889,0.9326666666666666,0.9320277777777778,0.9328055555555556,0.9326944444444444,0.9331388888888889,0.9335,0.9336111111111111
4,0.8167777777777778,0.8970555555555556,0.9153055555555556,0.92275,0.9240555555555556,0.9269444444444443,0.9273888888888888,0.9276111111111112,0.9285277777777776,0.92925,0.9289722222222222,0.9295833333333332,0.9290555555555556,0.93,0.9303611111111112,0.9305833333333332,0.9311944444444444,0.9323611111111112,0.9326666666666666,0.9325833333333332,0.9321944444444444,0.9327777777777778,0.9337777777777778,0.9333055555555556,0.9338611111111113,0.9343055555555556,0.9337777777777778,0.9345,0.9343055555555556,0.9339722222222222,0.934,0.9346944444444445
6,0.8205833333333333,0.8989166666666667,0.9161666666666668,0.92275,0.9265833333333332,0.9285277777777776,0.9290833333333334,0.9296666666666666,0.9313333333333332,0.9311666666666668,0.9314166666666668,0.9315,0.9322777777777778,0.9335555555555556,0.932,0.93275,0.9329166666666666,0.9349444444444444,0.9348611111111113,0.9355833333333332,0.9346944444444444,0.9349722222222222,0.93575,0.9355555555555556,0.9354722222222224,0.9354722222222224,0.936,0.9355833333333332,0.9363888888888888,0.9356944444444444,0.9363611111111112,0.9359166666666666
8,0.817,0.8996388888888889,0.9188055555555557,0.9234166666666668,0.9270833333333334,0.9286666666666666,0.9310277777777778,0.9299722222222222,0.932,0.93175,0.9318888888888888,0.9335,0.933,0.93275,0.9339444444444444,0.9339166666666666,0.9341388888888889,0.9365,0.9351388888888889,0.9355,0.9369444444444444,0.9355833333333332,0.9364166666666668,0.9366944444444444,0.9369444444444444,0.9366944444444444,0.93675,0.9376666666666666,0.9373611111111112,0.9369444444444444,0.9366944444444444,0.9372777777777778
10,0.8193611111111111,0.9034444444444444,0.9214722222222222,0.9271666666666668,0.9295,0.9305,0.9324166666666668,0.9338055555555556,0.9333333333333332,0.9343333333333332,0.9335277777777776,0.9350555555555556,0.9354722222222224,0.9346944444444444,0.9356944444444444,0.93625,0.93675,0.9366388888888888,0.9381388888888887,0.9370833333333334,0.9373333333333334,0.9374444444444444,0.9381111111111112,0.9383888888888888,0.9365833333333332,0.9377222222222222,0.9375833333333332,0.9387777777777778,0.9388055555555556,0.9389444444444444,0.9382222222222222,0.9386666666666666
12,0.8219722222222222,0.9004444444444445,0.9194444444444444,0.9253611111111112,0.9291944444444444,0.9294444444444444,0.9299722222222222,0.93075,0.9315,0.9315833333333332,0.9338611111111113,0.9336666666666666,0.9340277777777778,0.9344444444444444,0.9341944444444444,0.9334444444444444,0.9334444444444444,0.9354722222222224,0.9356944444444444,0.9362777777777778,0.937,0.9361111111111112,0.9377777777777778,0.9363055555555556,0.9376944444444444,0.9377222222222222,0.9369444444444444,0.9380833333333334,0.9371388888888889,0.93775,0.9384444444444444,0.9378611111111111
14,0.8238333333333333,0.9004166666666666,0.91675,0.9243888888888888,0.9276666666666666,0.9296111111111112,0.9313333333333332,0.9313055555555556,0.93275,0.9332777777777778,0.9328611111111113,0.9325,0.9346666666666666,0.9341666666666668,0.9341111111111112,0.9341666666666668,0.9355555555555556,0.9359722222222222,0.9366944444444444,0.9374722222222224,0.937,0.9378333333333332,0.9377222222222222,0.9389722222222222,0.9390555555555556,0.9391388888888887,0.9394444444444444,0.9402222222222222,0.9391388888888887,0.9395,0.9399722222222222,0.9394444444444444
16,0.8213611111111111,0.9020277777777778,0.9191944444444444,0.9251944444444444,0.9271666666666668,0.9285,0.93,0.9301111111111112,0.9311944444444444,0.9322777777777778,0.9324444444444444,0.9334166666666668,0.93475,0.9325555555555556,0.93375,0.9334166666666668,0.9343333333333332,0.9345555555555556,0.9350277777777778,0.9357222222222222,0.9344166666666668,0.9362222222222222,0.9359166666666666,0.9366111111111112,0.9363611111111112,0.93725,0.9377777777777778,0.9374444444444444,0.9369444444444444,0.9374444444444444,0.9364722222222224,0.9371388888888889
18,0.819,0.9018333333333334,0.9185833333333332,0.9233611111111112,0.9271666666666668,0.92925,0.9289166666666666,0.9301388888888888,0.9303055555555556,0.9330277777777778,0.9336388888888888,0.9328888888888888,0.9325555555555556,0.9321111111111112,0.9349722222222222,0.9338888888888888,0.9334722222222224,0.9366944444444444,0.9365833333333332,0.9370555555555556,0.9378333333333332,0.9364166666666668,0.9389444444444444,0.9372777777777778,0.9376944444444444,0.9383888888888888,0.9382222222222222,0.9389722222222222,0.9379444444444444,0.9389722222222222,0.9382222222222222,0.9396666666666667
Avg,0.5633194444444445,0.6189472222222222,0.6321680555555556,0.6370861111111111,0.6405541666666666,0.6424680555555555,0.6444305555555555,0.645075,0.6465541666666667,0.6478208333333333,0.6488597222222222,0.6495444444444445,0.6508319444444445,0.6516958333333334,0.6524138888888888,0.6530944444444444,0.6539611111111111,0.6584069444444445,0.6602722222222223,0.6616013888888889,0.6623833333333333,0.6630736111111111,0.666975,0.6682763888888889,0.6691375,0.6698916666666667,0.6725847222222222,0.6735291666666666,0.6740861111111112,0.6742902777777777,0.6760861111111112,0.6765305555555555
