checkpoint,group,frequency,normalized_power,n_samples
seed4,high_snr_analog,0.0,1.0,512
seed4,high_snr_analog,0.001953125,0.8361538052558899,512
seed4,high_snr_analog,0.00390625,0.4810512661933899,512
seed4,high_snr_analog,0.005859375,0.19489464163780212,512
seed4,high_snr_analog,0.0078125,0.1023133248090744,512
seed4,high_snr_analog,0.009765625,0.12689252197742462,512
seed4,high_snr_analog,0.01171875,0.14358632266521454,512
seed4,high_snr_analog,0.013671875,0.11694672703742981,512
seed4,high_snr_analog,0.015625,0.08377816528081894,512
seed4,high_snr_analog,0.017578125,0.07064354419708252,512
seed4,high_snr_analog,0.01953125,0.07120068371295929,512
seed4,high_snr_analog,0.021484375,0.07390899211168289,512
seed4,high_snr_analog,0.0234375,0.0737139955163002,512
seed4,high_snr_analog,0.025390625,0.06514914333820343,512
seed4,high_snr_analog,0.02734375,0.047269489616155624,512
seed4,high_snr_analog,0.029296875,0.03086451068520546,512
seed4,high_snr_analog,0.03125,0.026113560423254967,512
seed4,high_snr_analog,0.033203125,0.028303639963269234,512
seed4,high_snr_analog,0.03515625,0.02668936923146248,512
seed4,high_snr_analog,0.037109375,0.020866651087999344,512
seed4,high_snr_analog,0.0390625,0.01766599342226982,512
seed4,high_snr_analog,0.041015625,0.01788698136806488,512
seed4,high_snr_analog,0.04296875,0.016924019902944565,512
seed4,high_snr_analog,0.044921875,0.014375303871929646,512
seed4,high_snr_analog,0.046875,0.01340450532734394,512
seed4,high_snr_analog,0.048828125,0.013477402739226818,512
seed4,high_snr_analog,0.05078125,0.011818443424999714,512
seed4,high_snr_analog,0.052734375,0.009566986002027988,512
seed4,high_snr_analog,0.0546875,0.009557348676025867,512
seed4,high_snr_analog,0.056640625,0.010462434962391853,512
seed4,high_snr_analog,0.05859375,0.009320019744336605,512
seed4,high_snr_analog,0.060546875,0.007319330237805843,512
seed4,high_snr_analog,0.0625,0.00732821598649025,512
seed4,high_snr_analog,0.064453125,0.008282250724732876,512
seed4,high_snr_analog,0.06640625,0.007563101127743721,512
seed4,high_snr_analog,0.068359375,0.006358141545206308,512
seed4,high_snr_analog,0.0703125,0.0072151413187384605,512
seed4,high_snr_analog,0.072265625,0.008765313774347305,512
seed4,high_snr_analog,0.07421875,0.008282586932182312,512
seed4,high_snr_analog,0.076171875,0.007140673231333494,512
seed4,high_snr_analog,0.078125,0.008312389254570007,512
seed4,high_snr_analog,0.080078125,0.010607386007905006,512
seed4,high_snr_analog,0.08203125,0.010873906314373016,512
seed4,high_snr_analog,0.083984375,0.010018834844231606,512
seed4,high_snr_analog,0.0859375,0.011257553473114967,512
seed4,high_snr_analog,0.087890625,0.013920901343226433,512
seed4,high_snr_analog,0.08984375,0.014646357856690884,512
seed4,high_snr_analog,0.091796875,0.01364194881170988,512
seed4,high_snr_analog,0.09375,0.014150751754641533,512
seed4,high_snr_analog,0.095703125,0.01628057472407818,512
seed4,high_snr_analog,0.09765625,0.016858374699950218,512
seed4,high_snr_analog,0.099609375,0.015329843387007713,512
seed4,high_snr_analog,0.1015625,0.014558551833033562,512
seed4,high_snr_analog,0.103515625,0.015417159534990788,512
seed4,high_snr_analog,0.10546875,0.0155219417065382,512
seed4,high_snr_analog,0.107421875,0.01404914353042841,512
seed4,high_snr_analog,0.109375,0.013204547576606274,512
seed4,high_snr_analog,0.111328125,0.013870762661099434,512
seed4,high_snr_analog,0.11328125,0.013987737707793713,512
seed4,high_snr_analog,0.115234375,0.012511689215898514,512
seed4,high_snr_analog,0.1171875,0.011213704012334347,512
seed4,high_snr_analog,0.119140625,0.011199572123587132,512
seed4,high_snr_analog,0.12109375,0.011062180623412132,512
seed4,high_snr_analog,0.123046875,0.009887811727821827,512
seed4,high_snr_analog,0.125,0.008972440846264362,512
seed4,high_snr_analog,0.126953125,0.009104612283408642,512
seed4,high_snr_analog,0.12890625,0.008982086554169655,512
seed4,high_snr_analog,0.130859375,0.007795242127031088,512
seed4,high_snr_analog,0.1328125,0.00681574922055006,512
seed4,high_snr_analog,0.134765625,0.00697016716003418,512
seed4,high_snr_analog,0.13671875,0.007175080012530088,512
seed4,high_snr_analog,0.138671875,0.006501485127955675,512
seed4,high_snr_analog,0.140625,0.005842399783432484,512
seed4,high_snr_analog,0.142578125,0.006025692448019981,512
seed4,high_snr_analog,0.14453125,0.0062346733175218105,512
seed4,high_snr_analog,0.146484375,0.005690813530236483,512
seed4,high_snr_analog,0.1484375,0.005135576706379652,512
seed4,high_snr_analog,0.150390625,0.00530725484713912,512
seed4,high_snr_analog,0.15234375,0.005550200119614601,512
seed4,high_snr_analog,0.154296875,0.0051954020746052265,512
seed4,high_snr_analog,0.15625,0.004836556501686573,512
seed4,high_snr_analog,0.158203125,0.0050353254191577435,512
seed4,high_snr_analog,0.16015625,0.005149844102561474,512
seed4,high_snr_analog,0.162109375,0.004614052828401327,512
seed4,high_snr_analog,0.1640625,0.004090957809239626,512
