checkpoint,group,frequency,normalized_power,n_samples
seed2,high_snr_analog,0.0,1.0,512
seed2,high_snr_analog,0.001953125,0.8359567523002625,512
seed2,high_snr_analog,0.00390625,0.47888150811195374,512
seed2,high_snr_analog,0.005859375,0.18680988252162933,512
seed2,high_snr_analog,0.0078125,0.08514686673879623,512
seed2,high_snr_analog,0.009765625,0.10215288400650024,512
seed2,high_snr_analog,0.01171875,0.1176128163933754,512
seed2,high_snr_analog,0.013671875,0.09627797454595566,512
seed2,high_snr_analog,0.015625,0.0703544169664383,512
seed2,high_snr_analog,0.017578125,0.06191915273666382,512
seed2,high_snr_analog,0.01953125,0.06429045647382736,512
seed2,high_snr_analog,0.021484375,0.06825529038906097,512
seed2,high_snr_analog,0.0234375,0.06968513876199722,512
seed2,high_snr_analog,0.025390625,0.06187858060002327,512
seed2,high_snr_analog,0.02734375,0.04326276108622551,512
seed2,high_snr_analog,0.029296875,0.025906195864081383,512
seed2,high_snr_analog,0.03125,0.02114064432680607,512
seed2,high_snr_analog,0.033203125,0.023711813613772392,512
seed2,high_snr_analog,0.03515625,0.022101663053035736,512
seed2,high_snr_analog,0.037109375,0.01648890972137451,512
seed2,high_snr_analog,0.0390625,0.01443383377045393,512
seed2,high_snr_analog,0.041015625,0.01592361181974411,512
seed2,high_snr_analog,0.04296875,0.01512966025620699,512
seed2,high_snr_analog,0.044921875,0.012151331640779972,512
seed2,high_snr_analog,0.046875,0.011649454943835735,512
seed2,high_snr_analog,0.048828125,0.013046626932919025,512
seed2,high_snr_analog,0.05078125,0.012007360346615314,512
seed2,high_snr_analog,0.052734375,0.009225095622241497,512
seed2,high_snr_analog,0.0546875,0.008937419392168522,512
seed2,high_snr_analog,0.056640625,0.010645941831171513,512
seed2,high_snr_analog,0.05859375,0.010256041772663593,512
seed2,high_snr_analog,0.060546875,0.007869825698435307,512
seed2,high_snr_analog,0.0625,0.00717132817953825,512
seed2,high_snr_analog,0.064453125,0.008337884210050106,512
seed2,high_snr_analog,0.06640625,0.008288640528917313,512
seed2,high_snr_analog,0.068359375,0.006981027778238058,512
seed2,high_snr_analog,0.0703125,0.007207480259239674,512
seed2,high_snr_analog,0.072265625,0.008872713893651962,512
seed2,high_snr_analog,0.07421875,0.009266851469874382,512
seed2,high_snr_analog,0.076171875,0.00846799649298191,512
seed2,high_snr_analog,0.078125,0.009082160890102386,512
seed2,high_snr_analog,0.080078125,0.011071884073317051,512
seed2,high_snr_analog,0.08203125,0.011953587643802166,512
seed2,high_snr_analog,0.083984375,0.011787014082074165,512
seed2,high_snr_analog,0.0859375,0.013050444424152374,512
seed2,high_snr_analog,0.087890625,0.015719477087259293,512
seed2,high_snr_analog,0.08984375,0.017178986221551895,512
seed2,high_snr_analog,0.091796875,0.017056861892342567,512
seed2,high_snr_analog,0.09375,0.01765713095664978,512
seed2,high_snr_analog,0.095703125,0.019386369735002518,512
seed2,high_snr_analog,0.09765625,0.020046915858983994,512
seed2,high_snr_analog,0.099609375,0.01909223385155201,512
seed2,high_snr_analog,0.1015625,0.01853310503065586,512
seed2,high_snr_analog,0.103515625,0.019021818414330482,512
seed2,high_snr_analog,0.10546875,0.018828272819519043,512
seed2,high_snr_analog,0.107421875,0.01743101328611374,512
seed2,high_snr_analog,0.109375,0.016563022509217262,512
seed2,high_snr_analog,0.111328125,0.01681778021156788,512
seed2,high_snr_analog,0.11328125,0.01650668866932392,512
seed2,high_snr_analog,0.115234375,0.014858615584671497,512
seed2,high_snr_analog,0.1171875,0.013349423184990883,512
seed2,high_snr_analog,0.119140625,0.012859879061579704,512
seed2,high_snr_analog,0.12109375,0.012287121266126633,512
seed2,high_snr_analog,0.123046875,0.010978627018630505,512
seed2,high_snr_analog,0.125,0.00996053870767355,512
seed2,high_snr_analog,0.126953125,0.00972677581012249,512
seed2,high_snr_analog,0.12890625,0.009194494225084782,512
seed2,high_snr_analog,0.130859375,0.0078729884698987,512
seed2,high_snr_analog,0.1328125,0.00687291519716382,512
seed2,high_snr_analog,0.134765625,0.006789457052946091,512
seed2,high_snr_analog,0.13671875,0.006645147688686848,512
seed2,high_snr_analog,0.138671875,0.00586516410112381,512
seed2,high_snr_analog,0.140625,0.005330854561179876,512
seed2,high_snr_analog,0.142578125,0.0055432748049497604,512
seed2,high_snr_analog,0.14453125,0.005614773835986853,512
seed2,high_snr_analog,0.146484375,0.005022162571549416,512
seed2,high_snr_analog,0.1484375,0.004600828047841787,512
seed2,high_snr_analog,0.150390625,0.004873462487012148,512
seed2,high_snr_analog,0.15234375,0.005059085786342621,512
seed2,high_snr_analog,0.154296875,0.0046523213386535645,512
seed2,high_snr_analog,0.15625,0.0043907156214118,512
seed2,high_snr_analog,0.158203125,0.004737126640975475,512
seed2,high_snr_analog,0.16015625,0.004926135763525963,512
seed2,high_snr_analog,0.162109375,0.004455979447811842,512
seed2,high_snr_analog,0.1640625,0.004089246969670057,512
seed2,high_snr_analog,0.166015625,0.004412415903061628,512
seed2,high_snr_analog,0.16796875,0.004739352036267519,512
seed2,high_snr_analog,0.169921875,0.004411749076098204,512
seed2,high_snr_analog,0.171875,0.003952511586248875,512
seed2,high_snr_analog,0.173828125,0.003968153148889542,512
seed2,high_snr_analog,0.17578125,0.0040494822897017,512
seed2,high_snr_analog,0.177734375,0.003714948194101453,512
seed2,high_snr_analog,0.1796875,0.0033959948923438787,512
seed2,high_snr_analog,0.181640625,0.0035452593583613634,512
seed2,high_snr_analog,0.18359375,0.0037161114159971476,512
seed2,high_snr_analog,0.185546875,0.003434940939769149,512
seed2,high_snr_analog,0.1875,0.0031219080556184053,512
seed2,high_snr_analog,0.189453125,0.0032771124970167875,512
seed2,high_snr_analog,0.19140625,0.003548691049218178,512
seed2,high_snr_analog,0.193359375,0.003445797599852085,512
seed2,high_snr_analog,0.1953125,0.0032525716815143824,512
seed2,high_snr_analog,0.197265625,0.003434905782341957,512
seed2,high_snr_analog,0.19921875,0.0037919648457318544,512
seed2,high_snr_analog,0.201171875,0.003941783215850592,512
seed2,high_snr_analog,0.203125,0.0040494599379599094,512
seed2,high_snr_analog,0.205078125,0.004379904363304377,512
seed2,high_snr_analog,0.20703125,0.004685595631599426,512
seed2,high_snr_analog,0.208984375,0.004685267806053162,512
seed2,high_snr_analog,0.2109375,0.0046348003670573235,512
seed2,high_snr_analog,0.212890625,0.0048330132849514484,512
seed2,high_snr_analog,0.21484375,0.00505117466673255,512
seed2,high_snr_analog,0.216796875,0.004989164881408215,512
seed2,high_snr_analog,0.21875,0.004818409215658903,512
seed2,high_snr_analog,0.220703125,0.004779738374054432,512
seed2,high_snr_analog,0.22265625,0.004718686919659376,512
seed2,high_snr_analog,0.224609375,0.00448094354942441,512
seed2,high_snr_analog,0.2265625,0.004297034814953804,512
seed2,high_snr_analog,0.228515625,0.004336521029472351,512
seed2,high_snr_analog,0.23046875,0.004338837694376707,512
seed2,high_snr_analog,0.232421875,0.004092291928827763,512
seed2,high_snr_analog,0.234375,0.0038276028353720903,512
seed2,high_snr_analog,0.236328125,0.003769341390579939,512
seed2,high_snr_analog,0.23828125,0.003764817724004388,512
seed2,high_snr_analog,0.240234375,0.0037045662757009268,512
seed2,high_snr_analog,0.2421875,0.0038189978804439306,512
seed2,high_snr_analog,0.244140625,0.004200776107609272,512
seed2,high_snr_analog,0.24609375,0.004519820213317871,512
seed2,high_snr_analog,0.248046875,0.004568338859826326,512
seed2,high_snr_analog,0.25,0.004610625561326742,512
seed2,high_snr_analog,0.251953125,0.004850732162594795,512
seed2,high_snr_analog,0.25390625,0.005046272184699774,512
seed2,high_snr_analog,0.255859375,0.005005598533898592,512
seed2,high_snr_analog,0.2578125,0.004975832067430019,512
seed2,high_snr_analog,0.259765625,0.005159872584044933,512
seed2,high_snr_analog,0.26171875,0.005316690541803837,512
seed2,high_snr_analog,0.263671875,0.005225463304668665,512
seed2,high_snr_analog,0.265625,0.005103140603750944,512
seed2,high_snr_analog,0.267578125,0.005175918340682983,512
seed2,high_snr_analog,0.26953125,0.00525225093588233,512
seed2,high_snr_analog,0.271484375,0.005100774113088846,512
seed2,high_snr_analog,0.2734375,0.004865399096161127,512
seed2,high_snr_analog,0.275390625,0.004744766745716333,512
seed2,high_snr_analog,0.27734375,0.00462866947054863,512
seed2,high_snr_analog,0.279296875,0.004393892362713814,512
seed2,high_snr_analog,0.28125,0.004201774951070547,512
seed2,high_snr_analog,0.283203125,0.004174491856247187,512
seed2,high_snr_analog,0.28515625,0.004122031852602959,512
seed2,high_snr_analog,0.287109375,0.0038979745004326105,512
seed2,high_snr_analog,0.2890625,0.0036860692780464888,512
seed2,high_snr_analog,0.291015625,0.003648811485618353,512
seed2,high_snr_analog,0.29296875,0.0036404174752533436,512
seed2,high_snr_analog,0.294921875,0.0035437308251857758,512
seed2,high_snr_analog,0.296875,0.00353148952126503,512
seed2,high_snr_analog,0.298828125,0.00371018354780972,512
seed2,high_snr_analog,0.30078125,0.003859801683574915,512
seed2,high_snr_analog,0.302734375,0.003813544288277626,512
seed2,high_snr_analog,0.3046875,0.0037541259080171585,512
seed2,high_snr_analog,0.306640625,0.0038562805857509375,512
seed2,high_snr_analog,0.30859375,0.003975117113441229,512
seed2,high_snr_analog,0.310546875,0.003964492119848728,512
seed2,high_snr_analog,0.3125,0.003969315905123949,512
seed2,high_snr_analog,0.314453125,0.004124159459024668,512
seed2,high_snr_analog,0.31640625,0.00428032036870718,512
seed2,high_snr_analog,0.318359375,0.0042967414483428,512
