frequency,mean,std,count
0.251953125,0.2405185834092755,0.016835600200739275,5
0.25390625,0.24231041602566386,0.017484747993059872,5
0.255859375,0.24341433491191325,0.01798210727018055,5
0.2578125,0.24381634741504735,0.018344646125871042,5
0.259765625,0.24357573476910482,0.018501501833317887,5
0.26171875,0.24273756292856935,0.01843032032737617,5
0.263671875,0.24129717162541753,0.0182492217531458,5
0.265625,0.23933175561776024,0.018059817008395606,5
0.267578125,0.23703736972375894,0.017894489394839,5
0.26953125,0.23471412770882366,0.017829682153008234,5
0.271484375,0.2325883181856368,0.017964206735737488,5
0.2734375,0.23069346304947147,0.01821355962033812,5
0.275390625,0.22913299839202939,0.018500802733340118,5
0.27734375,0.2278597648522831,0.018838944866481404,5
0.279296875,0.22665579021304044,0.019357280654951545,5
0.28125,0.22539420909316324,0.020015750964297935,5
0.283203125,0.22412221993874923,0.020586751781687847,5
0.28515625,0.22306287441864298,0.020960462978132605,5
0.287109375,0.22213421330689082,0.021134157722991046,5
0.2890625,0.22120843300890183,0.020865868905432117,5
0.291015625,0.22029162453836326,0.019903293626278587,5
0.29296875,0.21941090524589418,0.01816367534444711,5
0.294921875,0.21859412354640528,0.01579621710349578,5
0.296875,0.21786756160710943,0.013174828974218573,5
0.298828125,0.21734337921377428,0.010745655329408412,5
0.30078125,0.21720215307665441,0.00885912660470786,5
0.302734375,0.21763182370381542,0.007571078967050121,5
0.3046875,0.21882811658546375,0.006612292583142607,5
0.306640625,0.2206993007223476,0.005865552178336613,5
0.30859375,0.2230517528316228,0.005201931640787984,5
0.310546875,0.22567896201215104,0.0044793073843860725,5
0.3125,0.2284042028468769,0.0036725422523249504,5
0.314453125,0.23111325751817663,0.0031342145679755353,5
0.31640625,0.2337678024008944,0.003747394390614997,5
0.318359375,0.23636569231582732,0.005700374349185462,5
0.3203125,0.23877000781238183,0.008320856165517988,5
0.322265625,0.2407534432832954,0.01107772477368668,5
0.32421875,0.24214328136002988,0.013729994610498748,5
0.326171875,0.24279635723194212,0.016216413368383375,5
0.328125,0.24260734389549152,0.018532987220680953,5
0.330078125,0.2415482305135333,0.02061700119442573,5
0.33203125,0.23967285301542054,0.022373398703154457,5
0.333984375,0.2370171583248301,0.023794086571987488,5
0.3359375,0.23361483893401366,0.024923641342040163,5
0.337890625,0.22961414981845762,0.02576139835997193,5
0.33984375,0.22529933138655384,0.026243614453063127,5
0.341796875,0.22099423642198773,0.02623443284152712,5
0.34375,0.21681561595583504,0.025556457750034043,5
0.345703125,0.2128226026029501,0.024161758825033817,5
0.34765625,0.20909080607613734,0.022527784835763433,5
0.349609375,0.20579584591816968,0.021207116034228812,5
0.3515625,0.20309979758062754,0.02056733495432035,5
0.353515625,0.2010440259769104,0.02038378636340007,5
0.35546875,0.19955383253809256,0.020239291693866516,5
0.357421875,0.19831157070393177,0.020042050742303946,5
