checkpoint,group,frequency,normalized_power,n_samples
seed1,high_snr_analog,0.0,1.0,512
seed1,high_snr_analog,0.001953125,0.8444604277610779,512
seed1,high_snr_analog,0.00390625,0.5042511224746704,512
seed1,high_snr_analog,0.005859375,0.22173747420310974,512
seed1,high_snr_analog,0.0078125,0.11728418618440628,512
seed1,high_snr_analog,0.009765625,0.1277688890695572,512
seed1,high_snr_analog,0.01171875,0.14157424867153168,512
seed1,high_snr_analog,0.013671875,0.12109092622995377,512
seed1,high_snr_analog,0.015625,0.09083683043718338,512
seed1,high_snr_analog,0.017578125,0.0722590908408165,512
seed1,high_snr_analog,0.01953125,0.0662723109126091,512
seed1,high_snr_analog,0.021484375,0.06894805282354355,512
seed1,high_snr_analog,0.0234375,0.07284173369407654,512
seed1,high_snr_analog,0.025390625,0.06540969759225845,512
seed1,high_snr_analog,0.02734375,0.04485027492046356,512
seed1,high_snr_analog,0.029296875,0.027222981676459312,512
seed1,high_snr_analog,0.03125,0.024990681558847427,512
seed1,high_snr_analog,0.033203125,0.02964632585644722,512
seed1,high_snr_analog,0.03515625,0.027221277356147766,512
seed1,high_snr_analog,0.037109375,0.019441256299614906,512
seed1,high_snr_analog,0.0390625,0.016530673950910568,512
seed1,high_snr_analog,0.041015625,0.01862885244190693,512
seed1,high_snr_analog,0.04296875,0.018173426389694214,512
seed1,high_snr_analog,0.044921875,0.014432082884013653,512
seed1,high_snr_analog,0.046875,0.012872647494077682,512
seed1,high_snr_analog,0.048828125,0.013904132880270481,512
seed1,high_snr_analog,0.05078125,0.013208052143454552,512
seed1,high_snr_analog,0.052734375,0.010774348862469196,512
seed1,high_snr_analog,0.0546875,0.010327915661036968,512
seed1,high_snr_analog,0.056640625,0.011619770899415016,512
seed1,high_snr_analog,0.05859375,0.011199950240552425,512
seed1,high_snr_analog,0.060546875,0.00925228651612997,512
seed1,high_snr_analog,0.0625,0.008788063190877438,512
seed1,high_snr_analog,0.064453125,0.009612631984055042,512
seed1,high_snr_analog,0.06640625,0.009231082163751125,512
seed1,high_snr_analog,0.068359375,0.008147882297635078,512
seed1,high_snr_analog,0.0703125,0.00864235870540142,512
seed1,high_snr_analog,0.072265625,0.009923211298882961,512
seed1,high_snr_analog,0.07421875,0.009745319373905659,512
seed1,high_snr_analog,0.076171875,0.009114224463701248,512
seed1,high_snr_analog,0.078125,0.010359695181250572,512
seed1,high_snr_analog,0.080078125,0.012340682558715343,512
seed1,high_snr_analog,0.08203125,0.01253296248614788,512
seed1,high_snr_analog,0.083984375,0.012077334336936474,512
seed1,high_snr_analog,0.0859375,0.01372955646365881,512
seed1,high_snr_analog,0.087890625,0.016466369852423668,512
