SNR,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.6309090909090909,0.7333333333333333,0.7522727272727273,0.7778787878787878,0.7983333333333333,0.8175757575757576,0.8275757575757576,0.8337878787878787,0.84,0.8515151515151516,0.8622727272727273,0.8781818181818182,0.8895454545454545,0.8857575757575757,0.894090909090909,0.8978787878787878,0.902121212121212,0.9027272727272728,0.9036363636363636,0.905,0.905,0.9146969696969696,0.9151515151515152,0.917121212121212,0.9128787878787878,0.9174242424242424,0.9153030303030304,0.921060606060606,0.9195454545454546,0.9187878787878788,0.9186363636363636,0.9236363636363636
2,0.6548484848484849,0.7437878787878788,0.7728787878787878,0.7934848484848485,0.818030303030303,0.8353030303030303,0.8383333333333334,0.8418181818181818,0.8478787878787879,0.8601515151515151,0.8751515151515151,0.8880303030303031,0.8972727272727272,0.9024242424242424,0.9027272727272728,0.9101515151515152,0.9113636363636364,0.9143939393939394,0.915,0.9186363636363636,0.9156060606060606,0.9234848484848484,0.9272727272727272,0.9227272727272728,0.9216666666666666,0.9263636363636364,0.9227272727272728,0.9256060606060608,0.9286363636363636,0.9251515151515152,0.926060606060606,0.9268181818181818
4,0.6642424242424242,0.7516666666666667,0.7865151515151515,0.8053030303030303,0.8272727272727273,0.8398484848484848,0.8418181818181818,0.8460606060606061,0.8519696969696969,0.8590909090909091,0.8766666666666667,0.8963636363636364,0.901060606060606,0.9051515151515152,0.9096969696969696,0.912121212121212,0.9122727272727272,0.9143939393939394,0.9157575757575758,0.9162121212121213,0.9146969696969696,0.9206060606060606,0.922878787878788,0.9215151515151516,0.9227272727272728,0.9234848484848484,0.9245454545454546,0.9266666666666666,0.9283333333333332,0.928030303030303,0.9277272727272728,0.9257575757575758
6,0.673030303030303,0.7568181818181818,0.7828787878787878,0.8104545454545454,0.8318181818181818,0.8474242424242424,0.8536363636363636,0.8548484848484849,0.8534848484848485,0.8663636363636363,0.8871212121212121,0.9053030303030304,0.9087878787878788,0.9154545454545454,0.9133333333333332,0.9178787878787878,0.9206060606060606,0.9242424242424242,0.9192424242424242,0.9263636363636364,0.9254545454545454,0.9293939393939394,0.932121212121212,0.9286363636363636,0.9315151515151516,0.926969696969697,0.9295454545454546,0.9348484848484848,0.9318181818181818,0.933939393939394,0.9334848484848484,0.9343939393939394
8,0.6728787878787879,0.7574242424242424,0.7834848484848485,0.8078787878787879,0.8295454545454546,0.8407575757575757,0.8466666666666667,0.8515151515151516,0.8531818181818182,0.8713636363636363,0.8862121212121212,0.8992424242424243,0.91,0.9127272727272728,0.9130303030303032,0.9148484848484848,0.9151515151515152,0.9153030303030304,0.9192424242424242,0.9184848484848483,0.9201515151515152,0.9248484848484848,0.9253030303030304,0.9266666666666666,0.9236363636363636,0.9248484848484848,0.9268181818181818,0.9268181818181818,0.9296969696969696,0.93,0.9290909090909092,0.9284848484848485
10,0.6837878787878788,0.7574242424242424,0.795,0.8116666666666666,0.8353030303030303,0.8407575757575757,0.8515151515151516,0.8568181818181818,0.858030303030303,0.873030303030303,0.8915151515151515,0.9,0.9106060606060606,0.9184848484848483,0.9175757575757576,0.9157575757575758,0.9212121212121211,0.922121212121212,0.9213636363636364,0.9236363636363636,0.9245454545454546,0.9295454545454546,0.9281818181818182,0.931969696969697,0.9298484848484848,0.9312121212121212,0.9304545454545454,0.9312121212121212,0.9340909090909092,0.9312121212121212,0.9318181818181818,0.9312121212121212
12,0.6722727272727272,0.7612121212121212,0.7895454545454546,0.8171212121212121,0.8322727272727273,0.8507575757575757,0.8504545454545455,0.8553030303030303,0.8556060606060606,0.8731818181818182,0.8906060606060606,0.9046969696969696,0.9124242424242424,0.9153030303030304,0.9198484848484848,0.9159090909090908,0.9248484848484848,0.925,0.926060606060606,0.9246969696969696,0.9293939393939394,0.9331818181818182,0.9337878787878788,0.933030303030303,0.9337878787878788,0.9296969696969696,0.9327272727272728,0.9357575757575758,0.9343939393939394,0.9365151515151516,0.9331818181818182,0.9384848484848485
14,0.6743939393939394,0.7633333333333333,0.796060606060606,0.8104545454545454,0.8298484848484848,0.8434848484848485,0.8540909090909091,0.8533333333333334,0.8540909090909091,0.8710606060606061,0.8965151515151515,0.902121212121212,0.9084848484848485,0.917121212121212,0.9201515151515152,0.9253030303030304,0.925,0.927878787878788,0.9254545454545454,0.9253030303030304,0.9304545454545454,0.9348484848484848,0.9377272727272729,0.933030303030303,0.933939393939394,0.9366666666666666,0.9324242424242424,0.9403030303030304,0.9404545454545454,0.9374242424242424,0.936060606060606,0.9365151515151515
16,0.6634848484848485,0.7568181818181818,0.7790909090909091,0.8134848484848485,0.8318181818181818,0.8490909090909091,0.8545454545454545,0.8518181818181818,0.8601515151515151,0.866969696969697,0.8901515151515151,0.9077272727272728,0.9134848484848485,0.9184848484848483,0.9233333333333332,0.9213636363636364,0.9245454545454546,0.9231818181818182,0.9246969696969696,0.9318181818181818,0.928030303030303,0.9315151515151516,0.9342424242424242,0.9322727272727273,0.9331818181818182,0.9351515151515152,0.9324242424242424,0.9345454545454546,0.9368181818181818,0.9366666666666666,0.9357575757575758,0.936969696969697
18,0.673939393939394,0.7712121212121212,0.7887878787878788,0.8137878787878788,0.838030303030303,0.8460606060606061,0.8563636363636363,0.8554545454545455,0.8615151515151516,0.8781818181818182,0.8903030303030303,0.9065151515151516,0.911818181818182,0.9183333333333332,0.923030303030303,0.921969696969697,0.9248484848484848,0.9274242424242424,0.9236363636363636,0.927878787878788,0.9265151515151516,0.933939393939394,0.931969696969697,0.9324242424242424,0.9368181818181818,0.931060606060606,0.933030303030303,0.9368181818181818,0.9337878787878788,0.9359090909090908,0.9346969696969696,0.9336363636363636
