SNR,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,0.5577272727272727,0.7048484848484848,0.7274242424242424,0.7462121212121212,0.7759090909090909,0.7933333333333333,0.8172727272727273,0.8203030303030303,0.8334848484848485,0.8353030303030303,0.8360606060606061,0.8475757575757575,0.8454545454545455,0.8575757575757575,0.8577272727272728,0.865,0.8586363636363636,0.8687878787878788,0.8710606060606061,0.8736363636363637,0.8709090909090909,0.8753030303030302,0.8739393939393939,0.8818181818181818,0.8810606060606061,0.883030303030303,0.8809090909090909,0.8860606060606061,0.8856060606060606,0.8868181818181818,0.8930303030303031,0.8728787878787879,0.8792424242424243,0.8889393939393939,0.8915151515151515,0.8975757575757576,0.9022727272727272,0.902121212121212,0.9036363636363636,0.9031818181818182,0.9057575757575758,0.9033333333333332,0.9030303030303032,0.9063636363636364,0.9096969696969696,0.9083333333333332,0.9087878787878788,0.9104545454545454,0.9065151515151516,0.906969696969697,0.9140909090909092,0.911818181818182,0.9145454545454546,0.9130303030303032,0.9115151515151516,0.9127272727272728,0.9131818181818182,0.9140909090909092,0.9124242424242424,0.9143939393939394
2,0.5777272727272728,0.7307575757575757,0.7507575757575757,0.7834848484848485,0.8034848484848485,0.8163636363636364,0.8357575757575758,0.8401515151515152,0.8527272727272728,0.8533333333333334,0.8598484848484849,0.8689393939393939,0.8706060606060606,0.8754545454545455,0.8837878787878788,0.8827272727272727,0.8807575757575757,0.8925757575757576,0.8903030303030303,0.8907575757575757,0.8927272727272727,0.8946969696969697,0.8956060606060606,0.8980303030303031,0.896969696969697,0.9001515151515151,0.9024242424242424,0.9031818181818182,0.9072727272727272,0.9027272727272728,0.911969696969697,0.8960606060606061,0.9033333333333332,0.9080303030303032,0.9080303030303032,0.9136363636363636,0.9148484848484848,0.9137878787878788,0.9172727272727272,0.9146969696969696,0.9201515151515152,0.9186363636363636,0.9196969696969696,0.9213636363636364,0.9224242424242424,0.926060606060606,0.9243939393939394,0.9237878787878788,0.922121212121212,0.9233333333333332,0.9256060606060608,0.9246969696969696,0.9262121212121212,0.9266666666666666,0.9266666666666666,0.9284848484848484,0.9266666666666666,0.9293939393939394,0.9284848484848484,0.9278787878787879
4,0.5781818181818181,0.7342424242424243,0.7584848484848485,0.7824242424242425,0.8145454545454546,0.823030303030303,0.8396969696969697,0.8503030303030303,0.8592424242424243,0.8634848484848485,0.8695454545454545,0.8757575757575757,0.8810606060606061,0.8807575757575757,0.891969696969697,0.8918181818181818,0.8913636363636364,0.901060606060606,0.8993939393939394,0.901060606060606,0.9027272727272728,0.9022727272727272,0.901969696969697,0.9112121212121213,0.9106060606060606,0.9087878787878788,0.9063636363636364,0.9127272727272728,0.9113636363636364,0.9125757575757576,0.9172727272727272,0.9046969696969696,0.9113636363636364,0.9153030303030304,0.9159090909090908,0.922878787878788,0.922878787878788,0.9215151515151516,0.9209090909090908,0.921060606060606,0.9213636363636364,0.9233333333333332,0.923939393939394,0.9259090909090908,0.9257575757575758,0.9275757575757576,0.9266666666666666,0.9265151515151516,0.9263636363636364,0.927121212121212,0.9283333333333332,0.928030303030303,0.9296969696969696,0.9268181818181818,0.9265151515151516,0.9284848484848484,0.9286363636363636,0.9292424242424242,0.9284848484848484,0.9292424242424242
6,0.5940909090909091,0.7462121212121212,0.7603030303030303,0.7951515151515152,0.8236363636363636,0.8398484848484848,0.8510606060606061,0.8616666666666667,0.8619696969696969,0.8678787878787879,0.8757575757575757,0.8846969696969696,0.8848484848484849,0.889090909090909,0.8936363636363637,0.8966666666666666,0.8962121212121212,0.9004545454545455,0.8992424242424243,0.9012121212121212,0.9054545454545454,0.906818181818182,0.9054545454545454,0.9083333333333332,0.9113636363636364,0.9151515151515152,0.9124242424242424,0.9153030303030304,0.9165151515151516,0.9109090909090908,0.9140909090909092,0.9096969696969696,0.9127272727272728,0.915,0.9175757575757576,0.9225757575757576,0.9242424242424242,0.9236363636363636,0.9204545454545454,0.9253030303030304,0.9233333333333332,0.9236363636363636,0.925,0.9286363636363636,0.927878787878788,0.9262121212121212,0.9263636363636364,0.9293939393939394,0.926060606060606,0.9287878787878788,0.9290909090909092,0.9272727272727272,0.9290909090909092,0.9306060606060608,0.9306060606060608,0.93,0.9284848484848484,0.9298484848484848,0.931969696969697,0.9304545454545454
8,0.5813636363636364,0.745,0.7596969696969696,0.7942424242424242,0.8183333333333334,0.8365151515151515,0.85,0.8572727272727273,0.871969696969697,0.8663636363636363,0.8731818181818182,0.8839393939393939,0.8810606060606061,0.8878787878787879,0.8965151515151515,0.8960606060606061,0.8957575757575758,0.8986363636363637,0.9013636363636364,0.9046969696969696,0.9045454545454544,0.9057575757575758,0.9075757575757576,0.9134848484848485,0.9103030303030304,0.9131818181818182,0.911969696969697,0.9146969696969696,0.9162121212121213,0.9075757575757576,0.916060606060606,0.9045454545454544,0.907121212121212,0.9112121212121213,0.916818181818182,0.922878787878788,0.9227272727272728,0.921060606060606,0.9233333333333332,0.9243939393939394,0.923939393939394,0.925,0.9234848484848484,0.9287878787878788,0.9293939393939394,0.9265151515151516,0.928030303030303,0.9309090909090908,0.9275757575757576,0.9281818181818182,0.9312121212121212,0.9292424242424242,0.9309090909090908,0.9284848484848484,0.9324242424242424,0.928939393939394,0.9295454545454546,0.9313636363636364,0.9283333333333332,0.9307575757575758
10,0.5878787878787879,0.7472727272727273,0.7701515151515151,0.793939393939394,0.8218181818181818,0.8315151515151515,0.8551515151515151,0.8634848484848485,0.87,0.8768181818181818,0.8822727272727273,0.8884848484848484,0.8928787878787878,0.8954545454545455,0.8983333333333333,0.8983333333333333,0.901969696969697,0.9034848484848484,0.9063636363636364,0.9045454545454544,0.9101515151515152,0.9087878787878788,0.907121212121212,0.9172727272727272,0.911818181818182,0.916060606060606,0.9159090909090908,0.913939393939394,0.9157575757575758,0.9174242424242424,0.9177272727272728,0.908939393939394,0.9165151515151516,0.9204545454545454,0.9159090909090908,0.923939393939394,0.9245454545454546,0.9253030303030304,0.9257575757575758,0.9242424242424242,0.9257575757575758,0.9253030303030304,0.925,0.9274242424242424,0.927121212121212,0.928030303030303,0.9256060606060608,0.93,0.9295454545454546,0.9277272727272728,0.9284848484848484,0.9277272727272728,0.928939393939394,0.928939393939394,0.9266666666666666,0.9268181818181818,0.9286363636363636,0.931060606060606,0.9333333333333332,0.9306060606060607
12,0.5987878787878788,0.7466666666666667,0.7713636363636364,0.7962121212121213,0.8195454545454546,0.8396969696969697,0.8531818181818182,0.8595454545454545,0.8677272727272727,0.8703030303030304,0.875,0.8881818181818182,0.8881818181818182,0.8933333333333333,0.8992424242424243,0.8996969696969697,0.8987878787878788,0.9063636363636364,0.9077272727272728,0.9086363636363636,0.9086363636363636,0.9084848484848485,0.9101515151515152,0.9122727272727272,0.9143939393939394,0.9145454545454546,0.9187878787878788,0.916969696969697,0.9159090909090908,0.9190909090909092,0.9183333333333332,0.9077272727272728,0.9145454545454546,0.9198484848484848,0.918939393939394,0.9268181818181818,0.9257575757575758,0.9277272727272728,0.9265151515151516,0.9298484848484848,0.9268181818181818,0.9262121212121212,0.9290909090909092,0.9287878787878788,0.9290909090909092,0.9313636363636364,0.9307575757575758,0.9306060606060608,0.93,0.9281818181818182,0.9309090909090908,0.9337878787878788,0.9307575757575758,0.9325757575757576,0.9324242424242424,0.9287878787878788,0.9281818181818182,0.9309090909090908,0.9304545454545454,0.9295454545454546
14,0.5842424242424242,0.7431818181818182,0.7696969696969697,0.7940909090909091,0.8192424242424242,0.833030303030303,0.8531818181818182,0.8568181818181818,0.8716666666666667,0.871969696969697,0.8815151515151515,0.8860606060606061,0.8868181818181818,0.894090909090909,0.9,0.9009090909090908,0.903939393939394,0.9048484848484848,0.9059090909090908,0.907121212121212,0.9077272727272728,0.9104545454545454,0.9086363636363636,0.9143939393939394,0.9127272727272728,0.9127272727272728,0.9116666666666666,0.9140909090909092,0.9184848484848483,0.9178787878787878,0.9177272727272728,0.9078787878787878,0.9127272727272728,0.9153030303030304,0.9186363636363636,0.9213636363636364,0.9234848484848484,0.927121212121212,0.9207575757575758,0.922878787878788,0.9265151515151516,0.9262121212121212,0.9245454545454546,0.926060606060606,0.9257575757575758,0.9254545454545454,0.9245454545454546,0.9313636363636364,0.9301515151515152,0.9312121212121212,0.927878787878788,0.9313636363636364,0.9296969696969696,0.9301515151515152,0.9274242424242424,0.9322727272727273,0.9277272727272728,0.9293939393939394,0.9324242424242424,0.9307575757575758
16,0.576060606060606,0.7413636363636363,0.7613636363636364,0.7763636363636364,0.8203030303030303,0.8334848484848485,0.8512121212121212,0.8562121212121212,0.8668181818181818,0.8733333333333333,0.8753030303030302,0.8846969696969696,0.8877272727272727,0.8937878787878788,0.8934848484848484,0.8925757575757576,0.8975757575757576,0.9004545454545455,0.9012121212121212,0.902121212121212,0.906060606060606,0.903939393939394,0.9059090909090908,0.9133333333333332,0.9101515151515152,0.9081818181818182,0.9127272727272728,0.9095454545454544,0.9113636363636364,0.9092424242424244,0.9159090909090908,0.9065151515151516,0.912121212121212,0.9134848484848485,0.9146969696969696,0.9198484848484848,0.9193939393939394,0.9212121212121211,0.9198484848484848,0.9216666666666666,0.9198484848484848,0.921969696969697,0.9212121212121211,0.9262121212121212,0.9263636363636364,0.9253030303030304,0.9242424242424242,0.9227272727272728,0.9246969696969696,0.9237878787878788,0.9298484848484848,0.9268181818181818,0.9298484848484848,0.9296969696969696,0.9277272727272728,0.928030303030303,0.9275757575757576,0.9290909090909092,0.9281818181818182,0.9268181818181818
18,0.5921212121212122,0.7424242424242424,0.7659090909090909,0.7957575757575758,0.8174242424242424,0.8357575757575758,0.8501515151515151,0.8590909090909091,0.8660606060606061,0.8716666666666667,0.8813636363636363,0.8834848484848485,0.8887878787878788,0.8934848484848484,0.8956060606060606,0.8981818181818182,0.8996969696969697,0.9027272727272728,0.9042424242424244,0.9072727272727272,0.907121212121212,0.9066666666666666,0.9081818181818182,0.9122727272727272,0.9130303030303032,0.9130303030303032,0.912121212121212,0.9174242424242424,0.9131818181818182,0.9159090909090908,0.9209090909090908,0.9007575757575758,0.913939393939394,0.9140909090909092,0.918939393939394,0.9242424242424242,0.9225757575757576,0.9263636363636364,0.922121212121212,0.923030303030303,0.921818181818182,0.9263636363636364,0.9234848484848484,0.9309090909090908,0.9295454545454546,0.9293939393939394,0.9293939393939394,0.9293939393939394,0.9274242424242424,0.9281818181818182,0.9307575757575758,0.9298484848484848,0.9296969696969696,0.9293939393939394,0.9277272727272728,0.9303030303030304,0.9296969696969696,0.9286363636363636,0.9309090909090908,0.9322727272727273
