SNR,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.7540555555555556,0.8388611111111111,0.8864166666666666,0.9013333333333332,0.9075555555555556,0.9108333333333334,0.9120833333333334,0.9138611111111112,0.9156666666666666,0.9135833333333332,0.9152222222222224,0.9165277777777778,0.9166388888888888,0.9162777777777776,0.9182222222222224,0.9188055555555557,0.9192222222222224,0.9200833333333334,0.9188055555555557,0.9203611111111112,0.9228055555555555,0.9218888888888888,0.9232777777777778,0.9224722222222222,0.923,0.9255555555555556,0.9246666666666666,0.9251388888888888,0.9254722222222224,0.9265,0.9257777777777778,0.9255833333333333
2,0.7749722222222222,0.8583055555555555,0.9054444444444444,0.9173333333333332,0.9212222222222224,0.9235555555555556,0.9248611111111112,0.9250277777777778,0.9254444444444444,0.9260277777777778,0.9264444444444444,0.9262222222222222,0.9275277777777776,0.9277777777777778,0.9281944444444444,0.9286388888888888,0.9284444444444444,0.9280277777777778,0.9284722222222224,0.929,0.92975,0.9302777777777778,0.9311944444444444,0.9310833333333334,0.9296944444444444,0.9314166666666668,0.9310833333333334,0.9311666666666668,0.9319444444444444,0.9326388888888888,0.9325,0.932
4,0.7830555555555555,0.8603055555555555,0.9108055555555556,0.9219444444444445,0.9261111111111112,0.9281666666666668,0.9301944444444444,0.9292222222222222,0.9298333333333332,0.9307222222222222,0.9315833333333332,0.9300833333333334,0.9316666666666666,0.9307777777777778,0.9315,0.9304722222222224,0.9306388888888888,0.9312222222222222,0.9311944444444444,0.9314722222222224,0.9335,0.9325555555555556,0.9330555555555556,0.9331388888888889,0.9330277777777778,0.9341944444444444,0.9343611111111112,0.9341111111111112,0.9338611111111113,0.9341388888888889,0.934,0.9342222222222222
6,0.7833611111111111,0.8648055555555556,0.9132777777777776,0.9249444444444443,0.9287777777777778,0.9301944444444444,0.9316666666666666,0.9320277777777778,0.9331388888888889,0.9318888888888888,0.93275,0.9330833333333334,0.9328333333333332,0.9332222222222222,0.9335833333333332,0.93475,0.9329166666666666,0.9333611111111112,0.9336944444444444,0.9346666666666666,0.9356666666666666,0.9348333333333332,0.9351666666666668,0.9357777777777778,0.9359722222222222,0.9359722222222222,0.9358611111111113,0.9355277777777776,0.9354444444444444,0.9367222222222222,0.9366111111111112,0.9358888888888889
8,0.7854722222222222,0.86425,0.9134166666666668,0.9246944444444444,0.9300277777777778,0.9318333333333332,0.9317777777777778,0.93275,0.9345833333333332,0.9344166666666668,0.9346944444444444,0.93475,0.935,0.9342777777777778,0.9353055555555556,0.9353333333333332,0.9358055555555556,0.9350277777777778,0.9349722222222222,0.9356666666666666,0.9363888888888888,0.9364722222222224,0.9353888888888888,0.9366944444444444,0.9363333333333334,0.9369722222222222,0.9367777777777778,0.9363333333333334,0.936,0.9375555555555556,0.9367222222222222,0.9368333333333333
10,0.7882222222222223,0.8695277777777778,0.9187222222222222,0.9276944444444444,0.9326666666666666,0.9328055555555556,0.9335277777777776,0.9354722222222224,0.9355555555555556,0.9354722222222224,0.9360555555555556,0.9372222222222222,0.9366666666666666,0.9368055555555556,0.9363888888888888,0.9360555555555556,0.9358611111111113,0.9377222222222222,0.9372777777777778,0.9377222222222222,0.9377222222222222,0.9379166666666666,0.9372222222222222,0.9378611111111111,0.9381944444444444,0.9374722222222224,0.9383611111111112,0.939,0.9384166666666668,0.9385833333333332,0.9399444444444444,0.9385555555555556
12,0.7865,0.8653611111111111,0.9150555555555556,0.9261111111111112,0.9299166666666666,0.9323333333333332,0.9328611111111113,0.9333333333333332,0.934,0.9341388888888889,0.9342222222222222,0.9344166666666668,0.9360833333333334,0.9361388888888889,0.9345833333333332,0.9360555555555556,0.9368888888888888,0.9371388888888889,0.93675,0.9371666666666668,0.9372777777777778,0.9376111111111112,0.9371388888888889,0.9371944444444444,0.9378333333333332,0.9378888888888888,0.9386111111111112,0.9389166666666666,0.9380833333333334,0.9383611111111112,0.9389444444444444,0.9378333333333333
14,0.7885,0.8671111111111112,0.9153888888888888,0.9270555555555556,0.9302777777777778,0.9306111111111112,0.9325,0.9321944444444444,0.9334722222222224,0.9329722222222222,0.9353888888888888,0.9355277777777776,0.934,0.9351111111111112,0.93525,0.9358055555555556,0.9360555555555556,0.9370833333333334,0.9366388888888888,0.9359444444444444,0.9366944444444444,0.9388333333333332,0.9382222222222222,0.9371388888888889,0.9387222222222222,0.9395555555555556,0.9386111111111112,0.9394722222222224,0.9384722222222224,0.9399444444444444,0.9395833333333332,0.9411111111111111
16,0.7878333333333334,0.8689722222222223,0.9163333333333332,0.926,0.9301666666666668,0.9318333333333332,0.9326666666666666,0.9336388888888888,0.9335,0.9326666666666666,0.9339444444444444,0.9351666666666668,0.9358333333333332,0.9344722222222224,0.9355,0.9345555555555556,0.93525,0.9365,0.9342222222222222,0.9352222222222222,0.9352777777777778,0.9362222222222222,0.9375,0.9381388888888887,0.9360555555555556,0.9376666666666666,0.9375277777777776,0.9380277777777778,0.9370555555555556,0.9381944444444444,0.9378333333333332,0.9378611111111111
18,0.788,0.8668888888888889,0.9134444444444444,0.9252777777777778,0.9291944444444444,0.9308055555555556,0.9325,0.9316944444444444,0.9323055555555556,0.9331388888888889,0.9346111111111112,0.9331388888888889,0.9329444444444444,0.9350555555555556,0.9353611111111112,0.9374722222222224,0.93475,0.9344722222222224,0.93625,0.9355277777777776,0.9366666666666666,0.9374166666666668,0.9376666666666666,0.9379166666666666,0.9376388888888888,0.9379166666666666,0.9386944444444444,0.9371388888888889,0.9398333333333332,0.9393333333333334,0.9388611111111111,0.9388611111111111
