SNR,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,0.1793939393939393,0.3639393939393939,0.4521212121212121,0.5015151515151515,0.5392424242424242,0.6003030303030303,0.6504545454545455,0.6662121212121213,0.6865151515151515,0.6933333333333334,0.6978787878787879,0.7024242424242424,0.7027272727272728,0.7081818181818181,0.7042424242424242,0.7172727272727273,0.7178787878787879,0.7162121212121212,0.7209090909090909,0.7243939393939394,0.730909090909091,0.7290909090909091,0.7369696969696969,0.7321212121212122,0.7345454545454545,0.738030303030303,0.7422727272727273,0.7531818181818182,0.7516666666666667,0.7595454545454545,0.76,0.7604545454545455,0.7556060606060606,0.7603030303030303,0.764090909090909,0.7618181818181818,0.7628787878787879,0.7681818181818182,0.7718181818181818,0.7692424242424243,0.7724242424242425,0.7745454545454545,0.7778787878787878,0.7731818181818182,0.7783333333333333,0.7889393939393939,0.7827272727272727,0.7898484848484848,0.7839393939393939,0.7833333333333333,0.786969696969697,0.7842424242424243,0.7880303030303031,0.7916666666666666,0.79,0.7881818181818182,0.7872727272727272,0.7851515151515152,0.7893939393939394,0.7918181818181819
2,0.1771212121212121,0.3751515151515151,0.4698484848484848,0.5253030303030303,0.5512121212121213,0.6078787878787879,0.6468181818181818,0.6778787878787879,0.7037878787878787,0.7121212121212122,0.7083333333333334,0.7184848484848485,0.7262121212121212,0.7257575757575757,0.7298484848484849,0.7316666666666667,0.7403030303030304,0.7393939393939394,0.7440909090909091,0.7457575757575757,0.7451515151515151,0.7553030303030303,0.7536363636363637,0.7548484848484849,0.7587878787878788,0.7689393939393939,0.7646969696969697,0.7701515151515151,0.7771212121212121,0.7736363636363637,0.7746969696969697,0.7804545454545454,0.7821212121212121,0.7848484848484848,0.7825757575757576,0.7862121212121213,0.7815151515151515,0.7889393939393939,0.7962121212121213,0.7956060606060606,0.7968181818181819,0.7933333333333333,0.8004545454545454,0.7946969696969697,0.7971212121212121,0.8059090909090909,0.808030303030303,0.8066666666666666,0.8071212121212121,0.806969696969697,0.8092424242424242,0.811060606060606,0.808030303030303,0.8122727272727273,0.8113636363636364,0.8077272727272727,0.8168181818181818,0.8207575757575758,0.8171212121212121,0.8184848484848485
4,0.1757575757575757,0.3724242424242424,0.4622727272727273,0.5124242424242424,0.5478787878787879,0.6012121212121212,0.6395454545454545,0.6745454545454546,0.6983333333333334,0.7136363636363636,0.7266666666666667,0.7278787878787879,0.725909090909091,0.735,0.7340909090909091,0.7410606060606061,0.7490909090909091,0.7436363636363637,0.7542424242424243,0.7507575757575757,0.7603030303030303,0.7589393939393939,0.7607575757575757,0.7695454545454545,0.7689393939393939,0.7759090909090909,0.7716666666666666,0.7803030303030303,0.7859090909090909,0.7830303030303031,0.7856060606060606,0.79,0.7946969696969697,0.796969696969697,0.798939393939394,0.8028787878787879,0.8042424242424242,0.8013636363636364,0.8043939393939394,0.8033333333333333,0.8045454545454546,0.8027272727272727,0.8086363636363636,0.805,0.8083333333333333,0.8134848484848485,0.8084848484848485,0.811969696969697,0.8181818181818182,0.8186363636363636,0.8192424242424242,0.8174242424242424,0.8190909090909091,0.8198484848484848,0.8193939393939393,0.8228787878787879,0.82,0.8233333333333334,0.821060606060606,0.8178787878787879
6,0.1801515151515151,0.3815151515151515,0.4734848484848485,0.5263636363636364,0.5587878787878788,0.6103030303030303,0.651969696969697,0.6831818181818182,0.7078787878787879,0.7198484848484848,0.728030303030303,0.7313636363636363,0.735,0.7424242424242424,0.7483333333333333,0.7460606060606061,0.7537878787878788,0.7515151515151515,0.7527272727272727,0.7587878787878788,0.7656060606060606,0.7653030303030303,0.7634848484848484,0.7745454545454545,0.7730303030303031,0.7831818181818182,0.7887878787878788,0.7880303030303031,0.7877272727272727,0.7898484848484848,0.7946969696969697,0.7986363636363636,0.798030303030303,0.8033333333333333,0.8,0.7974242424242424,0.7987878787878788,0.8112121212121212,0.8028787878787879,0.8074242424242424,0.8034848484848485,0.8090909090909091,0.8112121212121212,0.8101515151515152,0.8134848484848485,0.8172727272727273,0.8159090909090909,0.8186363636363636,0.8195454545454546,0.82,0.8193939393939393,0.8145454545454546,0.8193939393939393,0.8198484848484848,0.823939393939394,0.8256060606060606,0.8234848484848485,0.8222727272727273,0.8213636363636364,0.82
8,0.1733333333333333,0.3713636363636363,0.4551515151515151,0.4974242424242424,0.5366666666666666,0.5871212121212122,0.6463636363636364,0.6783333333333333,0.7075757575757575,0.708030303030303,0.7292424242424242,0.7331818181818182,0.7324242424242424,0.7424242424242424,0.7401515151515151,0.741969696969697,0.7474242424242424,0.7546969696969696,0.7501515151515151,0.7540909090909091,0.7660606060606061,0.7648484848484849,0.7689393939393939,0.7846969696969697,0.7790909090909091,0.7830303030303031,0.7853030303030303,0.7925757575757576,0.7907575757575758,0.795,0.7972727272727272,0.7987878787878788,0.8059090909090909,0.7998484848484848,0.8045454545454546,0.8016666666666666,0.8063636363636364,0.8074242424242424,0.805,0.8078787878787879,0.8166666666666667,0.8183333333333334,0.8131818181818182,0.8177272727272727,0.8187878787878788,0.8251515151515152,0.8190909090909091,0.8222727272727273,0.823030303030303,0.8201515151515152,0.8186363636363636,0.8240909090909091,0.8304545454545454,0.8265151515151515,0.8319696969696969,0.8231818181818182,0.8286363636363636,0.826060606060606,0.8315151515151515,0.826969696969697
10,0.1845454545454545,0.3731818181818181,0.4633333333333333,0.5127272727272727,0.54,0.5919696969696969,0.65,0.6706060606060606,0.708030303030303,0.7240909090909091,0.7318181818181818,0.7336363636363636,0.7437878787878788,0.7478787878787879,0.7457575757575757,0.7536363636363637,0.7574242424242424,0.7534848484848485,0.7604545454545455,0.7660606060606061,0.7703030303030303,0.7768181818181819,0.78,0.7765151515151515,0.7834848484848485,0.7887878787878788,0.7913636363636364,0.7945454545454546,0.7995454545454546,0.8009090909090909,0.8021212121212121,0.8043939393939394,0.8034848484848485,0.8072727272727273,0.803939393939394,0.8127272727272727,0.8115151515151515,0.8109090909090909,0.8116666666666666,0.8177272727272727,0.8165151515151515,0.8148484848484848,0.8168181818181818,0.8207575757575758,0.8151515151515152,0.8195454545454546,0.8212121212121212,0.8204545454545454,0.8242424242424242,0.8263636363636364,0.828030303030303,0.826969696969697,0.8284848484848485,0.8333333333333334,0.8292424242424242,0.831060606060606,0.8313636363636364,0.831060606060606,0.823030303030303,0.835
12,0.1798484848484848,0.368030303030303,0.4646969696969697,0.5124242424242424,0.5421212121212121,0.5990909090909091,0.6434848484848484,0.676060606060606,0.7062121212121212,0.7157575757575757,0.7268181818181818,0.730909090909091,0.7328787878787879,0.7248484848484849,0.738030303030303,0.7331818181818182,0.7436363636363637,0.7457575757575757,0.7503030303030302,0.7543939393939394,0.7621212121212121,0.7653030303030303,0.77,0.7716666666666666,0.7724242424242425,0.7851515151515152,0.7798484848484849,0.7904545454545454,0.7966666666666666,0.7889393939393939,0.7936363636363636,0.8016666666666666,0.7965151515151515,0.8006060606060607,0.8006060606060607,0.8034848484848485,0.805,0.808939393939394,0.8046969696969697,0.803030303030303,0.8062121212121212,0.8127272727272727,0.8084848484848485,0.8112121212121212,0.8115151515151515,0.8159090909090909,0.8186363636363636,0.8175757575757576,0.8204545454545454,0.8154545454545454,0.8174242424242424,0.8174242424242424,0.8183333333333334,0.8242424242424242,0.8204545454545454,0.8209090909090909,0.8183333333333334,0.8206060606060606,0.8207575757575758,0.8204545454545454
14,0.1784848484848485,0.3722727272727272,0.47,0.5081818181818182,0.5378787878787878,0.5903030303030303,0.6486363636363637,0.6740909090909091,0.7021212121212121,0.7215151515151516,0.7265151515151516,0.7304545454545455,0.735,0.7393939393939394,0.7433333333333333,0.7463636363636363,0.7489393939393939,0.7557575757575757,0.7568181818181818,0.7595454545454545,0.7603030303030303,0.766969696969697,0.7707575757575758,0.7724242424242425,0.7736363636363637,0.7801515151515152,0.7815151515151515,0.7924242424242425,0.7896969696969697,0.7874242424242425,0.7937878787878788,0.803939393939394,0.7990909090909091,0.8022727272727272,0.801060606060606,0.8003030303030303,0.8068181818181818,0.8016666666666666,0.8165151515151515,0.8071212121212121,0.81,0.8166666666666667,0.813939393939394,0.8092424242424242,0.815,0.8213636363636364,0.8198484848484848,0.8192424242424242,0.8187878787878788,0.8225757575757576,0.8222727272727273,0.8206060606060606,0.8242424242424242,0.8237878787878787,0.8251515151515152,0.8222727272727273,0.8228787878787879,0.8257575757575758,0.8222727272727273,0.826969696969697
16,0.1796969696969697,0.3607575757575758,0.4563636363636363,0.5042424242424243,0.5354545454545454,0.5872727272727273,0.6445454545454545,0.6759090909090909,0.696060606060606,0.71,0.7240909090909091,0.7245454545454545,0.7362121212121212,0.728030303030303,0.7342424242424243,0.7356060606060606,0.7515151515151515,0.7463636363636363,0.7572727272727273,0.7596969696969696,0.7625757575757576,0.765,0.7687878787878788,0.7771212121212121,0.7715151515151515,0.7807575757575758,0.7790909090909091,0.7881818181818182,0.7951515151515152,0.7951515151515152,0.7942424242424242,0.7975757575757576,0.8031818181818182,0.7940909090909091,0.7990909090909091,0.8016666666666666,0.8087878787878788,0.8057575757575758,0.8028787878787879,0.8098484848484848,0.808939393939394,0.8125757575757576,0.8037878787878788,0.8118181818181818,0.8084848484848485,0.8192424242424242,0.8190909090909091,0.8148484848484848,0.8218181818181818,0.8157575757575758,0.8207575757575758,0.8142424242424242,0.8240909090909091,0.8233333333333334,0.8163636363636364,0.8216666666666667,0.8231818181818182,0.8245454545454546,0.8209090909090909,0.823939393939394
18,0.175,0.3701515151515152,0.4692424242424242,0.5178787878787878,0.5392424242424242,0.6010606060606061,0.6515151515151515,0.6740909090909091,0.7042424242424242,0.7262121212121212,0.7225757575757575,0.7293939393939394,0.738030303030303,0.7365151515151516,0.7448484848484849,0.7474242424242424,0.7525757575757576,0.7546969696969696,0.7531818181818182,0.7589393939393939,0.7657575757575757,0.765,0.7754545454545455,0.7704545454545455,0.7724242424242425,0.7812121212121212,0.7822727272727272,0.7877272727272727,0.7907575757575758,0.7931818181818182,0.7924242424242425,0.7962121212121213,0.8004545454545454,0.7953030303030303,0.805,0.8033333333333333,0.8021212121212121,0.8087878787878788,0.8112121212121212,0.8051515151515152,0.8101515151515152,0.8136363636363636,0.8106060606060606,0.81,0.8137878787878788,0.8118181818181818,0.8198484848484848,0.8134848484848485,0.8203030303030303,0.8206060606060606,0.8198484848484848,0.8186363636363636,0.8231818181818182,0.8231818181818182,0.8265151515151515,0.8233333333333334,0.8236363636363636,0.8263636363636364,0.8233333333333334,0.8243939393939393
