SNR,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
-20,0.1023055555555555,0.10525,0.1043333333333333,0.1051944444444444,0.10675,0.1043888888888888,0.1053333333333333,0.1059166666666666,0.1058888888888889,0.1103888888888888,0.1054444444444444,0.1074444444444444,0.1056111111111111,0.1096388888888888,0.1074444444444444,0.1081388888888889,0.1092777777777777,0.1081944444444444,0.1094444444444444,0.1123611111111111,0.1113888888888888,0.11425,0.1138333333333333,0.115,0.1174722222222222,0.11875,0.1199444444444444,0.1216944444444444,0.1233333333333333,0.12425,0.1262222222222222,0.1285555555555555,0.1274722222222222
-18,0.10875,0.1095277777777777,0.10875,0.1103888888888888,0.11225,0.1114166666666666,0.1101111111111111,0.1131944444444444,0.1119722222222222,0.1110277777777777,0.1123055555555555,0.1130833333333333,0.1129722222222222,0.1135277777777777,0.1122222222222222,0.1145277777777777,0.1158888888888888,0.1151111111111111,0.1158611111111111,0.1181388888888888,0.1187777777777777,0.1218611111111111,0.1220555555555555,0.1215833333333333,0.1265833333333333,0.1279444444444444,0.1273055555555555,0.127,0.1323888888888889,0.1356666666666666,0.1324166666666666,0.1331388888888889,0.13408333333333333
-16,0.1186388888888888,0.1199722222222222,0.12225,0.1245277777777777,0.1238333333333333,0.1244722222222222,0.1263888888888888,0.1263055555555555,0.1285,0.1250277777777777,0.1276666666666666,0.1256111111111111,0.1261666666666666,0.1248055555555555,0.12675,0.1311666666666666,0.1291666666666666,0.1300555555555555,0.1329166666666666,0.1340555555555555,0.1353055555555555,0.1354722222222222,0.1381666666666666,0.1421666666666666,0.14375,0.1458333333333333,0.1466111111111111,0.1476388888888888,0.1460555555555555,0.1506944444444444,0.1525833333333333,0.1535833333333333,0.15241666666666667
-14,0.1386111111111111,0.1526944444444444,0.1558055555555555,0.1588611111111111,0.1577777777777777,0.1599166666666666,0.1613888888888889,0.1583611111111111,0.1591388888888888,0.1628611111111111,0.1639166666666666,0.1614722222222222,0.1641111111111111,0.1642222222222222,0.1639444444444444,0.1628611111111111,0.16525,0.1659166666666666,0.1695,0.1728333333333333,0.1753611111111111,0.1764722222222222,0.1786111111111111,0.179,0.1834722222222222,0.1850277777777778,0.1849166666666666,0.1866111111111111,0.1900833333333333,0.1904166666666666,0.1924444444444444,0.1954166666666666,0.19586111111111112
-12,0.1970555555555555,0.2194722222222222,0.2062222222222222,0.2108611111111111,0.2169166666666666,0.2163055555555555,0.2185277777777777,0.217,0.2185277777777777,0.2207222222222222,0.2193611111111111,0.2202222222222222,0.2158888888888888,0.2236111111111111,0.2238888888888889,0.226,0.2264722222222222,0.2248611111111111,0.2268611111111111,0.2305,0.2338611111111111,0.2355,0.2336111111111111,0.2396388888888889,0.2429166666666666,0.24325,0.2458055555555555,0.2470833333333333,0.2513611111111111,0.2498333333333333,0.2523333333333333,0.2557777777777777,0.2538888888888889
-10,0.2875277777777777,0.3010833333333333,0.3060277777777778,0.29725,0.3019722222222222,0.3112777777777777,0.3111666666666666,0.3169722222222222,0.3126944444444444,0.3159444444444444,0.3164722222222222,0.3221944444444444,0.3190277777777778,0.3263333333333333,0.325,0.3243611111111111,0.3264166666666667,0.3267777777777778,0.3289722222222222,0.3356388888888889,0.3404444444444444,0.3375,0.3420277777777777,0.3433055555555555,0.3529166666666666,0.3482777777777778,0.3560555555555555,0.35675,0.3643611111111111,0.3651111111111111,0.3649444444444444,0.3658055555555555,0.36991666666666667
-8,0.3766666666666666,0.3938888888888889,0.4217777777777777,0.4196111111111111,0.4179722222222222,0.4265555555555556,0.429,0.4294166666666666,0.4352222222222222,0.4384722222222222,0.4364722222222222,0.4392777777777777,0.4416111111111111,0.4442777777777777,0.4444444444444444,0.4495,0.4461666666666666,0.4493055555555555,0.4529722222222222,0.4671388888888889,0.46875,0.4706388888888889,0.474,0.4733055555555555,0.4856111111111111,0.4883888888888889,0.4900555555555556,0.4900277777777778,0.4981111111111111,0.4974444444444444,0.5005833333333334,0.4998611111111111,0.5073333333333333
-6,0.4844166666666666,0.5248333333333334,0.5563055555555556,0.5770277777777778,0.5798611111111112,0.5839722222222222,0.58625,0.5894444444444444,0.5903055555555555,0.5978333333333333,0.5964166666666667,0.5997222222222223,0.6017222222222223,0.6063888888888889,0.6069722222222222,0.6094166666666667,0.6139444444444444,0.6138333333333333,0.6199722222222223,0.6317777777777778,0.6364166666666666,0.6405277777777778,0.6404722222222222,0.6467222222222222,0.6545833333333333,0.6582222222222223,0.6585277777777778,0.6642777777777777,0.6702222222222223,0.6731666666666667,0.6723611111111111,0.6764722222222223,0.6806944444444445
-4,0.5991666666666666,0.6673611111111111,0.7073888888888888,0.7316111111111111,0.74425,0.7482222222222222,0.7534444444444445,0.7590555555555556,0.7624166666666666,0.7676944444444445,0.7701111111111111,0.7728055555555555,0.77375,0.7768333333333334,0.7794166666666666,0.7837222222222222,0.7852222222222223,0.7855555555555556,0.7874166666666667,0.8005277777777777,0.8033333333333333,0.8058888888888889,0.8062222222222222,0.8110277777777778,0.8191944444444444,0.8204166666666667,0.8205833333333333,0.8233611111111111,0.8289722222222222,0.8281388888888889,0.8299166666666666,0.8310555555555555,0.8348055555555556
-2,0.6793888888888889,0.7714166666666666,0.8328055555555556,0.8541666666666666,0.8645277777777778,0.87,0.8731111111111111,0.8758611111111111,0.87875,0.8806388888888889,0.8823333333333333,0.8820277777777777,0.8865555555555555,0.8864444444444445,0.8884722222222222,0.8893888888888889,0.8906111111111111,0.8919722222222223,0.8896388888888889,0.8965555555555556,0.8999722222222222,0.8994166666666666,0.9001944444444444,0.9008055555555556,0.9049166666666668,0.9063055555555556,0.9073055555555556,0.90725,0.9084166666666668,0.9093611111111112,0.9097777777777778,0.9103611111111112,0.912
