SNR,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0,0.7075555555555556,0.7836666666666666,0.7993611111111111,0.8213611111111111,0.86225,0.875,0.8812777777777778,0.8930555555555556,0.8991388888888889,0.9030833333333332,0.9086388888888888,0.9105,0.9130833333333334,0.9140833333333334,0.9153888888888888,0.916,0.9146944444444444,0.9191111111111112,0.9169722222222222,0.9203888888888888,0.9223055555555556,0.9215277777777776,0.9215,0.9231111111111112,0.9228333333333332,0.9222777777777778,0.92225,0.9243055555555556,0.9234444444444444,0.923,0.9235277777777776,0.9257222222222222,0.9252222222222222,0.9252222222222222,0.9251666666666668,0.9259722222222222,0.9273333333333332,0.92825,0.9267222222222222,0.9275555555555556,0.9276111111111112,0.9281666666666667
2,0.7303611111111111,0.8041666666666667,0.8164444444444444,0.8368888888888889,0.8815,0.8945,0.9019166666666668,0.9108333333333334,0.9153888888888888,0.9192222222222224,0.9212777777777778,0.9230833333333334,0.9244444444444444,0.9241388888888888,0.9265833333333332,0.9258611111111112,0.9262777777777778,0.9265555555555556,0.9265833333333332,0.9299444444444444,0.9299722222222222,0.9298055555555556,0.9301111111111112,0.9297222222222222,0.9291666666666668,0.9296388888888888,0.9300833333333334,0.9300555555555556,0.9291944444444444,0.9303888888888888,0.9305277777777776,0.9320833333333334,0.9322222222222222,0.9321388888888889,0.9321944444444444,0.9310555555555556,0.9321944444444444,0.9323055555555556,0.9323333333333332,0.9322777777777778,0.9323888888888888,0.9328333333333333
4,0.7402222222222222,0.81125,0.8224444444444444,0.8445555555555555,0.8917222222222222,0.9057222222222222,0.9111111111111112,0.9191666666666668,0.9224444444444444,0.9253055555555556,0.9272777777777778,0.9275555555555556,0.9291666666666668,0.9298055555555556,0.9301666666666668,0.9313888888888888,0.9310555555555556,0.9306944444444444,0.93,0.93225,0.9325,0.9320277777777778,0.9324722222222224,0.9334722222222224,0.9331111111111112,0.9323611111111112,0.93275,0.9336944444444444,0.9328055555555556,0.9321666666666668,0.9335833333333332,0.9339444444444444,0.9342222222222222,0.9345,0.9348333333333332,0.9343055555555556,0.9341388888888889,0.9340833333333334,0.9348055555555556,0.9345555555555556,0.9344166666666668,0.9345555555555556
6,0.74225,0.8141111111111111,0.8263333333333334,0.8465277777777778,0.8956388888888889,0.9066666666666666,0.9158333333333334,0.9233055555555556,0.9255833333333332,0.9276666666666666,0.9298611111111112,0.9321388888888889,0.9318611111111113,0.9320555555555556,0.9328333333333332,0.93225,0.9334166666666668,0.9341944444444444,0.9335277777777776,0.9358333333333332,0.9356388888888888,0.9349722222222222,0.9345,0.9351111111111112,0.9350277777777778,0.9351944444444444,0.9348611111111113,0.9340555555555556,0.9349444444444444,0.9355277777777776,0.9359444444444444,0.9356666666666666,0.93575,0.9368333333333332,0.9361944444444444,0.9359722222222222,0.9366111111111112,0.9363055555555556,0.9358333333333332,0.9363611111111112,0.9365833333333332,0.9363333333333334
8,0.7445833333333334,0.8171944444444444,0.8305277777777778,0.8503888888888889,0.8953611111111112,0.9109444444444444,0.9175277777777778,0.9240833333333334,0.9282777777777778,0.9308333333333332,0.9321111111111112,0.9329166666666666,0.9334722222222224,0.9340277777777778,0.9339444444444444,0.9339722222222222,0.9335,0.93525,0.9353055555555556,0.9366111111111112,0.9364722222222224,0.9363611111111112,0.9348611111111113,0.9369444444444444,0.9356388888888888,0.9366388888888888,0.93625,0.9363055555555556,0.9370277777777778,0.9363888888888888,0.9361666666666668,0.9371388888888889,0.9366666666666666,0.9371388888888889,0.9366944444444444,0.93675,0.937,0.9372777777777778,0.9373888888888888,0.9376944444444444,0.9371944444444444,0.9379722222222222
10,0.7415,0.8169444444444445,0.8289166666666666,0.8490555555555556,0.89775,0.9106666666666666,0.9194166666666668,0.9268333333333332,0.92925,0.93225,0.9342777777777778,0.9339166666666666,0.9346388888888888,0.9351666666666668,0.9358333333333332,0.9363055555555556,0.93525,0.9359444444444444,0.9363888888888888,0.9379444444444444,0.9373888888888888,0.9369722222222222,0.9374722222222224,0.9378888888888888,0.9374444444444444,0.9368611111111113,0.93775,0.9382777777777778,0.9373888888888888,0.9373333333333334,0.9386111111111112,0.9381111111111112,0.9381666666666668,0.9375555555555556,0.9382222222222222,0.9368888888888888,0.9386666666666666,0.9376666666666666,0.9375833333333332,0.9388055555555556,0.93825,0.9386944444444445
12,0.7392222222222222,0.8173333333333334,0.8288888888888889,0.8515277777777778,0.8984722222222222,0.9117222222222222,0.9170277777777778,0.9265277777777776,0.9281666666666668,0.9303333333333332,0.9321388888888889,0.9338888888888888,0.9342222222222222,0.9345,0.9345,0.9348888888888888,0.935,0.9353611111111112,0.9348611111111113,0.9362777777777778,0.93575,0.9360555555555556,0.9369166666666666,0.9365555555555556,0.9368888888888888,0.9377777777777778,0.9375555555555556,0.9370555555555556,0.9366666666666666,0.93775,0.93725,0.9373055555555556,0.9369166666666666,0.9362777777777778,0.9377222222222222,0.9382222222222222,0.9378055555555556,0.93825,0.9383611111111112,0.9373611111111112,0.9376388888888888,0.9379722222222222
14,0.7451111111111111,0.8179166666666666,0.8303888888888888,0.8507777777777777,0.8987222222222222,0.9120833333333334,0.9170277777777778,0.9261666666666668,0.9289444444444444,0.9319166666666666,0.9328333333333332,0.9332777777777778,0.9349166666666666,0.9353888888888888,0.9346666666666666,0.9347777777777778,0.9349722222222222,0.9354166666666668,0.9355555555555556,0.937,0.9366944444444444,0.9360277777777778,0.9370277777777778,0.9371666666666668,0.9362777777777778,0.9382222222222222,0.9373333333333334,0.9375555555555556,0.93825,0.9365833333333332,0.93725,0.9382222222222222,0.9383611111111112,0.9376944444444444,0.9394166666666668,0.93825,0.9381666666666668,0.93825,0.9383611111111112,0.9389166666666666,0.9399166666666666,0.9398333333333333
16,0.7458055555555556,0.8170555555555555,0.8309444444444445,0.8520833333333333,0.8976111111111111,0.9104722222222222,0.9161944444444444,0.9268055555555555,0.9293333333333332,0.9314444444444444,0.9323611111111112,0.9336388888888888,0.9338333333333332,0.9345277777777776,0.93525,0.9351666666666668,0.9352777777777778,0.9347777777777778,0.9355277777777776,0.93625,0.9368888888888888,0.9356666666666666,0.9362777777777778,0.9365277777777776,0.9363611111111112,0.9354166666666668,0.93625,0.9367777777777778,0.9366388888888888,0.93675,0.9366388888888888,0.9365277777777776,0.9375,0.9365833333333332,0.9378055555555556,0.9377777777777778,0.9375,0.9366111111111112,0.9358055555555556,0.9375555555555556,0.9365,0.9386944444444445
18,0.745,0.8141666666666667,0.8263888888888888,0.8474166666666667,0.8959444444444444,0.9082222222222224,0.9157222222222222,0.9259166666666668,0.9282777777777778,0.9298333333333332,0.9312777777777778,0.9329722222222222,0.93425,0.9341666666666668,0.9341944444444444,0.9346944444444444,0.934,0.9340555555555556,0.9339444444444444,0.9360555555555556,0.9357777777777778,0.9365,0.9368888888888888,0.9351666666666668,0.9353055555555556,0.9360833333333334,0.9355277777777776,0.9358333333333332,0.9355555555555556,0.9363611111111112,0.9359444444444444,0.9371666666666668,0.9378611111111111,0.9378055555555556,0.9377222222222222,0.9383888888888888,0.9371111111111112,0.9386944444444444,0.93925,0.9381944444444444,0.9380555555555556,0.9373611111111111
Avg,0.5120416666666666,0.5634819444444444,0.5732333333333334,0.5865527777777778,0.6140805555555555,0.6226527777777778,0.6274902777777778,0.6351083333333334,0.6384222222222222,0.6415763888888889,0.6447694444444444,0.6454875,0.6473694444444444,0.6488541666666666,0.6496763888888889,0.6499597222222222,0.6505944444444445,0.6514625,0.6519916666666666,0.6558,0.6561472222222222,0.6565,0.6571,0.6575027777777778,0.6578,0.65805,0.6586930555555556,0.6590027777777778,0.6588583333333333,0.6593875,0.6598555555555555,0.6626458333333334,0.6632513888888889,0.6633236111111112,0.6636263888888889,0.6640638888888889,0.6658305555555556,0.6663513888888889,0.6666666666666666,0.6668638888888889,0.6667291666666667,0.6678375
