SNR,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,0.5627272727272727,0.6896969696969697,0.708030303030303,0.7525757575757576,0.7739393939393939,0.7866666666666666,0.8027272727272727,0.8087878787878788,0.8253030303030303,0.8363636363636363,0.8396969696969697,0.8478787878787879,0.8446969696969697,0.8522727272727273,0.8601515151515151,0.8621212121212121,0.8642424242424243,0.865,0.8698484848484849,0.8683333333333333,0.871969696969697,0.8777272727272727,0.8789393939393939,0.8775757575757576,0.8771212121212121,0.8818181818181818,0.8843939393939394,0.8848484848484849,0.8868181818181818,0.8854545454545455,0.8907575757575757,0.8927272727272727,0.8942424242424243,0.8930303030303031,0.8984848484848484,0.8986363636363637,0.8998484848484849,0.9009090909090908,0.8983333333333333,0.902121212121212,0.9095454545454544,0.9142424242424242,0.9125757575757576,0.9104545454545454,0.9136363636363636,0.9131818181818182,0.9128787878787878,0.9174242424242424,0.9128787878787878,0.9206060606060606,0.9192424242424242,0.9190909090909092,0.9222727272727272,0.9207575757575758,0.9193939393939394,0.9216666666666666,0.923030303030303,0.9184848484848483,0.9209090909090908,0.9233333333333333
2,0.5756060606060606,0.7131818181818181,0.735,0.7807575757575758,0.7965151515151515,0.8081818181818182,0.8177272727272727,0.8313636363636364,0.85,0.8589393939393939,0.8672727272727273,0.8692424242424243,0.8775757575757576,0.8777272727272727,0.8777272727272727,0.8834848484848485,0.8833333333333333,0.883030303030303,0.8886363636363637,0.8924242424242425,0.8922727272727272,0.8916666666666667,0.8945454545454545,0.8939393939393939,0.894090909090909,0.9036363636363636,0.9054545454545454,0.9015151515151516,0.9043939393939394,0.9078787878787878,0.9057575757575758,0.9074242424242424,0.9109090909090908,0.912121212121212,0.9163636363636364,0.9174242424242424,0.915,0.9187878787878788,0.9125757575757576,0.9201515151515152,0.9216666666666666,0.9259090909090908,0.9262121212121212,0.923939393939394,0.923030303030303,0.9254545454545454,0.9236363636363636,0.9234848484848484,0.926060606060606,0.9248484848484848,0.9293939393939394,0.9275757575757576,0.927878787878788,0.9295454545454546,0.9304545454545454,0.9296969696969696,0.931060606060606,0.9290909090909092,0.9296969696969696,0.928030303030303
4,0.5790909090909091,0.7122727272727273,0.7384848484848485,0.7940909090909091,0.8075757575757576,0.8172727272727273,0.82,0.8407575757575757,0.8569696969696969,0.8651515151515151,0.8677272727272727,0.8843939393939394,0.8806060606060606,0.8886363636363637,0.8915151515151515,0.8936363636363637,0.8966666666666666,0.895,0.8980303030303031,0.8968181818181818,0.9022727272727272,0.9028787878787878,0.9031818181818182,0.9104545454545454,0.9077272727272728,0.9084848484848485,0.9095454545454544,0.9090909090909092,0.9084848484848485,0.915,0.9107575757575758,0.9163636363636364,0.9145454545454546,0.9193939393939394,0.9162121212121213,0.9204545454545454,0.9231818181818182,0.9216666666666666,0.9237878787878788,0.9254545454545454,0.9292424242424242,0.9274242424242424,0.9303030303030304,0.9266666666666666,0.9265151515151516,0.9286363636363636,0.9263636363636364,0.9293939393939394,0.927121212121212,0.9296969696969696,0.9318181818181818,0.9304545454545454,0.9304545454545454,0.931969696969697,0.9327272727272728,0.9318181818181818,0.9312121212121212,0.9307575757575758,0.932878787878788,0.9315151515151515
6,0.5816666666666667,0.7240909090909091,0.755,0.8013636363636364,0.8116666666666666,0.826060606060606,0.8372727272727273,0.8498484848484849,0.8663636363636363,0.8742424242424243,0.8815151515151515,0.8875757575757576,0.8910606060606061,0.8927272727272727,0.8972727272727272,0.896969696969697,0.8981818181818182,0.8987878787878788,0.901818181818182,0.9072727272727272,0.9027272727272728,0.9027272727272728,0.906969696969697,0.911969696969697,0.9084848484848485,0.9142424242424242,0.9133333333333332,0.9148484848484848,0.916969696969697,0.9163636363636364,0.9206060606060606,0.9196969696969696,0.9204545454545454,0.9257575757575758,0.922878787878788,0.9248484848484848,0.9256060606060608,0.9263636363636364,0.9263636363636364,0.9286363636363636,0.9290909090909092,0.9287878787878788,0.9283333333333332,0.9268181818181818,0.9304545454545454,0.9295454545454546,0.9304545454545454,0.9336363636363636,0.9295454545454546,0.9322727272727273,0.9315151515151516,0.933030303030303,0.9304545454545454,0.9327272727272728,0.932121212121212,0.9301515151515152,0.9309090909090908,0.9309090909090908,0.9312121212121212,0.931969696969697
8,0.581060606060606,0.7342424242424243,0.7584848484848485,0.7975757575757576,0.8128787878787879,0.8222727272727273,0.8281818181818181,0.843030303030303,0.8657575757575757,0.8721212121212121,0.8803030303030303,0.8862121212121212,0.8906060606060606,0.8895454545454545,0.8942424242424243,0.9004545454545455,0.8959090909090909,0.8993939393939394,0.901818181818182,0.9096969696969696,0.9040909090909092,0.9087878787878788,0.91,0.9087878787878788,0.911818181818182,0.9124242424242424,0.9137878787878788,0.913939393939394,0.9154545454545454,0.918939393939394,0.9203030303030304,0.9242424242424242,0.923030303030303,0.9248484848484848,0.9227272727272728,0.9246969696969696,0.9245454545454546,0.9251515151515152,0.926060606060606,0.9248484848484848,0.9274242424242424,0.9316666666666666,0.9296969696969696,0.928939393939394,0.9306060606060608,0.9316666666666666,0.9290909090909092,0.9313636363636364,0.9303030303030304,0.926969696969697,0.9333333333333332,0.933939393939394,0.933939393939394,0.9304545454545454,0.9337878787878788,0.9346969696969696,0.9337878787878788,0.933030303030303,0.933030303030303,0.9351515151515152
10,0.5740909090909091,0.7325757575757575,0.76,0.8024242424242424,0.8166666666666667,0.8272727272727273,0.8254545454545454,0.8437878787878788,0.8606060606060606,0.8748484848484849,0.8828787878787879,0.8898484848484849,0.8893939393939394,0.8959090909090909,0.8903030303030303,0.901969696969697,0.9022727272727272,0.9022727272727272,0.9072727272727272,0.9054545454545454,0.9056060606060606,0.9092424242424244,0.9109090909090908,0.9096969696969696,0.911818181818182,0.917121212121212,0.9130303030303032,0.9157575757575758,0.9148484848484848,0.92,0.9212121212121211,0.921060606060606,0.9213636363636364,0.9224242424242424,0.9233333333333332,0.9234848484848484,0.9259090909090908,0.9246969696969696,0.923939393939394,0.921969696969697,0.9287878787878788,0.9286363636363636,0.9295454545454546,0.9306060606060608,0.9301515151515152,0.9284848484848484,0.9283333333333332,0.9298484848484848,0.9303030303030304,0.9292424242424242,0.9324242424242424,0.9306060606060608,0.9287878787878788,0.9312121212121212,0.932878787878788,0.9333333333333332,0.9313636363636364,0.9327272727272728,0.9316666666666666,0.9328787878787879
12,0.5834848484848485,0.7222727272727273,0.7465151515151515,0.7986363636363636,0.8096969696969697,0.826969696969697,0.8316666666666667,0.8425757575757575,0.8633333333333333,0.8759090909090909,0.8760606060606061,0.8845454545454545,0.8842424242424243,0.8887878787878788,0.8954545454545455,0.8962121212121212,0.8998484848484849,0.8983333333333333,0.9,0.905,0.9059090909090908,0.906818181818182,0.9090909090909092,0.906969696969697,0.911969696969697,0.916060606060606,0.9195454545454546,0.9143939393939394,0.9184848484848483,0.9140909090909092,0.9190909090909092,0.921060606060606,0.922878787878788,0.9253030303030304,0.9265151515151516,0.9251515151515152,0.9262121212121212,0.9293939393939394,0.9246969696969696,0.9283333333333332,0.9316666666666666,0.9295454545454546,0.9331818181818182,0.9304545454545454,0.932878787878788,0.9304545454545454,0.9303030303030304,0.9324242424242424,0.9312121212121212,0.9293939393939394,0.9316666666666666,0.933030303030303,0.9312121212121212,0.935,0.9327272727272728,0.9337878787878788,0.9322727272727273,0.936060606060606,0.932878787878788,0.9337878787878788
14,0.578030303030303,0.7245454545454545,0.7556060606060606,0.7990909090909091,0.8115151515151515,0.8209090909090909,0.8328787878787879,0.8409090909090909,0.8616666666666667,0.876969696969697,0.8781818181818182,0.8884848484848484,0.8853030303030303,0.8898484848484849,0.8995454545454545,0.8966666666666666,0.9,0.9016666666666666,0.9001515151515151,0.9024242424242424,0.9053030303030304,0.911060606060606,0.9101515151515152,0.9057575757575758,0.9157575757575758,0.9145454545454546,0.9151515151515152,0.9178787878787878,0.9128787878787878,0.9163636363636364,0.9183333333333332,0.9180303030303032,0.9212121212121211,0.9237878787878788,0.9178787878787878,0.9262121212121212,0.9245454545454546,0.9295454545454546,0.925,0.9262121212121212,0.9296969696969696,0.9327272727272728,0.931060606060606,0.93,0.9324242424242424,0.9287878787878788,0.932121212121212,0.9313636363636364,0.9290909090909092,0.9318181818181818,0.9325757575757576,0.9322727272727273,0.9301515151515152,0.932121212121212,0.9316666666666666,0.9307575757575758,0.9334848484848484,0.9334848484848484,0.9334848484848484,0.9345454545454546
16,0.5771212121212121,0.718939393939394,0.7545454545454545,0.791060606060606,0.8028787878787879,0.823939393939394,0.8293939393939394,0.8443939393939394,0.8651515151515151,0.8745454545454545,0.878030303030303,0.889090909090909,0.8868181818181818,0.8889393939393939,0.8903030303030303,0.8974242424242425,0.8948484848484849,0.9015151515151516,0.9016666666666666,0.9048484848484848,0.903939393939394,0.9078787878787878,0.9093939393939394,0.9086363636363636,0.9066666666666666,0.9086363636363636,0.912121212121212,0.9128787878787878,0.9156060606060606,0.915,0.9142424242424242,0.9178787878787878,0.9206060606060606,0.9186363636363636,0.9213636363636364,0.9196969696969696,0.9225757575757576,0.9231818181818182,0.922878787878788,0.922121212121212,0.9263636363636364,0.9292424242424242,0.9293939393939394,0.9259090909090908,0.926969696969697,0.928030303030303,0.9274242424242424,0.9257575757575758,0.9293939393939394,0.9277272727272728,0.926969696969697,0.93,0.927878787878788,0.9292424242424242,0.9304545454545454,0.9298484848484848,0.928030303030303,0.9293939393939394,0.9287878787878788,0.9293939393939394
18,0.5819696969696969,0.7253030303030303,0.7478787878787879,0.806060606060606,0.8181818181818182,0.8290909090909091,0.8353030303030303,0.8496969696969697,0.860909090909091,0.8742424242424243,0.8751515151515151,0.8887878787878788,0.8886363636363637,0.8916666666666667,0.8965151515151515,0.8963636363636364,0.9053030303030304,0.8984848484848484,0.9028787878787878,0.9046969696969696,0.9062121212121212,0.9048484848484848,0.9106060606060606,0.9113636363636364,0.9134848484848485,0.9122727272727272,0.9151515151515152,0.9165151515151516,0.9125757575757576,0.9190909090909092,0.9166666666666666,0.9216666666666666,0.921818181818182,0.9237878787878788,0.923030303030303,0.9246969696969696,0.9262121212121212,0.923939393939394,0.9243939393939394,0.9274242424242424,0.9333333333333332,0.9304545454545454,0.9316666666666666,0.9316666666666666,0.9306060606060608,0.9283333333333332,0.9304545454545454,0.93,0.9298484848484848,0.9296969696969696,0.9322727272727273,0.931969696969697,0.9316666666666666,0.933030303030303,0.9312121212121212,0.931969696969697,0.9342424242424242,0.933939393939394,0.933939393939394,0.9336363636363636
