SNR,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,0.1313636363636363,0.1843939393939394,0.2563636363636363,0.2871212121212121,0.3175757575757575,0.3624242424242424,0.4083333333333333,0.443030303030303,0.4648484848484848,0.4798484848484848,0.4954545454545455,0.5110606060606061,0.5301515151515152,0.5574242424242424,0.5636363636363636,0.5815151515151515,0.5943939393939394,0.6081818181818182,0.6193939393939394,0.6301515151515151,0.6530303030303031,0.6634848484848485,0.6748484848484848,0.6836363636363636,0.6893939393939394,0.686969696969697,0.6945454545454546,0.6934848484848485,0.7110606060606061,0.7074242424242424,0.7033333333333334,0.7133333333333334,0.7219696969696969,0.7254545454545455,0.7233333333333334,0.7356060606060606,0.7366666666666667,0.7393939393939394,0.7537878787878788,0.7465151515151515,0.7536363636363637,0.7572727272727273,0.7587878787878788,0.7651515151515151,0.7628787878787879,0.7671212121212121,0.7725757575757576,0.7762121212121212,0.7725757575757576,0.7765151515151515,0.781060606060606,0.78,0.7851515151515152,0.7865151515151515,0.7878787878787878,0.7993939393939394,0.7972727272727272,0.796969696969697,0.7981818181818182,0.7974242424242424
2,0.1207575757575757,0.1665151515151515,0.2574242424242424,0.281969696969697,0.3212121212121212,0.3806060606060606,0.4196969696969697,0.4572727272727273,0.4881818181818181,0.5181818181818182,0.5418181818181819,0.556060606060606,0.5860606060606061,0.6128787878787879,0.6151515151515151,0.6410606060606061,0.6465151515151515,0.6636363636363637,0.666060606060606,0.6843939393939394,0.7036363636363636,0.7119696969696969,0.7204545454545455,0.7222727272727273,0.7286363636363636,0.7296969696969697,0.7415151515151515,0.7327272727272728,0.7434848484848485,0.7475757575757576,0.7460606060606061,0.7463636363636363,0.7577272727272727,0.7636363636363637,0.7596969696969696,0.7718181818181818,0.7759090909090909,0.7783333333333333,0.7848484848484848,0.7834848484848485,0.796060606060606,0.7945454545454546,0.8028787878787879,0.8015151515151515,0.808030303030303,0.8045454545454546,0.8103030303030303,0.8096969696969697,0.8107575757575758,0.815,0.8146969696969697,0.818939393939394,0.8215151515151515,0.821969696969697,0.825,0.8278787878787879,0.8265151515151515,0.8274242424242424,0.828939393939394,0.8313636363636364
4,0.1175757575757575,0.19,0.2598484848484848,0.2806060606060606,0.3306060606060606,0.3846969696969697,0.435,0.4706060606060606,0.5056060606060606,0.5256060606060606,0.5509090909090909,0.5634848484848485,0.5974242424242424,0.6178787878787879,0.6254545454545455,0.6486363636363637,0.6593939393939394,0.6713636363636364,0.6848484848484848,0.7,0.7048484848484848,0.7178787878787879,0.7318181818181818,0.7306060606060606,0.7406060606060606,0.7439393939393939,0.7474242424242424,0.7374242424242424,0.7574242424242424,0.7603030303030303,0.755,0.7642424242424243,0.7721212121212121,0.7716666666666666,0.776969696969697,0.7806060606060606,0.7854545454545454,0.786969696969697,0.7936363636363636,0.7951515151515152,0.7974242424242424,0.8084848484848485,0.8045454545454546,0.8128787878787879,0.8128787878787879,0.8156060606060606,0.8198484848484848,0.8184848484848485,0.8174242424242424,0.8206060606060606,0.8215151515151515,0.8286363636363636,0.8268181818181818,0.8301515151515152,0.83,0.8345454545454546,0.8324242424242424,0.8348484848484848,0.833939393939394,0.8327272727272728
6,0.1221212121212121,0.1834848484848484,0.2586363636363636,0.2937878787878787,0.3257575757575757,0.3824242424242424,0.4407575757575757,0.4663636363636363,0.5024242424242424,0.5346969696969697,0.5503030303030303,0.5704545454545454,0.6069696969696969,0.6206060606060606,0.6357575757575757,0.656969696969697,0.6684848484848485,0.686060606060606,0.691060606060606,0.6996969696969697,0.7140909090909091,0.7251515151515151,0.7275757575757575,0.7269696969696969,0.7384848484848485,0.7463636363636363,0.7495454545454545,0.7357575757575757,0.7557575757575757,0.7628787878787879,0.7681818181818182,0.7674242424242425,0.7743939393939394,0.7804545454545454,0.7812121212121212,0.7889393939393939,0.7922727272727272,0.7956060606060606,0.8056060606060607,0.803030303030303,0.8115151515151515,0.8083333333333333,0.8146969696969697,0.8236363636363636,0.8207575757575758,0.8243939393939393,0.825,0.8295454545454546,0.8306060606060606,0.8290909090909091,0.8293939393939394,0.8301515151515152,0.8354545454545454,0.8346969696969697,0.831060606060606,0.8393939393939394,0.8418181818181818,0.8390909090909091,0.8428787878787879,0.8419696969696969
8,0.1178787878787878,0.18,0.2587878787878788,0.2863636363636364,0.3313636363636363,0.3856060606060606,0.441060606060606,0.4698484848484848,0.5104545454545455,0.5383333333333333,0.5703030303030303,0.5895454545454546,0.615,0.6284848484848485,0.6457575757575758,0.6636363636363637,0.6707575757575758,0.6878787878787879,0.696969696969697,0.7096969696969697,0.7222727272727273,0.725,0.7395454545454545,0.7412121212121212,0.746969696969697,0.7471212121212121,0.755,0.7531818181818182,0.7622727272727273,0.7662121212121212,0.771969696969697,0.7748484848484849,0.7777272727272727,0.7836363636363637,0.7895454545454546,0.791060606060606,0.7968181818181819,0.7993939393939394,0.8062121212121212,0.806969696969697,0.8131818181818182,0.8157575757575758,0.8156060606060606,0.8224242424242424,0.8225757575757576,0.8228787878787879,0.8256060606060606,0.8298484848484848,0.8271212121212121,0.8266666666666667,0.83,0.8304545454545454,0.8328787878787879,0.8359090909090909,0.833939393939394,0.8375757575757575,0.8387878787878787,0.84,0.8403030303030303,0.838939393939394
10,0.1193939393939394,0.1862121212121212,0.2631818181818182,0.2822727272727273,0.3353030303030303,0.3862121212121212,0.4362121212121212,0.4686363636363636,0.5066666666666667,0.5427272727272727,0.5524242424242424,0.5815151515151515,0.6048484848484849,0.6277272727272727,0.6533333333333333,0.6651515151515152,0.6765151515151515,0.6924242424242424,0.6963636363636364,0.7024242424242424,0.7216666666666667,0.7296969696969697,0.7343939393939394,0.7440909090909091,0.7462121212121212,0.7513636363636363,0.759090909090909,0.7446969696969697,0.761969696969697,0.7693939393939394,0.7754545454545455,0.7778787878787878,0.7815151515151515,0.7874242424242425,0.7934848484848485,0.8004545454545454,0.8034848484848485,0.8033333333333333,0.8098484848484848,0.8127272727272727,0.8218181818181818,0.8245454545454546,0.8263636363636364,0.8315151515151515,0.8315151515151515,0.8293939393939394,0.8333333333333334,0.8346969696969697,0.8398484848484848,0.8398484848484848,0.8371212121212122,0.8384848484848485,0.8398484848484848,0.84,0.8442424242424242,0.8466666666666667,0.8477272727272728,0.8472727272727273,0.850909090909091,0.8490909090909091
12,0.1269696969696969,0.1775757575757575,0.2642424242424242,0.2792424242424242,0.3233333333333333,0.3784848484848485,0.4456060606060606,0.4736363636363636,0.5062121212121212,0.5392424242424242,0.5616666666666666,0.5851515151515152,0.6074242424242424,0.6275757575757576,0.6406060606060606,0.661969696969697,0.6718181818181819,0.6856060606060606,0.6918181818181818,0.7012121212121212,0.708939393939394,0.7218181818181818,0.7263636363636363,0.7384848484848485,0.735,0.743030303030303,0.7431818181818182,0.7351515151515151,0.7496969696969698,0.7562121212121212,0.7589393939393939,0.7678787878787878,0.7742424242424243,0.7790909090909091,0.7789393939393939,0.7907575757575758,0.7916666666666666,0.7972727272727272,0.8045454545454546,0.8036363636363636,0.811060606060606,0.8128787878787879,0.8178787878787879,0.8218181818181818,0.8243939393939393,0.8245454545454546,0.8236363636363636,0.8284848484848485,0.8271212121212121,0.8296969696969697,0.831060606060606,0.8283333333333334,0.8337878787878787,0.8366666666666667,0.8359090909090909,0.8357575757575758,0.8404545454545455,0.838030303030303,0.8416666666666667,0.8390909090909091
14,0.1172727272727272,0.19,0.251060606060606,0.289090909090909,0.331060606060606,0.3942424242424242,0.4427272727272727,0.473030303030303,0.5007575757575757,0.5343939393939394,0.5598484848484848,0.568939393939394,0.6004545454545455,0.6222727272727273,0.6372727272727273,0.6575757575757576,0.6742424242424242,0.683030303030303,0.6927272727272727,0.7037878787878787,0.7156060606060606,0.7287878787878788,0.738030303030303,0.7410606060606061,0.7481818181818182,0.7510606060606061,0.755,0.7407575757575757,0.7577272727272727,0.7686363636363637,0.7728787878787878,0.7736363636363637,0.7789393939393939,0.7833333333333333,0.785,0.7921212121212121,0.7953030303030303,0.801060606060606,0.8028787878787879,0.806969696969697,0.811969696969697,0.8154545454545454,0.82,0.8213636363636364,0.8221212121212121,0.8221212121212121,0.8256060606060606,0.8278787878787879,0.828030303030303,0.8277272727272728,0.8307575757575758,0.8292424242424242,0.8325757575757575,0.8315151515151515,0.8363636363636363,0.8433333333333334,0.8422727272727273,0.8381818181818181,0.8386363636363636,0.8406060606060606
16,0.123030303030303,0.1766666666666666,0.2672727272727273,0.2837878787878788,0.3195454545454545,0.3769696969696969,0.4306060606060606,0.4656060606060606,0.4893939393939394,0.5287878787878788,0.5578787878787879,0.5798484848484848,0.6054545454545455,0.6209090909090909,0.6460606060606061,0.6621212121212121,0.6724242424242424,0.6828787878787879,0.6968181818181818,0.6981818181818182,0.7159090909090909,0.7253030303030303,0.7243939393939394,0.7343939393939394,0.7410606060606061,0.7456060606060606,0.7493939393939394,0.7372727272727273,0.751969696969697,0.7604545454545455,0.766969696969697,0.7643939393939394,0.7742424242424243,0.7812121212121212,0.7833333333333333,0.7856060606060606,0.7953030303030303,0.798939393939394,0.8048484848484848,0.8065151515151515,0.8121212121212121,0.8168181818181818,0.8193939393939393,0.82,0.8187878787878788,0.8198484848484848,0.8246969696969697,0.8257575757575758,0.8262121212121212,0.835,0.8292424242424242,0.8309090909090909,0.8359090909090909,0.8365151515151515,0.8365151515151515,0.8371212121212122,0.8404545454545455,0.8403030303030303,0.8445454545454546,0.8448484848484848
18,0.1259090909090909,0.1783333333333333,0.2683333333333333,0.3006060606060606,0.3368181818181818,0.3772727272727272,0.4436363636363636,0.481969696969697,0.5072727272727273,0.5378787878787878,0.558030303030303,0.5783333333333334,0.6127272727272727,0.6296969696969696,0.6453030303030303,0.6677272727272727,0.6774242424242424,0.6936363636363636,0.6983333333333334,0.7063636363636364,0.718030303030303,0.7286363636363636,0.7325757575757575,0.7371212121212121,0.7459090909090909,0.7481818181818182,0.7565151515151515,0.7437878787878788,0.7593939393939394,0.7668181818181818,0.7680303030303031,0.7730303030303031,0.7804545454545454,0.7796969696969697,0.7836363636363637,0.7936363636363636,0.7954545454545454,0.8007575757575758,0.8025757575757576,0.8112121212121212,0.8121212121212121,0.8148484848484848,0.8216666666666667,0.8186363636363636,0.8266666666666667,0.8215151515151515,0.8251515151515152,0.8246969696969697,0.8292424242424242,0.833030303030303,0.8315151515151515,0.8316666666666667,0.8362121212121212,0.8327272727272728,0.8392424242424242,0.8403030303030303,0.8384848484848485,0.8415151515151515,0.8398484848484848,0.8412121212121212
