SNR,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.6737878787878788,0.7651515151515151,0.7848484848484848,0.8096969696969697,0.83,0.8404545454545455,0.8510606060606061,0.8674242424242424,0.8736363636363637,0.875,0.8772727272727273,0.8842424242424243,0.8853030303030303,0.8915151515151515,0.8966666666666666,0.8968181818181818,0.9062121212121212,0.906060606060606,0.906060606060606,0.9095454545454544,0.9124242424242424,0.9113636363636364,0.9145454545454546,0.9151515151515152,0.9151515151515152,0.9166666666666666,0.92,0.9165151515151516,0.9198484848484848,0.9216666666666666,0.9206060606060606,0.9193939393939394
2,0.6843939393939394,0.7986363636363636,0.8212121212121212,0.8343939393939394,0.8474242424242424,0.8637878787878788,0.8736363636363637,0.8818181818181818,0.8921212121212121,0.8937878787878788,0.8971212121212121,0.9013636363636364,0.9025757575757576,0.906818181818182,0.9093939393939394,0.911818181818182,0.921060606060606,0.9180303030303032,0.921818181818182,0.918939393939394,0.9186363636363636,0.9251515151515152,0.9224242424242424,0.926060606060606,0.923939393939394,0.9209090909090908,0.9251515151515152,0.9256060606060608,0.9263636363636364,0.9263636363636364,0.9272727272727272,0.926969696969697
4,0.7033333333333334,0.8022727272727272,0.8303030303030303,0.8383333333333334,0.8625757575757576,0.8672727272727273,0.875,0.8906060606060606,0.8933333333333333,0.899090909090909,0.902121212121212,0.9054545454545454,0.9109090909090908,0.9090909090909092,0.916060606060606,0.9166666666666666,0.9195454545454546,0.9216666666666666,0.921818181818182,0.9209090909090908,0.9212121212121211,0.9277272727272728,0.9245454545454546,0.9281818181818182,0.926060606060606,0.9248484848484848,0.9266666666666666,0.9274242424242424,0.928030303030303,0.9263636363636364,0.928030303030303,0.9263636363636364
6,0.7054545454545454,0.8003030303030303,0.8407575757575757,0.8504545454545455,0.8684848484848485,0.8704545454545455,0.8768181818181818,0.8933333333333333,0.8965151515151515,0.9027272727272728,0.9007575757575758,0.9103030303030304,0.912121212121212,0.916060606060606,0.9131818181818182,0.9178787878787878,0.9195454545454546,0.9216666666666666,0.9245454545454546,0.9262121212121212,0.9246969696969696,0.9256060606060608,0.922878787878788,0.9283333333333332,0.926060606060606,0.9275757575757576,0.9266666666666666,0.9266666666666666,0.9274242424242424,0.9266666666666666,0.9290909090909092,0.9271212121212121
8,0.6951515151515152,0.8043939393939394,0.8448484848484848,0.850909090909091,0.8639393939393939,0.8710606060606061,0.8812121212121212,0.8921212121212121,0.899090909090909,0.8993939393939394,0.9056060606060606,0.9077272727272728,0.912121212121212,0.9131818181818182,0.916818181818182,0.9145454545454546,0.9222727272727272,0.921969696969697,0.9237878787878788,0.9246969696969696,0.9231818181818182,0.9253030303030304,0.928030303030303,0.926969696969697,0.9265151515151516,0.9253030303030304,0.928030303030303,0.9298484848484848,0.9275757575757576,0.928030303030303,0.9290909090909092,0.9296969696969697
10,0.7066666666666667,0.8151515151515152,0.8377272727272728,0.8503030303030303,0.8624242424242424,0.8760606060606061,0.8889393939393939,0.8966666666666666,0.8996969696969697,0.9057575757575758,0.9109090909090908,0.9096969696969696,0.911969696969697,0.9124242424242424,0.916060606060606,0.9151515151515152,0.9240909090909092,0.9195454545454546,0.9212121212121211,0.9240909090909092,0.9262121212121212,0.9259090909090908,0.9266666666666666,0.9265151515151516,0.9268181818181818,0.9281818181818182,0.9272727272727272,0.9283333333333332,0.9293939393939394,0.9274242424242424,0.9263636363636364,0.9283333333333333
12,0.7093939393939394,0.8125757575757576,0.8406060606060606,0.8525757575757575,0.863030303030303,0.868030303030303,0.8833333333333333,0.8956060606060606,0.899090909090909,0.901060606060606,0.9030303030303032,0.906969696969697,0.9125757575757576,0.9137878787878788,0.9151515151515152,0.921060606060606,0.922878787878788,0.9234848484848484,0.9236363636363636,0.925,0.9222727272727272,0.9256060606060608,0.9274242424242424,0.9254545454545454,0.925,0.9265151515151516,0.9277272727272728,0.9287878787878788,0.9277272727272728,0.9290909090909092,0.9301515151515152,0.9284848484848485
14,0.7063636363636364,0.81,0.8381818181818181,0.8459090909090909,0.8618181818181818,0.8731818181818182,0.8792424242424243,0.8924242424242425,0.8945454545454545,0.9028787878787878,0.9051515151515152,0.91,0.9080303030303032,0.9128787878787878,0.917121212121212,0.9186363636363636,0.9237878787878788,0.9231818181818182,0.9253030303030304,0.9257575757575758,0.922121212121212,0.9274242424242424,0.9262121212121212,0.93,0.9272727272727272,0.9268181818181818,0.9272727272727272,0.926969696969697,0.9284848484848484,0.9303030303030304,0.928939393939394,0.9272727272727272
16,0.706060606060606,0.8095454545454546,0.8345454545454546,0.8418181818181818,0.8606060606060606,0.8762121212121212,0.8766666666666667,0.886969696969697,0.8921212121212121,0.8965151515151515,0.901818181818182,0.902121212121212,0.9122727272727272,0.9125757575757576,0.9143939393939394,0.9146969696969696,0.9180303030303032,0.921818181818182,0.9201515151515152,0.9192424242424242,0.9165151515151516,0.923030303030303,0.921969696969697,0.9198484848484848,0.923939393939394,0.9245454545454546,0.9251515151515152,0.9243939393939394,0.9236363636363636,0.9248484848484848,0.9251515151515152,0.928030303030303
18,0.7059090909090909,0.8103030303030303,0.8328787878787879,0.8468181818181818,0.8634848484848485,0.871969696969697,0.8837878787878788,0.89,0.8960606060606061,0.8965151515151515,0.9030303030303032,0.9075757575757576,0.911969696969697,0.9133333333333332,0.9156060606060606,0.92,0.9207575757575758,0.9195454545454546,0.9265151515151516,0.923939393939394,0.9243939393939394,0.927121212121212,0.9248484848484848,0.9253030303030304,0.925,0.927878787878788,0.927121212121212,0.9248484848484848,0.9251515151515152,0.927878787878788,0.93,0.9274242424242424
Avg,0.4823863636363636,0.5522045454545454,0.5688560606060606,0.57725,0.5879772727272727,0.5954545454545455,0.6015757575757575,0.6102727272727273,0.6136363636363636,0.6164848484848485,0.6189318181818182,0.6223712121212122,0.6253484848484848,0.6285151515151515,0.6298939393939393,0.6328409090909091,0.6390606060606061,0.6395681818181819,0.6415530303030303,0.6429393939393939,0.6437954545454545,0.648969696969697,0.6499469696969697,0.6520075757575757,0.6520151515151515,0.6528787878787878,0.6566287878787879,0.6577651515151515,0.6593106060606061,0.6593636363636364,0.6613636363636364,0.6618560606060606
