SNR,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,0.5875757575757575,0.7037878787878787,0.7343939393939394,0.761969696969697,0.786969696969697,0.8012121212121213,0.8145454545454546,0.8265151515151515,0.8309090909090909,0.8390909090909091,0.8459090909090909,0.8415151515151515,0.8343939393939394,0.8503030303030303,0.8481818181818181,0.8584848484848485,0.8577272727272728,0.8566666666666667,0.8640909090909091,0.8648484848484849,0.8686363636363637,0.8731818181818182,0.863030303030303,0.8724242424242424,0.8709090909090909,0.8801515151515151,0.8742424242424243,0.883030303030303,0.8845454545454545,0.8895454545454545,0.8922727272727272,0.8942424242424243,0.8933333333333333,0.8943939393939394,0.8984848484848484,0.8962121212121212,0.8993939393939394,0.8983333333333333,0.9004545454545455,0.8984848484848484,0.9004545454545455,0.9040909090909092,0.9087878787878788,0.9059090909090908,0.9087878787878788,0.9092424242424244,0.907121212121212,0.9115151515151516,0.9140909090909092,0.9148484848484848,0.916818181818182,0.9153030303030304,0.9130303030303032,0.9159090909090908,0.9163636363636364,0.9177272727272728,0.9183333333333332,0.9140909090909092,0.9157575757575758,0.9187878787878788
2,0.5957575757575757,0.7315151515151516,0.7613636363636364,0.7925757575757576,0.8053030303030303,0.8192424242424242,0.8340909090909091,0.8443939393939394,0.855909090909091,0.8631818181818182,0.868030303030303,0.8710606060606061,0.8581818181818182,0.8722727272727273,0.8772727272727273,0.8787878787878788,0.8809090909090909,0.8822727272727273,0.8834848484848485,0.8868181818181818,0.8915151515151515,0.8906060606060606,0.891969696969697,0.8978787878787878,0.896969696969697,0.8965151515151515,0.9025757575757576,0.8981818181818182,0.8989393939393939,0.9146969696969696,0.9087878787878788,0.9145454545454546,0.9113636363636364,0.9174242424242424,0.9174242424242424,0.9125757575757576,0.9162121212121213,0.9127272727272728,0.9183333333333332,0.9181818181818182,0.9207575757575758,0.922121212121212,0.9265151515151516,0.9251515151515152,0.923030303030303,0.9237878787878788,0.9262121212121212,0.9259090909090908,0.9262121212121212,0.9290909090909092,0.9281818181818182,0.926969696969697,0.9253030303030304,0.9263636363636364,0.9256060606060608,0.9286363636363636,0.9296969696969696,0.9293939393939394,0.9274242424242424,0.9278787878787879
4,0.6093939393939394,0.7346969696969697,0.7713636363636364,0.7963636363636364,0.818030303030303,0.8215151515151515,0.8418181818181818,0.8492424242424242,0.8569696969696969,0.8695454545454545,0.8748484848484849,0.8772727272727273,0.8671212121212121,0.8789393939393939,0.884090909090909,0.889090909090909,0.8986363636363637,0.8910606060606061,0.9012121212121212,0.8962121212121212,0.9007575757575758,0.896969696969697,0.9012121212121212,0.9001515151515151,0.9090909090909092,0.9087878787878788,0.907121212121212,0.9103030303030304,0.9116666666666666,0.9193939393939394,0.917121212121212,0.9175757575757576,0.9157575757575758,0.9215151515151516,0.9225757575757576,0.9227272727272728,0.9212121212121211,0.9265151515151516,0.9242424242424242,0.9216666666666666,0.9236363636363636,0.9248484848484848,0.9287878787878788,0.926060606060606,0.9262121212121212,0.9296969696969696,0.9290909090909092,0.9290909090909092,0.9301515151515152,0.931060606060606,0.9292424242424242,0.9293939393939394,0.9287878787878788,0.9292424242424242,0.9277272727272728,0.9312121212121212,0.9322727272727273,0.9304545454545454,0.932878787878788,0.9322727272727273
6,0.6145454545454545,0.7428787878787879,0.7775757575757576,0.8103030303030303,0.821060606060606,0.8427272727272728,0.8543939393939394,0.8672727272727273,0.8706060606060606,0.8783333333333333,0.8795454545454545,0.8859090909090909,0.8671212121212121,0.8904545454545455,0.8886363636363637,0.8912121212121212,0.895,0.8984848484848484,0.9028787878787878,0.8983333333333333,0.901060606060606,0.8987878787878788,0.9016666666666666,0.9095454545454544,0.9092424242424244,0.9112121212121213,0.911969696969697,0.9104545454545454,0.9178787878787878,0.921969696969697,0.922121212121212,0.9216666666666666,0.921969696969697,0.9245454545454546,0.9184848484848483,0.92,0.9253030303030304,0.926060606060606,0.9253030303030304,0.9227272727272728,0.9254545454545454,0.923939393939394,0.9275757575757576,0.928939393939394,0.9301515151515152,0.9307575757575758,0.9257575757575758,0.9295454545454546,0.9303030303030304,0.9277272727272728,0.9315151515151516,0.93,0.9309090909090908,0.9318181818181818,0.9304545454545454,0.9325757575757576,0.9296969696969696,0.93,0.9316666666666666,0.9324242424242424
8,0.605909090909091,0.7431818181818182,0.7751515151515151,0.803939393939394,0.8193939393939393,0.8321212121212122,0.8513636363636363,0.8575757575757575,0.8677272727272727,0.8731818181818182,0.8763636363636363,0.8801515151515151,0.8677272727272727,0.8848484848484849,0.8898484848484849,0.8921212121212121,0.8945454545454545,0.8960606060606061,0.9013636363636364,0.9012121212121212,0.9027272727272728,0.9043939393939394,0.9059090909090908,0.9036363636363636,0.9116666666666666,0.9093939393939394,0.9151515151515152,0.9130303030303032,0.911060606060606,0.9193939393939394,0.9227272727272728,0.9207575757575758,0.926060606060606,0.9240909090909092,0.9222727272727272,0.9242424242424242,0.9234848484848484,0.9262121212121212,0.923939393939394,0.9272727272727272,0.9207575757575758,0.9222727272727272,0.928939393939394,0.9306060606060608,0.9303030303030304,0.932121212121212,0.9283333333333332,0.93,0.9316666666666666,0.9304545454545454,0.9298484848484848,0.9318181818181818,0.9304545454545454,0.931969696969697,0.9304545454545454,0.9318181818181818,0.9333333333333332,0.9327272727272728,0.933030303030303,0.9321212121212121
10,0.6051515151515151,0.7495454545454545,0.7813636363636364,0.8074242424242424,0.821060606060606,0.8390909090909091,0.8536363636363636,0.8621212121212121,0.8693939393939394,0.8810606060606061,0.8862121212121212,0.889090909090909,0.8771212121212121,0.8895454545454545,0.8962121212121212,0.8978787878787878,0.8984848484848484,0.9012121212121212,0.9043939393939394,0.906969696969697,0.9074242424242424,0.9080303030303032,0.9063636363636364,0.9074242424242424,0.911060606060606,0.9142424242424242,0.9137878787878788,0.916818181818182,0.916818181818182,0.922878787878788,0.923030303030303,0.9225757575757576,0.921060606060606,0.9257575757575758,0.9237878787878788,0.923030303030303,0.9224242424242424,0.9262121212121212,0.9268181818181818,0.9272727272727272,0.925,0.9281818181818182,0.9286363636363636,0.9272727272727272,0.9281818181818182,0.9307575757575758,0.928939393939394,0.9296969696969696,0.9309090909090908,0.931969696969697,0.9298484848484848,0.9295454545454546,0.9312121212121212,0.9313636363636364,0.9312121212121212,0.9312121212121212,0.932878787878788,0.9307575757575758,0.9316666666666666,0.9301515151515152
12,0.6115151515151516,0.7478787878787879,0.776060606060606,0.8075757575757576,0.8218181818181818,0.8377272727272728,0.8527272727272728,0.8615151515151516,0.8681818181818182,0.878030303030303,0.8859090909090909,0.8892424242424243,0.863030303030303,0.89,0.8907575757575757,0.8980303030303031,0.9006060606060606,0.9030303030303032,0.9063636363636364,0.9037878787878788,0.91,0.9036363636363636,0.9042424242424244,0.912121212121212,0.911969696969697,0.912121212121212,0.9151515151515152,0.9148484848484848,0.9146969696969696,0.921818181818182,0.9216666666666666,0.9245454545454546,0.9195454545454546,0.926060606060606,0.926060606060606,0.9236363636363636,0.9248484848484848,0.927121212121212,0.927878787878788,0.9277272727272728,0.9256060606060608,0.928939393939394,0.928939393939394,0.9295454545454546,0.9286363636363636,0.9303030303030304,0.9309090909090908,0.9301515151515152,0.93,0.9301515151515152,0.932121212121212,0.9306060606060608,0.93,0.9307575757575758,0.9313636363636364,0.9316666666666666,0.9313636363636364,0.932121212121212,0.9322727272727273,0.9336363636363636
14,0.6183333333333333,0.7328787878787879,0.7715151515151515,0.8051515151515152,0.8177272727272727,0.833939393939394,0.8487878787878788,0.8618181818181818,0.8748484848484849,0.8739393939393939,0.881969696969697,0.8925757575757576,0.87,0.8866666666666667,0.8930303030303031,0.8953030303030303,0.8996969696969697,0.8956060606060606,0.9048484848484848,0.8998484848484849,0.907121212121212,0.9080303030303032,0.9083333333333332,0.9095454545454544,0.911060606060606,0.9116666666666666,0.9159090909090908,0.9116666666666666,0.9137878787878788,0.9212121212121211,0.922121212121212,0.922878787878788,0.921060606060606,0.9240909090909092,0.9246969696969696,0.9251515151515152,0.928030303030303,0.9266666666666666,0.9265151515151516,0.923939393939394,0.9225757575757576,0.9293939393939394,0.927878787878788,0.9277272727272728,0.9284848484848484,0.9286363636363636,0.9290909090909092,0.9298484848484848,0.93,0.9306060606060608,0.9304545454545454,0.9296969696969696,0.93,0.9290909090909092,0.9309090909090908,0.9316666666666666,0.9316666666666666,0.933030303030303,0.9316666666666666,0.9321212121212121
16,0.6025757575757575,0.7383333333333333,0.7707575757575758,0.8004545454545454,0.8243939393939393,0.8340909090909091,0.8469696969696969,0.8575757575757575,0.865909090909091,0.875,0.8796969696969696,0.8825757575757576,0.8636363636363636,0.8886363636363637,0.8895454545454545,0.8934848484848484,0.8978787878787878,0.8981818181818182,0.9036363636363636,0.9004545454545455,0.9040909090909092,0.9034848484848484,0.9037878787878788,0.907121212121212,0.908939393939394,0.9115151515151516,0.911060606060606,0.911060606060606,0.9128787878787878,0.9172727272727272,0.918939393939394,0.9183333333333332,0.9201515151515152,0.9215151515151516,0.92,0.9237878787878788,0.9225757575757576,0.9225757575757576,0.9236363636363636,0.9225757575757576,0.9236363636363636,0.923030303030303,0.926969696969697,0.9248484848484848,0.9277272727272728,0.9236363636363636,0.9259090909090908,0.925,0.9263636363636364,0.9293939393939394,0.927121212121212,0.9265151515151516,0.9272727272727272,0.926969696969697,0.9274242424242424,0.9292424242424242,0.9303030303030304,0.9281818181818182,0.928939393939394,0.9287878787878788
18,0.6063636363636363,0.7503030303030302,0.781969696969697,0.7978787878787879,0.8251515151515152,0.8375757575757575,0.850909090909091,0.8631818181818182,0.87,0.875,0.8756060606060606,0.8824242424242424,0.8683333333333333,0.8880303030303031,0.8904545454545455,0.895,0.8983333333333333,0.9,0.9003030303030303,0.901818181818182,0.9056060606060606,0.9012121212121212,0.9075757575757576,0.9122727272727272,0.908939393939394,0.912121212121212,0.912121212121212,0.9131818181818182,0.915,0.922878787878788,0.921818181818182,0.921060606060606,0.9224242424242424,0.9213636363636364,0.9257575757575758,0.922878787878788,0.9243939393939394,0.9234848484848484,0.9259090909090908,0.9292424242424242,0.926060606060606,0.927121212121212,0.9281818181818182,0.9309090909090908,0.9307575757575758,0.9287878787878788,0.93,0.9277272727272728,0.9327272727272728,0.9295454545454546,0.931969696969697,0.9284848484848484,0.9306060606060608,0.9309090909090908,0.9312121212121212,0.9313636363636364,0.932121212121212,0.932121212121212,0.931060606060606,0.9324242424242424
