SNR,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,0.6468181818181818,0.7271212121212122,0.7637878787878788,0.7966666666666666,0.8116666666666666,0.8140909090909091,0.825,0.8251515151515152,0.848939393939394,0.8587878787878788,0.8760606060606061,0.88,0.8843939393939394,0.8910606060606061,0.8886363636363637,0.8942424242424243,0.8933333333333333,0.896969696969697,0.8953030303030303,0.899090909090909,0.9004545454545455,0.8996969696969697,0.9009090909090908,0.9027272727272728,0.902121212121212,0.91,0.9092424242424244,0.9062121212121212,0.9092424242424244,0.9095454545454544,0.9130303030303032,0.9127272727272728,0.9130303030303032,0.9109090909090908,0.9162121212121213,0.9143939393939394
2,0.6548484848484849,0.7377272727272727,0.7775757575757576,0.8163636363636364,0.823939393939394,0.8234848484848485,0.8369696969696969,0.8446969696969697,0.8583333333333333,0.8765151515151515,0.8821212121212121,0.889090909090909,0.8918181818181818,0.901818181818182,0.9040909090909092,0.9053030303030304,0.9096969696969696,0.9093939393939394,0.9124242424242424,0.9156060606060606,0.9128787878787878,0.9146969696969696,0.9159090909090908,0.9172727272727272,0.9130303030303032,0.921060606060606,0.9215151515151516,0.9209090909090908,0.9209090909090908,0.921818181818182,0.9236363636363636,0.9251515151515152,0.9198484848484848,0.9225757575757576,0.922121212121212,0.9251515151515152
4,0.6556060606060606,0.7398484848484849,0.7809090909090909,0.8165151515151515,0.8298484848484848,0.8387878787878787,0.8363636363636363,0.8474242424242424,0.8643939393939394,0.8787878787878788,0.8904545454545455,0.8984848484848484,0.9030303030303032,0.906060606060606,0.9063636363636364,0.9137878787878788,0.9156060606060606,0.9127272727272728,0.916818181818182,0.9174242424242424,0.9153030303030304,0.916818181818182,0.9165151515151516,0.9136363636363636,0.9209090909090908,0.9237878787878788,0.9259090909090908,0.921969696969697,0.925,0.9240909090909092,0.9216666666666666,0.9275757575757576,0.9256060606060608,0.9274242424242424,0.9259090909090908,0.9257575757575758
6,0.6631818181818182,0.7527272727272727,0.7965151515151515,0.8315151515151515,0.8315151515151515,0.8369696969696969,0.8456060606060606,0.8522727272727273,0.8736363636363637,0.8809090909090909,0.8903030303030303,0.8968181818181818,0.9015151515151516,0.9081818181818182,0.9093939393939394,0.9133333333333332,0.916818181818182,0.9172727272727272,0.9151515151515152,0.9196969696969696,0.9175757575757576,0.92,0.9187878787878788,0.9206060606060606,0.922878787878788,0.9237878787878788,0.9245454545454546,0.9263636363636364,0.9236363636363636,0.9233333333333332,0.9268181818181818,0.9253030303030304,0.9268181818181818,0.9266666666666666,0.9254545454545454,0.9242424242424242
8,0.6586363636363637,0.7506060606060606,0.7953030303030303,0.8227272727272728,0.8359090909090909,0.8368181818181818,0.8487878787878788,0.848030303030303,0.8718181818181818,0.8834848484848485,0.8945454545454545,0.8987878787878788,0.9063636363636364,0.9136363636363636,0.9133333333333332,0.911818181818182,0.9140909090909092,0.9137878787878788,0.9180303030303032,0.9178787878787878,0.921060606060606,0.9198484848484848,0.9203030303030304,0.9225757575757576,0.922878787878788,0.9256060606060608,0.923939393939394,0.9259090909090908,0.9234848484848484,0.9265151515151516,0.9240909090909092,0.9262121212121212,0.9254545454545454,0.926060606060606,0.9254545454545454,0.9259090909090909
10,0.6616666666666666,0.7528787878787879,0.7977272727272727,0.8237878787878787,0.8340909090909091,0.8407575757575757,0.8477272727272728,0.8484848484848485,0.8753030303030302,0.8812121212121212,0.8918181818181818,0.901060606060606,0.91,0.91,0.9101515151515152,0.9163636363636364,0.9192424242424242,0.915,0.9180303030303032,0.92,0.923030303030303,0.9203030303030304,0.9216666666666666,0.9190909090909092,0.9216666666666666,0.9246969696969696,0.928030303030303,0.9253030303030304,0.9277272727272728,0.9265151515151516,0.9265151515151516,0.9272727272727272,0.9251515151515152,0.9262121212121212,0.9254545454545454,0.9227272727272727
12,0.6604545454545454,0.7495454545454545,0.7898484848484848,0.8278787878787879,0.8362121212121212,0.8387878787878787,0.8413636363636363,0.848030303030303,0.8712121212121212,0.876969696969697,0.8928787878787878,0.8975757575757576,0.9031818181818182,0.9109090909090908,0.9101515151515152,0.911060606060606,0.9156060606060606,0.9175757575757576,0.9212121212121211,0.9166666666666666,0.9172727272727272,0.922121212121212,0.921060606060606,0.9246969696969696,0.9196969696969696,0.9259090909090908,0.9268181818181818,0.9243939393939394,0.9227272727272728,0.9234848484848484,0.926969696969697,0.9248484848484848,0.9274242424242424,0.926969696969697,0.9253030303030304,0.9242424242424242
14,0.6568181818181819,0.7521212121212121,0.7878787878787878,0.8165151515151515,0.83,0.8363636363636363,0.8440909090909091,0.8510606060606061,0.8678787878787879,0.8771212121212121,0.89,0.8971212121212121,0.9034848484848484,0.9045454545454544,0.9093939393939394,0.9104545454545454,0.9177272727272728,0.9166666666666666,0.9153030303030304,0.9201515151515152,0.9190909090909092,0.9166666666666666,0.9204545454545454,0.9245454545454546,0.9209090909090908,0.9251515151515152,0.9263636363636364,0.923939393939394,0.9246969696969696,0.9268181818181818,0.9277272727272728,0.9248484848484848,0.9231818181818182,0.922121212121212,0.9275757575757576,0.9268181818181818
16,0.6515151515151515,0.7472727272727273,0.7931818181818182,0.8196969696969697,0.8266666666666667,0.8342424242424242,0.8403030303030303,0.8437878787878788,0.8674242424242424,0.885,0.8934848484848484,0.8959090909090909,0.9022727272727272,0.9056060606060606,0.9063636363636364,0.9103030303030304,0.906969696969697,0.9131818181818182,0.9148484848484848,0.913939393939394,0.9145454545454546,0.9174242424242424,0.916060606060606,0.9177272727272728,0.9186363636363636,0.921060606060606,0.922121212121212,0.9227272727272728,0.9242424242424242,0.9209090909090908,0.923030303030303,0.9204545454545454,0.9246969696969696,0.923030303030303,0.9245454545454546,0.9262121212121213
18,0.6557575757575758,0.7571212121212121,0.7951515151515152,0.828939393939394,0.8401515151515152,0.8456060606060606,0.8474242424242424,0.8487878787878788,0.8739393939393939,0.8846969696969696,0.8960606060606061,0.8975757575757576,0.9054545454545454,0.906969696969697,0.9075757575757576,0.9148484848484848,0.9142424242424242,0.9166666666666666,0.916818181818182,0.9163636363636364,0.9195454545454546,0.9222727272727272,0.9193939393939394,0.9204545454545454,0.9190909090909092,0.9272727272727272,0.926969696969697,0.922121212121212,0.9190909090909092,0.9266666666666666,0.9275757575757576,0.9257575757575758,0.923030303030303,0.9236363636363636,0.9262121212121212,0.9256060606060607
Avg,0.4636363636363636,0.5238863636363637,0.549719696969697,0.5685606060606061,0.5742878787878788,0.5792121212121212,0.5837727272727272,0.5865227272727273,0.600030303030303,0.6057348484848485,0.6134166666666667,0.6173712121212122,0.6214848484848485,0.6239545454545454,0.6252196969696969,0.6274015151515151,0.6292575757575758,0.630530303030303,0.6322575757575758,0.6338863636363636,0.635090909090909,0.6362651515151515,0.6366439393939394,0.638159090909091,0.6392878787878787,0.6456818181818181,0.6470227272727272,0.6480454545454546,0.6486666666666666,0.6503636363636364,0.6549469696969697,0.6561515151515152,0.6565227272727273,0.6581287878787879,0.6622424242424242,0.6630075757575757
