SNR,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,0.6165151515151515,0.7372727272727273,0.7563636363636363,0.7790909090909091,0.7974242424242424,0.8154545454545454,0.8166666666666667,0.8242424242424242,0.826060606060606,0.8342424242424242,0.8365151515151515,0.8401515151515152,0.8583333333333333,0.8668181818181818,0.88,0.8887878787878788,0.8931818181818182,0.8895454545454545,0.8946969696969697,0.8998484848484849,0.8996969696969697,0.9057575757575758,0.9062121212121212,0.9062121212121212,0.9128787878787878,0.9184848484848483,0.915,0.913939393939394,0.9180303030303032,0.9159090909090908,0.9195454545454546,0.9181818181818182,0.9213636363636364,0.9184848484848483,0.9227272727272728,0.9203030303030303
2,0.6516666666666666,0.7492424242424243,0.7748484848484849,0.7996969696969697,0.8174242424242424,0.8295454545454546,0.8327272727272728,0.8348484848484848,0.8406060606060606,0.8434848484848485,0.8434848484848485,0.8468181818181818,0.8643939393939394,0.8812121212121212,0.896969696969697,0.8983333333333333,0.9007575757575758,0.9092424242424244,0.902121212121212,0.9127272727272728,0.9140909090909092,0.9134848484848485,0.9116666666666666,0.9181818181818182,0.9213636363636364,0.9237878787878788,0.9203030303030304,0.921818181818182,0.9216666666666666,0.9195454545454546,0.9248484848484848,0.926060606060606,0.9253030303030304,0.9262121212121212,0.927121212121212,0.9271212121212121
4,0.6471212121212121,0.7612121212121212,0.7837878787878788,0.8084848484848485,0.8177272727272727,0.8368181818181818,0.8365151515151515,0.8357575757575758,0.8407575757575757,0.8445454545454546,0.8462121212121212,0.8487878787878788,0.8653030303030304,0.8903030303030303,0.8945454545454545,0.8986363636363637,0.9046969696969696,0.9080303030303032,0.9048484848484848,0.9125757575757576,0.9128787878787878,0.9148484848484848,0.9124242424242424,0.9143939393939394,0.9237878787878788,0.9213636363636364,0.9234848484848484,0.9222727272727272,0.9212121212121211,0.9216666666666666,0.9222727272727272,0.9237878787878788,0.9227272727272728,0.9242424242424242,0.9231818181818182,0.9240909090909091
6,0.6621212121212121,0.7625757575757576,0.785,0.8113636363636364,0.8222727272727273,0.8381818181818181,0.8437878787878788,0.8425757575757575,0.8437878787878788,0.8546969696969697,0.8569696969696969,0.8621212121212121,0.8762121212121212,0.8962121212121212,0.8998484848484849,0.9116666666666666,0.912121212121212,0.9128787878787878,0.9137878787878788,0.9180303030303032,0.9183333333333332,0.9204545454545454,0.9222727272727272,0.9216666666666666,0.9233333333333332,0.9245454545454546,0.9274242424242424,0.9237878787878788,0.9262121212121212,0.9304545454545454,0.928030303030303,0.9298484848484848,0.9283333333333332,0.9283333333333332,0.9306060606060608,0.93
8,0.6568181818181819,0.7633333333333333,0.7863636363636364,0.813030303030303,0.8281818181818181,0.8395454545454546,0.8383333333333334,0.8445454545454546,0.8469696969696969,0.8425757575757575,0.8519696969696969,0.8645454545454545,0.8771212121212121,0.8937878787878788,0.899090909090909,0.9042424242424244,0.9065151515151516,0.9092424242424244,0.9109090909090908,0.9159090909090908,0.9175757575757576,0.9177272727272728,0.9174242424242424,0.9186363636363636,0.9231818181818182,0.9236363636363636,0.9231818181818182,0.9275757575757576,0.9265151515151516,0.9281818181818182,0.9265151515151516,0.9284848484848484,0.9253030303030304,0.926969696969697,0.9290909090909092,0.9274242424242424
10,0.6675757575757576,0.7706060606060606,0.786060606060606,0.816969696969697,0.8293939393939394,0.8419696969696969,0.8483333333333334,0.843939393939394,0.848030303030303,0.8568181818181818,0.8516666666666667,0.8619696969696969,0.8807575757575757,0.8942424242424243,0.9040909090909092,0.906969696969697,0.9130303030303032,0.915,0.916818181818182,0.916969696969697,0.9193939393939394,0.9206060606060606,0.9236363636363636,0.9243939393939394,0.9259090909090908,0.927121212121212,0.9259090909090908,0.9295454545454546,0.9274242424242424,0.926969696969697,0.9306060606060608,0.9286363636363636,0.9296969696969696,0.931060606060606,0.9301515151515152,0.9327272727272727
12,0.666060606060606,0.7713636363636364,0.7933333333333333,0.8168181818181818,0.8395454545454546,0.8412121212121212,0.8440909090909091,0.8498484848484849,0.8548484848484849,0.8545454545454545,0.8636363636363636,0.8628787878787879,0.88,0.8981818181818182,0.9053030303030304,0.9051515151515152,0.9151515151515152,0.918939393939394,0.9137878787878788,0.9187878787878788,0.9222727272727272,0.923939393939394,0.9213636363636364,0.9256060606060608,0.9307575757575758,0.932121212121212,0.9334848484848484,0.9309090909090908,0.9318181818181818,0.9292424242424242,0.9354545454545454,0.9337878787878788,0.9377272727272729,0.933939393939394,0.938030303030303,0.935
14,0.6566666666666666,0.7724242424242425,0.781969696969697,0.8190909090909091,0.8324242424242424,0.8392424242424242,0.8453030303030303,0.848030303030303,0.8468181818181818,0.8515151515151516,0.8601515151515151,0.8627272727272727,0.8781818181818182,0.8931818181818182,0.899090909090909,0.911060606060606,0.9128787878787878,0.9142424242424242,0.918939393939394,0.9213636363636364,0.9227272727272728,0.9251515151515152,0.9266666666666666,0.9277272727272728,0.9316666666666666,0.9307575757575758,0.927878787878788,0.9237878787878788,0.9337878787878788,0.9283333333333332,0.9334848484848484,0.932121212121212,0.932878787878788,0.933939393939394,0.9345454545454546,0.9377272727272727
16,0.6596969696969697,0.7668181818181818,0.7904545454545454,0.805,0.8318181818181818,0.8396969696969697,0.8436363636363636,0.8468181818181818,0.8443939393939394,0.8522727272727273,0.8556060606060606,0.8663636363636363,0.8793939393939394,0.8928787878787878,0.9065151515151516,0.9128787878787878,0.9133333333333332,0.9162121212121213,0.9136363636363636,0.92,0.923939393939394,0.9236363636363636,0.9245454545454546,0.9254545454545454,0.9306060606060608,0.9313636363636364,0.9327272727272728,0.93,0.9318181818181818,0.9303030303030304,0.9318181818181818,0.933939393939394,0.9340909090909092,0.9340909090909092,0.9386363636363636,0.9343939393939394
18,0.6627272727272727,0.7710606060606061,0.7946969696969697,0.8171212121212121,0.8351515151515152,0.8469696969696969,0.8440909090909091,0.8484848484848485,0.8483333333333334,0.8583333333333333,0.8622727272727273,0.8646969696969697,0.8839393939393939,0.8993939393939394,0.9027272727272728,0.911818181818182,0.9166666666666666,0.9190909090909092,0.9207575757575758,0.9234848484848484,0.926969696969697,0.9275757575757576,0.9272727272727272,0.9257575757575758,0.9334848484848484,0.9359090909090908,0.9356060606060606,0.932121212121212,0.9331818181818182,0.9313636363636364,0.9354545454545454,0.937121212121212,0.9366666666666666,0.9362121212121212,0.935,0.9390909090909091
Avg,0.4601742424242424,0.5346742424242424,0.5472878787878788,0.5615530303030303,0.5727727272727273,0.5806136363636364,0.5838257575757576,0.5861439393939394,0.5888333333333333,0.5925984848484849,0.5953863636363637,0.599719696969697,0.6094848484848485,0.6195530303030303,0.6245075757575758,0.6294469696969697,0.6324242424242424,0.6342651515151515,0.6358560606060606,0.6393636363636364,0.641090909090909,0.6432651515151515,0.6444696969696969,0.6457045454545455,0.654,0.656060606060606,0.6571060606060606,0.6584469696969697,0.6590530303030303,0.6606666666666666,0.6669166666666667,0.6694166666666667,0.6709090909090909,0.6722878787878788,0.6766969696969697,0.6773787878787879
