SNR,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
2,0.7850833333333334,0.8646944444444444,0.9042222222222224,0.9181666666666668,0.9223055555555556,0.9241944444444444,0.9242777777777778,0.9253888888888888,0.9257222222222222,0.9261944444444444,0.9284722222222224,0.9275,0.9272222222222222,0.9276666666666666,0.928,0.92875,0.9296944444444444,0.9285,0.9285,0.9289166666666666,0.9298333333333332,0.9308611111111113,0.9295,0.9295555555555556,0.9306111111111112,0.9318333333333332,0.9316388888888888,0.9318055555555556,0.9315277777777776,0.9327222222222222,0.9319444444444444,0.9328611111111113,0.9322777777777778,0.93275,0.9326944444444444,0.9331388888888889
4,0.7894722222222222,0.8702222222222222,0.9098888888888887,0.9223888888888888,0.9273333333333332,0.9281666666666668,0.9288055555555556,0.9293333333333332,0.9296388888888888,0.9304722222222224,0.9309444444444444,0.9309722222222222,0.93075,0.9304166666666668,0.9304722222222224,0.9311666666666668,0.9313055555555556,0.9322222222222222,0.9321944444444444,0.9319722222222222,0.9329166666666666,0.9328333333333332,0.9321944444444444,0.9318888888888888,0.9328611111111113,0.9333611111111112,0.9335555555555556,0.9335,0.9340277777777778,0.9343333333333332,0.9346388888888888,0.9333333333333332,0.9340833333333334,0.9338055555555556,0.9350833333333334,0.9345277777777777
6,0.7921111111111111,0.8725555555555555,0.9115833333333332,0.92475,0.9296388888888888,0.9302777777777778,0.931,0.9322222222222222,0.9318888888888888,0.9321388888888889,0.9330833333333334,0.9314444444444444,0.9326944444444444,0.9328611111111113,0.9335833333333332,0.9336111111111112,0.93325,0.9348055555555556,0.9346111111111112,0.9343055555555556,0.9335277777777776,0.9337777777777778,0.9349166666666666,0.9335833333333332,0.9353055555555556,0.9350555555555556,0.9356944444444444,0.9361388888888889,0.9362222222222222,0.9359166666666666,0.9359722222222222,0.9360277777777778,0.9358611111111113,0.9363055555555556,0.9363888888888888,0.9366388888888889
8,0.7951388888888888,0.8723055555555556,0.9170277777777778,0.9256944444444444,0.9304166666666668,0.9308333333333332,0.9327777777777778,0.9334444444444444,0.9336944444444444,0.9339444444444444,0.9345277777777776,0.93475,0.9345,0.9350277777777778,0.9349444444444444,0.9359444444444444,0.9355555555555556,0.9346666666666666,0.9350555555555556,0.9363055555555556,0.9365,0.9348888888888888,0.9359166666666666,0.9361111111111112,0.93675,0.9373055555555556,0.9361388888888889,0.9373611111111112,0.9368611111111113,0.9367777777777778,0.9373333333333334,0.9372222222222222,0.93775,0.9378055555555556,0.9378333333333332,0.937
10,0.7958611111111111,0.8746666666666667,0.9160555555555556,0.92825,0.9323333333333332,0.9334166666666668,0.9337222222222222,0.9346111111111112,0.9346666666666666,0.9342777777777778,0.9363888888888888,0.9361944444444444,0.9356944444444444,0.9361666666666668,0.9360277777777778,0.9365277777777776,0.93625,0.9367777777777778,0.9375277777777776,0.9376388888888888,0.9372222222222222,0.9367777777777778,0.9373611111111112,0.9376111111111112,0.93775,0.9383611111111112,0.9380277777777778,0.9382222222222222,0.93875,0.9388055555555556,0.9388333333333332,0.9389722222222222,0.9388333333333332,0.939,0.9385833333333332,0.9391388888888889
12,0.7953888888888889,0.8754444444444445,0.9149166666666668,0.9269722222222222,0.9318333333333332,0.9318888888888888,0.9332222222222222,0.9343333333333332,0.9336944444444444,0.9336388888888888,0.9348888888888888,0.9351944444444444,0.9365833333333332,0.9369444444444444,0.9359722222222222,0.9351944444444444,0.9365,0.9356666666666666,0.9361944444444444,0.93625,0.9362777777777778,0.93775,0.93775,0.9369166666666666,0.9368333333333332,0.9381111111111112,0.9380555555555556,0.93725,0.9380555555555556,0.9386388888888888,0.939,0.9374722222222224,0.9387777777777778,0.9390277777777778,0.9386944444444444,0.9388888888888889
14,0.7920833333333334,0.8746666666666667,0.9161388888888888,0.9266111111111112,0.9301388888888888,0.9323888888888888,0.9331111111111112,0.9332777777777778,0.9334722222222224,0.935,0.9338888888888888,0.9347777777777778,0.9351944444444444,0.9350277777777778,0.9363055555555556,0.9376111111111112,0.9365277777777776,0.9363888888888888,0.9373611111111112,0.9350555555555556,0.9375277777777776,0.9372777777777778,0.93825,0.9372777777777778,0.9378611111111111,0.9379444444444444,0.9390555555555556,0.9396111111111112,0.9384722222222224,0.9403611111111112,0.9390833333333334,0.9393888888888888,0.9397777777777778,0.9404722222222224,0.9404444444444444,0.9398055555555556
16,0.7912777777777777,0.8756111111111111,0.9148611111111112,0.9266944444444444,0.9307777777777778,0.9318611111111113,0.9329444444444444,0.9333888888888888,0.9342777777777778,0.9347222222222222,0.9343055555555556,0.9344444444444444,0.9352777777777778,0.9360833333333334,0.9360277777777778,0.9354444444444444,0.9350277777777778,0.9370833333333334,0.9358888888888888,0.9354444444444444,0.9367222222222222,0.9346944444444444,0.9365555555555556,0.9350833333333334,0.9373611111111112,0.9374166666666668,0.937,0.9353611111111112,0.9380277777777778,0.9377777777777778,0.9386388888888888,0.93875,0.9373055555555556,0.9378611111111111,0.9375277777777776,0.9371111111111111
18,0.7949444444444445,0.87325,0.9136111111111112,0.9260555555555556,0.9298055555555556,0.9316944444444444,0.9326944444444444,0.9311666666666668,0.9340277777777778,0.9332222222222222,0.9338888888888888,0.9353611111111112,0.9336666666666666,0.9345,0.9349722222222222,0.9356666666666666,0.9356111111111112,0.9350555555555556,0.937,0.9371666666666668,0.9373333333333334,0.93575,0.9357222222222222,0.935,0.9375833333333332,0.9363055555555556,0.9368333333333332,0.9371944444444444,0.9379444444444444,0.938,0.9388611111111111,0.9377777777777778,0.9388611111111111,0.9394166666666668,0.9396944444444444,0.9383055555555555
Avg,0.5513458333333333,0.6027472222222222,0.6286263888888889,0.6376875,0.6418125,0.6432541666666667,0.6447402777777778,0.6460708333333334,0.6474055555555556,0.6477708333333333,0.6491180555555556,0.6500805555555556,0.6502972222222222,0.6510791666666667,0.6512486111111111,0.6523638888888889,0.6532513888888889,0.6535472222222222,0.6548125,0.6549638888888889,0.6555375,0.6559541666666666,0.6568402777777778,0.6574611111111112,0.6618625,0.6631680555555556,0.6640013888888889,0.6651319444444445,0.6680819444444445,0.6694166666666667,0.6700027777777777,0.6705513888888889,0.6728680555555555,0.673725,0.6738875,0.6742972222222222
