SNR,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,0.6504545454545455,0.7384848484848485,0.7628787878787879,0.7818181818181819,0.7853030303030303,0.7998484848484848,0.8172727272727273,0.8193939393939393,0.8371212121212122,0.8522727272727273,0.8583333333333333,0.8724242424242424,0.8692424242424243,0.8772727272727273,0.8848484848484849,0.8880303030303031,0.8921212121212121,0.8989393939393939,0.8996969696969697,0.9001515151515151,0.8996969696969697,0.9056060606060606,0.9127272727272728,0.9095454545454544,0.9107575757575758,0.91,0.9156060606060606,0.9178787878787878,0.9162121212121213,0.9190909090909092,0.916818181818182,0.921060606060606,0.9190909090909092,0.921818181818182,0.922878787878788,0.9178787878787878
2,0.6806060606060607,0.7534848484848485,0.7895454545454546,0.8045454545454546,0.8122727272727273,0.8198484848484848,0.8327272727272728,0.8395454545454546,0.8490909090909091,0.8683333333333333,0.8675757575757576,0.8804545454545455,0.8843939393939394,0.896969696969697,0.901060606060606,0.901818181818182,0.9004545454545455,0.9131818181818182,0.915,0.9128787878787878,0.9112121212121213,0.9159090909090908,0.9190909090909092,0.916969696969697,0.9207575757575758,0.9187878787878788,0.921969696969697,0.9236363636363636,0.9242424242424242,0.926060606060606,0.921969696969697,0.9234848484848484,0.9236363636363636,0.9222727272727272,0.9204545454545454,0.9231818181818182
4,0.691060606060606,0.7665151515151515,0.7931818181818182,0.808030303030303,0.8190909090909091,0.831060606060606,0.8371212121212122,0.8481818181818181,0.8586363636363636,0.8678787878787879,0.8765151515151515,0.885,0.8925757575757576,0.8980303030303031,0.9040909090909092,0.901969696969697,0.9037878787878788,0.9165151515151516,0.9175757575757576,0.9133333333333332,0.9146969696969696,0.917121212121212,0.921969696969697,0.9196969696969696,0.9204545454545454,0.9231818181818182,0.923030303030303,0.9237878787878788,0.9243939393939394,0.923939393939394,0.9231818181818182,0.9254545454545454,0.927121212121212,0.9234848484848484,0.9240909090909092,0.9246969696969697
6,0.7081818181818181,0.7715151515151515,0.7978787878787879,0.8142424242424242,0.8187878787878788,0.8337878787878787,0.8448484848484848,0.8533333333333334,0.865,0.8777272727272727,0.881969696969697,0.8943939393939394,0.9022727272727272,0.9065151515151516,0.9051515151515152,0.911060606060606,0.911818181818182,0.917121212121212,0.917121212121212,0.918939393939394,0.921060606060606,0.9212121212121211,0.9245454545454546,0.925,0.922121212121212,0.9263636363636364,0.9277272727272728,0.928030303030303,0.9274242424242424,0.9277272727272728,0.9281818181818182,0.9259090909090908,0.927878787878788,0.9287878787878788,0.928030303030303,0.9301515151515152
8,0.6996969696969697,0.7759090909090909,0.7990909090909091,0.8096969696969697,0.8215151515151515,0.8322727272727273,0.8437878787878788,0.8546969696969697,0.8678787878787879,0.8786363636363637,0.8818181818181818,0.8928787878787878,0.8993939393939394,0.9062121212121212,0.9116666666666666,0.9115151515151516,0.9137878787878788,0.9213636363636364,0.9207575757575758,0.917121212121212,0.9190909090909092,0.9184848484848483,0.9213636363636364,0.9233333333333332,0.9213636363636364,0.9242424242424242,0.9251515151515152,0.9243939393939394,0.9248484848484848,0.9240909090909092,0.928030303030303,0.9272727272727272,0.9272727272727272,0.9266666666666666,0.9259090909090908,0.9268181818181818
10,0.698939393939394,0.7753030303030303,0.8051515151515152,0.8178787878787879,0.8240909090909091,0.8357575757575758,0.8415151515151515,0.8490909090909091,0.8615151515151516,0.8739393939393939,0.886969696969697,0.894090909090909,0.907121212121212,0.908939393939394,0.9151515151515152,0.9093939393939394,0.9130303030303032,0.9180303030303032,0.918939393939394,0.9201515151515152,0.92,0.9225757575757576,0.9215151515151516,0.9259090909090908,0.9215151515151516,0.9207575757575758,0.9236363636363636,0.927878787878788,0.9263636363636364,0.931060606060606,0.9268181818181818,0.928939393939394,0.928939393939394,0.9256060606060608,0.927878787878788,0.9301515151515152
12,0.6972727272727273,0.7792424242424243,0.8054545454545454,0.8216666666666667,0.8287878787878787,0.8353030303030303,0.8442424242424242,0.8563636363636363,0.8654545454545455,0.8810606060606061,0.8859090909090909,0.8968181818181818,0.901060606060606,0.9075757575757576,0.9145454545454546,0.9151515151515152,0.911818181818182,0.917121212121212,0.9243939393939394,0.9206060606060606,0.926969696969697,0.9242424242424242,0.923030303030303,0.9246969696969696,0.9246969696969696,0.923939393939394,0.9275757575757576,0.928030303030303,0.9266666666666666,0.9265151515151516,0.9272727272727272,0.9265151515151516,0.9277272727272728,0.9284848484848484,0.9306060606060608,0.9281818181818182
14,0.6959090909090909,0.7815151515151515,0.8,0.8148484848484848,0.8243939393939393,0.8384848484848485,0.8466666666666667,0.8551515151515151,0.865,0.881969696969697,0.8874242424242424,0.8936363636363637,0.901060606060606,0.9066666666666666,0.9109090909090908,0.9145454545454546,0.9162121212121213,0.9174242424242424,0.9243939393939394,0.9180303030303032,0.9204545454545454,0.9222727272727272,0.9237878787878788,0.9242424242424242,0.921969696969697,0.9263636363636364,0.9254545454545454,0.9251515151515152,0.9251515151515152,0.9243939393939394,0.9256060606060608,0.9243939393939394,0.925,0.926060606060606,0.9253030303030304,0.9246969696969697
16,0.698030303030303,0.7722727272727272,0.7945454545454546,0.8124242424242424,0.8193939393939393,0.8286363636363636,0.8409090909090909,0.8483333333333334,0.86,0.8740909090909091,0.8828787878787879,0.894090909090909,0.9,0.9048484848484848,0.9074242424242424,0.913939393939394,0.9101515151515152,0.915,0.9165151515151516,0.9193939393939394,0.9198484848484848,0.921060606060606,0.923030303030303,0.9243939393939394,0.9268181818181818,0.9274242424242424,0.9272727272727272,0.9259090909090908,0.928030303030303,0.9268181818181818,0.9266666666666666,0.9307575757575758,0.9277272727272728,0.93,0.927878787878788,0.931969696969697
18,0.7024242424242424,0.7839393939393939,0.8025757575757576,0.8118181818181818,0.8213636363636364,0.8371212121212122,0.8466666666666667,0.8498484848484849,0.8612121212121212,0.875,0.8772727272727273,0.8877272727272727,0.9009090909090908,0.9040909090909092,0.9034848484848484,0.9092424242424244,0.915,0.9175757575757576,0.9178787878787878,0.9163636363636364,0.9153030303030304,0.9154545454545454,0.9207575757575758,0.922121212121212,0.9227272727272728,0.9204545454545454,0.9213636363636364,0.9209090909090908,0.9263636363636364,0.9225757575757576,0.9201515151515152,0.9243939393939394,0.9251515151515152,0.9225757575757576,0.923030303030303,0.923030303030303
Avg,0.4798257575757575,0.5376363636363637,0.5545227272727272,0.5653863636363636,0.5713030303030303,0.5787727272727273,0.5866287878787879,0.5924393939393939,0.600280303030303,0.6093030303030303,0.6146212121212121,0.6206893939393939,0.6273484848484848,0.6310984848484849,0.6333939393939394,0.6360303030303031,0.6387121212121212,0.6486666666666666,0.6509090909090909,0.6515909090909091,0.6525530303030304,0.6552727272727272,0.6614924242424243,0.6630984848484849,0.6646590909090909,0.6660984848484849,0.6701969696969697,0.6721363636363636,0.6720378787878788,0.6734393939393939,0.6750909090909091,0.6756287878787879,0.6770909090909091,0.6768257575757576,0.6764469696969697,0.6782272727272727
