SNR,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0,0.6342424242424243,0.7195454545454546,0.7404545454545455,0.7560606060606061,0.7748484848484849,0.7942424242424242,0.8101515151515152,0.8109090909090909,0.8231818181818182,0.8203030303030303,0.8216666666666667,0.8259090909090909,0.8336363636363636,0.8304545454545454,0.8362121212121212,0.8443939393939394,0.8518181818181818,0.8589393939393939,0.8677272727272727,0.8783333333333333,0.8803030303030303,0.8815151515151515,0.8898484848484849,0.89,0.8931818181818182,0.8927272727272727,0.8963636363636364,0.8957575757575758,0.903939393939394,0.9081818181818182,0.908939393939394,0.9024242424242424,0.9109090909090908,0.9090909090909092,0.9127272727272728,0.9095454545454544,0.9133333333333332,0.9143939393939394,0.9115151515151516,0.9103030303030304,0.9165151515151516,0.9174242424242425
2,0.6615151515151515,0.7384848484848485,0.7574242424242424,0.7704545454545455,0.7945454545454546,0.813030303030303,0.8278787878787879,0.8248484848484848,0.8304545454545454,0.8360606060606061,0.8407575757575757,0.8386363636363636,0.8481818181818181,0.8466666666666667,0.8554545454545455,0.8586363636363636,0.8721212121212121,0.8796969696969696,0.886969696969697,0.8927272727272727,0.8933333333333333,0.9016666666666666,0.9028787878787878,0.9040909090909092,0.91,0.9078787878787878,0.911969696969697,0.9146969696969696,0.9196969696969696,0.9195454545454546,0.9181818181818182,0.9174242424242424,0.9187878787878788,0.9145454545454546,0.921969696969697,0.92,0.9240909090909092,0.9224242424242424,0.9231818181818182,0.922121212121212,0.9201515151515152,0.92
4,0.6571212121212121,0.7453030303030304,0.7622727272727273,0.7790909090909091,0.8028787878787879,0.8275757575757576,0.8345454545454546,0.835,0.8360606060606061,0.8424242424242424,0.8403030303030303,0.8431818181818181,0.8471212121212122,0.8484848484848485,0.8556060606060606,0.8692424242424243,0.8742424242424243,0.8886363636363637,0.8916666666666667,0.8993939393939394,0.9031818181818182,0.9033333333333332,0.9081818181818182,0.9090909090909092,0.91,0.9148484848484848,0.9131818181818182,0.9153030303030304,0.9181818181818182,0.9198484848484848,0.921060606060606,0.9178787878787878,0.923939393939394,0.9212121212121211,0.9213636363636364,0.9240909090909092,0.9242424242424242,0.9224242424242424,0.922121212121212,0.921060606060606,0.9242424242424242,0.923030303030303
6,0.6603030303030303,0.7495454545454545,0.7683333333333333,0.7901515151515152,0.8143939393939394,0.8321212121212122,0.8406060606060606,0.8416666666666667,0.8433333333333334,0.8472727272727273,0.8487878787878788,0.85,0.8546969696969697,0.8546969696969697,0.8572727272727273,0.8718181818181818,0.8848484848484849,0.8916666666666667,0.9003030303030303,0.9024242424242424,0.9107575757575758,0.9096969696969696,0.9131818181818182,0.9133333333333332,0.913939393939394,0.9213636363636364,0.9266666666666666,0.922878787878788,0.9277272727272728,0.9240909090909092,0.9245454545454546,0.9251515151515152,0.9254545454545454,0.925,0.927878787878788,0.9259090909090908,0.928030303030303,0.926060606060606,0.9248484848484848,0.927121212121212,0.9262121212121212,0.9262121212121213
8,0.6715151515151515,0.7513636363636363,0.7651515151515151,0.7862121212121213,0.8187878787878788,0.831060606060606,0.8403030303030303,0.8424242424242424,0.843030303030303,0.845,0.8454545454545455,0.8525757575757575,0.8603030303030303,0.8577272727272728,0.8595454545454545,0.8721212121212121,0.8865151515151515,0.8915151515151515,0.902121212121212,0.9,0.9062121212121212,0.9101515151515152,0.9151515151515152,0.9154545454545454,0.9186363636363636,0.9174242424242424,0.923030303030303,0.921060606060606,0.9231818181818182,0.923939393939394,0.921818181818182,0.9227272727272728,0.922878787878788,0.9245454545454546,0.9236363636363636,0.9257575757575758,0.9293939393939394,0.9257575757575758,0.9274242424242424,0.9245454545454546,0.927878787878788,0.9277272727272727
10,0.6698484848484848,0.7553030303030303,0.7766666666666666,0.7936363636363636,0.8240909090909091,0.8390909090909091,0.8416666666666667,0.8443939393939394,0.843939393939394,0.8527272727272728,0.8466666666666667,0.8539393939393939,0.8456060606060606,0.8554545454545455,0.8574242424242424,0.8707575757575757,0.884090909090909,0.894090909090909,0.9015151515151516,0.9030303030303032,0.9077272727272728,0.9153030303030304,0.911969696969697,0.9153030303030304,0.9178787878787878,0.921818181818182,0.9233333333333332,0.9227272727272728,0.9259090909090908,0.9272727272727272,0.9262121212121212,0.9237878787878788,0.9254545454545454,0.922878787878788,0.927878787878788,0.9274242424242424,0.9290909090909092,0.9262121212121212,0.9254545454545454,0.9283333333333332,0.9277272727272728,0.9278787878787879
12,0.6753030303030303,0.7525757575757576,0.7718181818181818,0.79,0.821060606060606,0.8337878787878787,0.8418181818181818,0.8495454545454545,0.8528787878787879,0.8536363636363636,0.8534848484848485,0.8521212121212122,0.8584848484848485,0.8572727272727273,0.8656060606060606,0.8774242424242424,0.8860606060606061,0.8972727272727272,0.9,0.911060606060606,0.9084848484848485,0.9146969696969696,0.9125757575757576,0.9196969696969696,0.9203030303030304,0.925,0.9240909090909092,0.9209090909090908,0.931969696969697,0.9313636363636364,0.927121212121212,0.9296969696969696,0.9277272727272728,0.9293939393939394,0.9292424242424242,0.9337878787878788,0.9348484848484848,0.9306060606060608,0.9324242424242424,0.9346969696969696,0.9359090909090908,0.9342424242424242
14,0.6653030303030303,0.7575757575757576,0.7696969696969697,0.7918181818181819,0.8084848484848485,0.8378787878787879,0.8466666666666667,0.8410606060606061,0.8475757575757575,0.8504545454545455,0.8495454545454545,0.8521212121212122,0.8566666666666667,0.8625757575757576,0.8639393939393939,0.8734848484848485,0.8880303030303031,0.89,0.9028787878787878,0.9084848484848485,0.9142424242424242,0.9142424242424242,0.9143939393939394,0.9193939393939394,0.916969696969697,0.9263636363636364,0.921818181818182,0.9274242424242424,0.9281818181818182,0.9292424242424242,0.9309090909090908,0.927878787878788,0.9340909090909092,0.9306060606060608,0.927121212121212,0.9277272727272728,0.9309090909090908,0.9334848484848484,0.9340909090909092,0.9337878787878788,0.936969696969697,0.933939393939394
16,0.6618181818181819,0.7456060606060606,0.7666666666666667,0.7856060606060606,0.8125757575757576,0.8363636363636363,0.8343939393939394,0.8457575757575757,0.8510606060606061,0.8454545454545455,0.85,0.8527272727272728,0.8560606060606061,0.8621212121212121,0.863030303030303,0.8801515151515151,0.8889393939393939,0.8980303030303031,0.9037878787878788,0.9051515151515152,0.9125757575757576,0.9145454545454546,0.9165151515151516,0.9215151515151516,0.9245454545454546,0.9246969696969696,0.9231818181818182,0.9265151515151516,0.932121212121212,0.9309090909090908,0.9312121212121212,0.931969696969697,0.931060606060606,0.9307575757575758,0.931060606060606,0.93,0.9324242424242424,0.931969696969697,0.932878787878788,0.9359090909090908,0.9351515151515152,0.9359090909090909
18,0.6777272727272727,0.7553030303030303,0.7710606060606061,0.7898484848484848,0.8207575757575758,0.8353030303030303,0.8457575757575757,0.8459090909090909,0.8513636363636363,0.8519696969696969,0.8604545454545455,0.8577272727272728,0.8622727272727273,0.8690909090909091,0.8731818181818182,0.8781818181818182,0.8915151515151515,0.8963636363636364,0.9077272727272728,0.911969696969697,0.9162121212121213,0.9143939393939394,0.9190909090909092,0.9174242424242424,0.9275757575757576,0.927121212121212,0.9259090909090908,0.9283333333333332,0.928030303030303,0.93,0.9303030303030304,0.9313636363636364,0.9304545454545454,0.9343939393939394,0.9336363636363636,0.9306060606060608,0.9334848484848484,0.935,0.9325757575757576,0.9356060606060606,0.9346969696969696,0.9398484848484848
Avg,0.463560606060606,0.5218939393939394,0.5350757575757575,0.5466969696969697,0.561530303030303,0.5738636363636364,0.5789242424242425,0.58275,0.58425,0.5867954545454546,0.5886212121212121,0.5911363636363637,0.594030303030303,0.5954545454545455,0.5984924242424242,0.6046515151515152,0.6116515151515152,0.6169242424242424,0.6220984848484848,0.6257651515151516,0.6284545454545455,0.631469696969697,0.6330378787878788,0.6355833333333333,0.6370681818181818,0.6390151515151515,0.6425151515151515,0.6440984848484849,0.6501818181818182,0.6525227272727273,0.653530303030303,0.6542575757575757,0.6564621212121212,0.6578409090909091,0.6593636363636364,0.6612348484848485,0.6679772727272727,0.6686666666666666,0.6699545454545455,0.6713257575757576,0.6756212121212121,0.67775
