SNR,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
-20,0.0915151515151515,0.0925757575757575,0.0925757575757575,0.0948484848484848,0.0931818181818181,0.0939393939393939,0.0913636363636363,0.0937878787878787,0.0928787878787878,0.0934848484848484,0.0931818181818181,0.0936363636363636,0.0945454545454545,0.0946969696969697,0.0933333333333333,0.0924242424242424,0.0956060606060606,0.0927272727272727,0.0927272727272727,0.0934848484848484,0.0943939393939393,0.0921212121212121,0.0942424242424242,0.0942424242424242,0.0934848484848484,0.0953030303030303,0.0945454545454545,0.0954545454545454,0.093030303030303,0.099090909090909,0.0956060606060606,0.0972727272727272,0.0957575757575757,0.0954545454545454,0.0951515151515151,0.0951515151515151,0.0946969696969697,0.0951515151515151,0.0984848484848484,0.0945454545454545,0.0981818181818181,0.0962121212121212,0.0971212121212121,0.0977272727272727,0.0951515151515151,0.096060606060606,0.0962121212121212,0.0983333333333333,0.0975757575757575,0.0971212121212121,0.0987878787878787,0.0962121212121212,0.0981818181818181,0.0977272727272727,0.0975757575757575,0.0974242424242424,0.0951515151515151,0.0951515151515151,0.1006060606060606,0.09606060606060605
-18,0.091060606060606,0.0946969696969697,0.0963636363636363,0.0986363636363636,0.0965151515151515,0.0962121212121212,0.0963636363636363,0.0981818181818181,0.0984848484848484,0.0968181818181818,0.0972727272727272,0.0966666666666666,0.0986363636363636,0.0992424242424242,0.0978787878787878,0.0966666666666666,0.096060606060606,0.0953030303030303,0.0969696969696969,0.096060606060606,0.0966666666666666,0.0978787878787878,0.0974242424242424,0.1,0.1007575757575757,0.0977272727272727,0.0984848484848484,0.0989393939393939,0.0975757575757575,0.0984848484848484,0.0974242424242424,0.0972727272727272,0.0983333333333333,0.0969696969696969,0.098030303030303,0.0986363636363636,0.0962121212121212,0.1009090909090909,0.0977272727272727,0.0984848484848484,0.098030303030303,0.099090909090909,0.0962121212121212,0.099090909090909,0.1009090909090909,0.1007575757575757,0.0989393939393939,0.1,0.0981818181818181,0.0962121212121212,0.0992424242424242,0.101060606060606,0.0981818181818181,0.0995454545454545,0.1001515151515151,0.0972727272727272,0.1001515151515151,0.1,0.0987878787878787,0.09787878787878788
-16,0.0928787878787878,0.0954545454545454,0.0995454545454545,0.1,0.0971212121212121,0.0975757575757575,0.1036363636363636,0.1003030303030303,0.1025757575757575,0.1003030303030303,0.1015151515151515,0.1043939393939394,0.1063636363636363,0.1031818181818181,0.1025757575757575,0.1024242424242424,0.1043939393939394,0.1042424242424242,0.1056060606060606,0.106060606060606,0.1056060606060606,0.1062121212121212,0.1039393939393939,0.1043939393939394,0.1043939393939394,0.1012121212121212,0.1042424242424242,0.1063636363636363,0.1048484848484848,0.1066666666666666,0.1087878787878788,0.1056060606060606,0.1054545454545454,0.1069696969696969,0.1074242424242424,0.1078787878787878,0.105,0.1071212121212121,0.1066666666666666,0.1072727272727272,0.1077272727272727,0.1078787878787878,0.1063636363636363,0.1077272727272727,0.1077272727272727,0.1089393939393939,0.1069696969696969,0.1093939393939393,0.1065151515151515,0.1096969696969697,0.1072727272727272,0.1089393939393939,0.109090909090909,0.1087878787878788,0.1103030303030303,0.1084848484848484,0.1089393939393939,0.1095454545454545,0.1115151515151515,0.1096969696969697
-14,0.1024242424242424,0.1139393939393939,0.1128787878787878,0.1195454545454545,0.1257575757575757,0.1237878787878788,0.1298484848484848,0.1287878787878787,0.1346969696969697,0.1298484848484848,0.1292424242424242,0.1362121212121212,0.1369696969696969,0.1357575757575757,0.1334848484848484,0.1359090909090909,0.1316666666666666,0.1374242424242424,0.1316666666666666,0.1392424242424242,0.1334848484848484,0.1334848484848484,0.1368181818181818,0.1392424242424242,0.1319696969696969,0.1353030303030303,0.1281818181818181,0.1386363636363636,0.1331818181818181,0.1333333333333333,0.1309090909090909,0.1327272727272727,0.1378787878787878,0.136060606060606,0.1365151515151515,0.1378787878787878,0.1396969696969697,0.1393939393939394,0.1374242424242424,0.1359090909090909,0.1346969696969697,0.1390909090909091,0.1353030303030303,0.1419696969696969,0.1396969696969697,0.1387878787878788,0.1424242424242424,0.1384848484848485,0.1375757575757575,0.1406060606060606,0.1421212121212121,0.1421212121212121,0.1413636363636363,0.14,0.1431818181818182,0.1412121212121212,0.1439393939393939,0.1439393939393939,0.146060606060606,0.14469696969696969
-12,0.1148484848484848,0.1516666666666666,0.1693939393939394,0.1766666666666666,0.1783333333333333,0.1775757575757575,0.1765151515151515,0.1768181818181818,0.1684848484848485,0.1727272727272727,0.1734848484848485,0.1692424242424242,0.1731818181818182,0.1734848484848485,0.1719696969696969,0.1684848484848485,0.1721212121212121,0.1743939393939394,0.1722727272727272,0.1786363636363636,0.1813636363636363,0.1798484848484848,0.1772727272727272,0.171060606060606,0.1721212121212121,0.1781818181818182,0.1768181818181818,0.175,0.1781818181818182,0.1737878787878788,0.1793939393939393,0.1731818181818182,0.1812121212121212,0.1824242424242424,0.1795454545454545,0.1825757575757575,0.188030303030303,0.184090909090909,0.1815151515151515,0.1834848484848484,0.186060606060606,0.1846969696969697,0.179090909090909,0.1881818181818181,0.1857575757575757,0.1884848484848484,0.1868181818181818,0.1881818181818181,0.1893939393939394,0.193030303030303,0.1886363636363636,0.1913636363636363,0.1962121212121212,0.1909090909090909,0.1901515151515151,0.1916666666666666,0.1931818181818181,0.19,0.1928787878787878,0.18954545454545454
-10,0.1627272727272727,0.248030303030303,0.2640909090909091,0.2666666666666666,0.265,0.2621212121212121,0.2616666666666666,0.2646969696969697,0.2606060606060606,0.2648484848484848,0.2607575757575757,0.2583333333333333,0.2631818181818182,0.2618181818181818,0.256060606060606,0.2593939393939394,0.2586363636363636,0.2556060606060606,0.2557575757575757,0.2609090909090909,0.2628787878787879,0.2740909090909091,0.2651515151515151,0.2637878787878788,0.2634848484848485,0.2727272727272727,0.2672727272727273,0.2645454545454545,0.2666666666666666,0.2645454545454545,0.2728787878787879,0.2713636363636363,0.2721212121212121,0.2696969696969697,0.276060606060606,0.2727272727272727,0.2748484848484848,0.2746969696969697,0.2754545454545454,0.283030303030303,0.2748484848484848,0.275,0.2865151515151515,0.2790909090909091,0.2843939393939394,0.2854545454545454,0.2833333333333333,0.2853030303030303,0.2854545454545454,0.2862121212121212,0.2843939393939394,0.2868181818181818,0.2856060606060606,0.2836363636363636,0.294090909090909,0.2865151515151515,0.2959090909090909,0.2883333333333333,0.2924242424242424,0.2906060606060606
-8,0.2595454545454545,0.3596969696969697,0.3504545454545454,0.3621212121212121,0.3627272727272727,0.3759090909090909,0.3789393939393939,0.3778787878787878,0.3739393939393939,0.3831818181818182,0.3842424242424242,0.3913636363636363,0.3928787878787879,0.3901515151515151,0.3990909090909091,0.3993939393939394,0.3995454545454545,0.398030303030303,0.4033333333333333,0.4136363636363636,0.4115151515151515,0.4053030303030303,0.4056060606060606,0.4077272727272727,0.4068181818181818,0.4025757575757576,0.4143939393939393,0.4090909090909091,0.4090909090909091,0.413030303030303,0.4156060606060606,0.4156060606060606,0.4068181818181818,0.4115151515151515,0.4177272727272727,0.425,0.4246969696969697,0.421969696969697,0.4246969696969697,0.4216666666666667,0.4213636363636364,0.4209090909090909,0.4290909090909091,0.4286363636363636,0.4289393939393939,0.4277272727272727,0.4362121212121212,0.4325757575757575,0.4383333333333333,0.4296969696969697,0.4375757575757575,0.4331818181818181,0.4313636363636363,0.4407575757575757,0.4428787878787878,0.4368181818181818,0.4368181818181818,0.4404545454545454,0.4356060606060606,0.44045454545454543
-6,0.3706060606060606,0.4521212121212121,0.4666666666666667,0.4810606060606061,0.4983333333333333,0.5130303030303031,0.5196969696969697,0.5198484848484849,0.5192424242424243,0.5346969696969697,0.53,0.5407575757575758,0.5340909090909091,0.5390909090909091,0.5490909090909091,0.5416666666666666,0.5436363636363636,0.5468181818181819,0.5572727272727273,0.561060606060606,0.5596969696969697,0.5690909090909091,0.5692424242424242,0.573030303030303,0.5675757575757576,0.576060606060606,0.5809090909090909,0.5718181818181818,0.5748484848484848,0.5884848484848485,0.5903030303030303,0.5806060606060606,0.5804545454545454,0.5821212121212122,0.5934848484848485,0.5933333333333334,0.5965151515151516,0.6007575757575757,0.6033333333333334,0.6021212121212122,0.6034848484848485,0.600909090909091,0.6062121212121212,0.6118181818181818,0.6136363636363636,0.6075757575757575,0.6092424242424243,0.6116666666666667,0.6110606060606061,0.6128787878787879,0.6165151515151515,0.6204545454545455,0.6218181818181818,0.623030303030303,0.6183333333333333,0.621969696969697,0.6254545454545455,0.6184848484848485,0.6189393939393939,0.62
-4,0.4759090909090909,0.5527272727272727,0.576969696969697,0.5981818181818181,0.615,0.6380303030303031,0.6463636363636364,0.6465151515151515,0.6624242424242425,0.6578787878787878,0.67,0.6737878787878788,0.6783333333333333,0.6777272727272727,0.683939393939394,0.6859090909090909,0.6892424242424242,0.696060606060606,0.6948484848484848,0.7071212121212122,0.7084848484848485,0.71,0.7133333333333334,0.7165151515151515,0.7051515151515152,0.7125757575757575,0.7181818181818181,0.7198484848484848,0.7196969696969697,0.7224242424242424,0.7219696969696969,0.7184848484848485,0.7262121212121212,0.7272727272727273,0.7340909090909091,0.7383333333333333,0.7390909090909091,0.7381818181818182,0.7407575757575757,0.7410606060606061,0.7433333333333333,0.7466666666666667,0.7433333333333333,0.7445454545454545,0.7537878787878788,0.765,0.7584848484848485,0.7545454545454545,0.7553030303030303,0.7622727272727273,0.7633333333333333,0.7606060606060606,0.7601515151515151,0.7618181818181818,0.7663636363636364,0.7662121212121212,0.7660606060606061,0.7616666666666667,0.7674242424242425,0.7665151515151515
-2,0.511969696969697,0.6351515151515151,0.6615151515151515,0.6912121212121212,0.7021212121212121,0.7215151515151516,0.7371212121212121,0.7390909090909091,0.7493939393939394,0.7592424242424243,0.7712121212121212,0.7703030303030303,0.7836363636363637,0.7818181818181819,0.791969696969697,0.7921212121212121,0.796060606060606,0.8012121212121213,0.8046969696969697,0.8162121212121212,0.8207575757575758,0.825,0.8257575757575758,0.8213636363636364,0.8228787878787879,0.8303030303030303,0.8296969696969697,0.8265151515151515,0.8296969696969697,0.8360606060606061,0.8368181818181818,0.8393939393939394,0.8368181818181818,0.8354545454545454,0.8456060606060606,0.85,0.8527272727272728,0.8456060606060606,0.8519696969696969,0.8498484848484849,0.8542424242424242,0.8543939393939394,0.8553030303030303,0.8569696969696969,0.8672727272727273,0.8587878787878788,0.8662121212121212,0.863030303030303,0.8712121212121212,0.8642424242424243,0.8677272727272727,0.8693939393939394,0.8710606060606061,0.8662121212121212,0.8696969696969697,0.8665151515151515,0.8709090909090909,0.8668181818181818,0.8706060606060606,0.8674242424242424
