SNR,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
-20,0.1044722222222222,0.10575,0.1055277777777777,0.1046944444444444,0.1036111111111111,0.1046388888888888,0.1073611111111111,0.1063333333333333,0.1066666666666666,0.1062777777777777,0.1073055555555555,0.10675,0.1086111111111111,0.1070833333333333,0.1046666666666666,0.1096388888888888,0.109,0.1076666666666666,0.1129444444444444,0.1127777777777777,0.1131111111111111,0.1146111111111111,0.1140833333333333,0.1138888888888888,0.1164722222222222,0.1192222222222222,0.1193055555555555,0.1221666666666666,0.1217222222222222,0.1233611111111111,0.1243333333333333,0.12475,0.12741666666666668
-18,0.1091666666666666,0.1099444444444444,0.1099722222222222,0.1098333333333333,0.1113055555555555,0.1134722222222222,0.1090555555555555,0.1108611111111111,0.1115555555555555,0.1117222222222222,0.1126944444444444,0.1100277777777777,0.1130833333333333,0.1143888888888888,0.1134722222222222,0.1126111111111111,0.1138611111111111,0.1152222222222222,0.1148055555555555,0.1143055555555555,0.1191111111111111,0.1175277777777777,0.1173611111111111,0.1193333333333333,0.12275,0.1240833333333333,0.1251388888888888,0.1243888888888888,0.1266111111111111,0.1296666666666666,0.1324444444444444,0.1316388888888889,0.13266666666666665
-16,0.117,0.1199722222222222,0.1240555555555555,0.1259444444444444,0.1260555555555555,0.124,0.1253888888888888,0.1241944444444444,0.128,0.1288888888888889,0.1276111111111111,0.1275,0.1280277777777777,0.12675,0.1289166666666666,0.1290277777777777,0.12975,0.1283055555555555,0.1288333333333333,0.1294166666666666,0.1340833333333333,0.1378333333333333,0.1355277777777777,0.1365833333333333,0.1388333333333333,0.1442222222222222,0.1456111111111111,0.148,0.1464722222222222,0.1505833333333333,0.1501111111111111,0.1529166666666666,0.15544444444444444
-14,0.1422777777777777,0.1480833333333333,0.15575,0.1572777777777777,0.1595833333333333,0.1621388888888889,0.1621944444444444,0.16225,0.1621666666666666,0.1619166666666666,0.16375,0.1620833333333333,0.1595277777777777,0.1654166666666666,0.16425,0.1658055555555555,0.1659722222222222,0.1678055555555555,0.1700833333333333,0.1713888888888889,0.1750833333333333,0.1766111111111111,0.1757222222222222,0.1785555555555555,0.1795555555555555,0.183,0.1855833333333333,0.1888333333333333,0.1878611111111111,0.1921944444444444,0.1933611111111111,0.1954722222222222,0.19486111111111112
-12,0.2048055555555555,0.21575,0.2106111111111111,0.2105555555555555,0.2161388888888888,0.2159722222222222,0.2164166666666666,0.21625,0.2163611111111111,0.2161388888888888,0.2187222222222222,0.2193055555555555,0.2184444444444444,0.2247777777777777,0.2198333333333333,0.2226388888888889,0.2247222222222222,0.2229444444444444,0.2248055555555555,0.2291111111111111,0.2310277777777777,0.2382777777777777,0.2374444444444444,0.2351111111111111,0.2373055555555555,0.24375,0.2473055555555555,0.2479722222222222,0.2488611111111111,0.2529166666666667,0.2530277777777778,0.2573055555555555,0.2581111111111111
-10,0.2968055555555555,0.3076944444444444,0.3060277777777778,0.2991944444444444,0.3029722222222222,0.3084444444444444,0.3083333333333333,0.3125833333333333,0.3158333333333333,0.3191111111111111,0.321,0.31975,0.3239444444444444,0.3225833333333333,0.32175,0.3205555555555555,0.3276111111111111,0.3252777777777778,0.3282777777777778,0.3303333333333333,0.3391111111111111,0.3405833333333333,0.3397777777777778,0.3418611111111111,0.3441388888888889,0.3542777777777778,0.3551388888888889,0.3561666666666667,0.3623055555555555,0.3652222222222222,0.3686111111111111,0.3666388888888889,0.36844444444444446
-8,0.3776944444444444,0.3921388888888888,0.4136666666666667,0.4208888888888888,0.4238888888888888,0.4282777777777777,0.4297222222222222,0.4328055555555555,0.4349444444444444,0.4358055555555555,0.4418333333333333,0.4460277777777778,0.4445833333333333,0.4475,0.4495555555555555,0.4511666666666666,0.4538055555555556,0.4589166666666666,0.45875,0.4590277777777777,0.4715555555555555,0.4776111111111111,0.4770833333333333,0.4805833333333333,0.4790555555555555,0.4909444444444444,0.4943888888888889,0.4965833333333333,0.4983333333333333,0.5032777777777778,0.5045555555555555,0.5088333333333334,0.5072777777777778
-6,0.4831388888888889,0.5168333333333334,0.5460555555555555,0.5661111111111111,0.5773055555555555,0.5883333333333334,0.58925,0.5873055555555555,0.5911388888888889,0.5895555555555556,0.5966944444444444,0.599,0.6049722222222222,0.6076944444444444,0.6076944444444444,0.6088888888888889,0.61175,0.6146944444444444,0.6185833333333334,0.6220833333333333,0.6359444444444444,0.6380833333333333,0.6418333333333334,0.6435,0.6454722222222222,0.65825,0.6621944444444444,0.6653888888888889,0.6676111111111112,0.6733055555555556,0.6759722222222222,0.6755,0.6788055555555556
-4,0.6053055555555555,0.6546111111111111,0.6929722222222222,0.7250555555555556,0.7385277777777778,0.7465277777777778,0.7525833333333334,0.7604722222222222,0.7637222222222222,0.7656666666666667,0.7700277777777778,0.7702222222222223,0.7768611111111111,0.7755833333333333,0.7803888888888889,0.7832222222222223,0.7850833333333334,0.7880277777777778,0.7886111111111112,0.7908611111111111,0.80625,0.8079444444444445,0.8116944444444445,0.81325,0.8145,0.82475,0.8250833333333333,0.8277222222222222,0.8295,0.8335555555555556,0.8365555555555556,0.8373333333333334,0.8395833333333333
-2,0.6845833333333333,0.7489722222222223,0.8100555555555555,0.842,0.8540555555555556,0.8618333333333333,0.8702777777777778,0.8715,0.8751388888888889,0.8781666666666667,0.8819166666666667,0.8816111111111111,0.8844166666666666,0.8863888888888889,0.8864444444444445,0.8879722222222223,0.8906111111111111,0.8901388888888889,0.8911111111111111,0.8943333333333333,0.9006111111111111,0.9003611111111111,0.9015555555555556,0.9010833333333332,0.9042222222222224,0.9060277777777778,0.9091944444444444,0.9069444444444444,0.9087222222222222,0.90975,0.9119722222222222,0.9116111111111111,0.9121666666666667
