SNR,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
-20,0.1025833333333333,0.1060277777777777,0.1046111111111111,0.1038055555555555,0.1062777777777777,0.1079722222222222,0.1058333333333333,0.1074722222222222,0.1086388888888888,0.1069166666666666,0.1079722222222222,0.1071111111111111,0.1065277777777777,0.1113333333333333,0.10725,0.10675,0.1065555555555555,0.1091388888888888,0.1099166666666666,0.1127777777777777,0.1125833333333333,0.1100277777777777,0.117,0.1159444444444444,0.1194722222222222,0.1188055555555555,0.1198611111111111,0.1259722222222222,0.1238888888888889,0.1273888888888888,0.1280833333333333,0.13175,0.13391666666666666
-18,0.1073888888888889,0.1076388888888889,0.1061666666666666,0.112,0.1106666666666666,0.1108055555555555,0.1118333333333333,0.11375,0.11275,0.1123055555555555,0.1128333333333333,0.1138333333333333,0.11025,0.1120277777777777,0.1116388888888888,0.1143055555555555,0.1156944444444444,0.1158611111111111,0.1156388888888888,0.1158611111111111,0.1152777777777777,0.1186388888888888,0.1206666666666666,0.12125,0.1248888888888888,0.1255555555555555,0.1278333333333333,0.1303055555555555,0.1348333333333333,0.1357777777777777,0.1368055555555555,0.1408888888888889,0.14105555555555555
-16,0.1163611111111111,0.11925,0.1231944444444444,0.1237777777777777,0.1237222222222222,0.1240833333333333,0.122,0.1246111111111111,0.12325,0.1262777777777777,0.1269166666666666,0.1289166666666666,0.1248611111111111,0.1275,0.1279444444444444,0.1282222222222222,0.1296666666666666,0.1293611111111111,0.1286944444444444,0.1309722222222222,0.1314444444444444,0.1325833333333333,0.1363333333333333,0.14025,0.1407777777777777,0.1416111111111111,0.145,0.1491388888888888,0.14825,0.1535555555555555,0.1548333333333333,0.1564166666666666,0.16086111111111112
-14,0.1431111111111111,0.1511111111111111,0.1561944444444444,0.1586944444444444,0.1578888888888888,0.1643055555555555,0.16,0.1616111111111111,0.1621111111111111,0.1619166666666666,0.1643611111111111,0.1635277777777777,0.16775,0.1668611111111111,0.1641944444444444,0.1659444444444444,0.16725,0.1685555555555555,0.1675555555555555,0.17,0.1707222222222222,0.1723611111111111,0.1756111111111111,0.1798055555555555,0.1803888888888888,0.1868888888888888,0.1830833333333333,0.1897777777777777,0.193,0.1944722222222222,0.1919166666666666,0.1990555555555555,0.20072222222222222
-12,0.2022222222222222,0.2076111111111111,0.2113055555555555,0.2145,0.2192222222222222,0.2185,0.2168333333333333,0.2197222222222222,0.2204444444444444,0.2177222222222222,0.2179722222222222,0.2185277777777777,0.2211111111111111,0.2193055555555555,0.2216666666666666,0.2204166666666666,0.2211388888888888,0.2248888888888889,0.22375,0.2255833333333333,0.2310833333333333,0.2292777777777777,0.2373611111111111,0.2347777777777777,0.2346666666666666,0.2395,0.2392222222222222,0.2478888888888888,0.2494722222222222,0.2507222222222222,0.2534722222222222,0.2541388888888889,0.2556388888888889
-10,0.2799166666666666,0.2981388888888889,0.286,0.2956666666666667,0.30675,0.3068611111111111,0.3089444444444444,0.3116666666666666,0.3080833333333333,0.3111111111111111,0.3130555555555555,0.3131666666666666,0.3133055555555555,0.3134166666666667,0.3173611111111111,0.3201111111111111,0.3204166666666667,0.3210833333333333,0.3203055555555555,0.3247222222222222,0.3263888888888889,0.3269444444444444,0.3349166666666666,0.3362777777777778,0.33875,0.3395277777777777,0.3428888888888889,0.3546111111111111,0.3539166666666666,0.3555833333333333,0.3561111111111111,0.3615277777777778,0.3624722222222222
-8,0.3604166666666666,0.3929166666666667,0.4072222222222222,0.4035,0.4092777777777778,0.41825,0.4169722222222222,0.4280555555555556,0.4291944444444444,0.4328888888888889,0.4359444444444444,0.4386111111111111,0.4406111111111111,0.4411388888888889,0.4445833333333333,0.4433055555555555,0.4498611111111111,0.4483888888888889,0.4526666666666666,0.4564444444444444,0.4540277777777777,0.4567777777777778,0.4665833333333333,0.4731111111111111,0.4733055555555555,0.475,0.4785555555555555,0.4885833333333333,0.4901388888888889,0.4942222222222222,0.4919722222222222,0.4993611111111111,0.5001111111111111
-6,0.4664444444444444,0.5167222222222222,0.5496111111111112,0.5618333333333333,0.5617222222222222,0.5697222222222222,0.5729166666666666,0.5801944444444445,0.5798888888888889,0.5844722222222222,0.58775,0.5876111111111111,0.5942222222222222,0.5950555555555556,0.5986388888888889,0.6048055555555556,0.6079166666666667,0.6101111111111112,0.6120555555555556,0.6140555555555556,0.6153888888888889,0.6190555555555556,0.6315,0.6335555555555555,0.6374166666666666,0.64425,0.6443888888888889,0.6528055555555555,0.6567777777777778,0.6574444444444445,0.6588888888888889,0.6643888888888889,0.6672777777777777
-4,0.5937222222222223,0.6573888888888889,0.6953333333333334,0.7135555555555556,0.7256666666666667,0.7326111111111111,0.7366666666666667,0.7384444444444445,0.7443611111111111,0.7454166666666666,0.7514444444444445,0.7527777777777778,0.7536666666666667,0.7568333333333334,0.7580277777777777,0.7609722222222223,0.7650277777777778,0.76525,0.7677777777777778,0.7707222222222222,0.7718611111111111,0.7753611111111111,0.789,0.7904722222222222,0.79325,0.7949166666666667,0.7943611111111111,0.8046111111111112,0.8065833333333333,0.8084722222222223,0.8084444444444444,0.8137777777777778,0.8165
-2,0.6813611111111111,0.7719722222222222,0.8198611111111112,0.8371388888888889,0.8460833333333333,0.8507777777777777,0.8552777777777778,0.8604722222222222,0.8631111111111112,0.8642222222222222,0.8678333333333333,0.8689722222222223,0.8675,0.8718333333333333,0.8723333333333333,0.8750277777777777,0.8749166666666667,0.8772777777777778,0.8778611111111111,0.8798333333333334,0.8811666666666667,0.8826388888888889,0.8901111111111111,0.8914444444444445,0.89,0.8923333333333333,0.8923611111111112,0.89675,0.8982222222222223,0.8983611111111112,0.8999166666666667,0.9011388888888888,0.9007222222222222
0,0.7316666666666667,0.8304722222222222,0.8841666666666667,0.9006666666666666,0.9040277777777778,0.9089722222222222,0.9100833333333334,0.9099444444444444,0.9113333333333332,0.9123888888888888,0.9140833333333334,0.915,0.9148611111111112,0.9161944444444444,0.9170277777777778,0.91875,0.9179166666666668,0.9173055555555556,0.9184166666666668,0.9195277777777778,0.9210833333333334,0.9196666666666666,0.92375,0.9241388888888888,0.9243611111111112,0.9235,0.9238888888888888,0.9264166666666668,0.9266944444444444,0.9263611111111112,0.9268055555555555,0.9277777777777778,0.9279166666666666
2,0.7531944444444445,0.8509722222222222,0.9004444444444445,0.9142777777777776,0.9185833333333332,0.9205277777777776,0.9224722222222222,0.92375,0.9250555555555556,0.9245833333333332,0.925,0.9260833333333334,0.9265277777777776,0.9268055555555555,0.9270277777777778,0.92675,0.9269166666666668,0.9299444444444444,0.9281944444444444,0.9285277777777776,0.9286111111111112,0.9276111111111112,0.931,0.931,0.9292777777777778,0.9300555555555556,0.9306111111111112,0.9321944444444444,0.9315277777777776,0.93225,0.9326666666666666,0.9336111111111112,0.9326944444444445
4,0.7561388888888889,0.8573611111111111,0.9060277777777778,0.9194444444444444,0.9228611111111112,0.9238055555555555,0.9258611111111112,0.9279444444444443,0.9276111111111112,0.9288611111111112,0.9289444444444444,0.9289444444444444,0.9296111111111112,0.9302777777777778,0.9300277777777778,0.9299166666666666,0.931,0.9307777777777778,0.9316111111111112,0.9318055555555556,0.9314444444444444,0.9308611111111113,0.9327777777777778,0.9331111111111112,0.9333611111111112,0.9325555555555556,0.9329722222222222,0.9340833333333334,0.9345277777777776,0.9341666666666668,0.9335277777777776,0.9354444444444444,0.9349444444444445
6,0.7591388888888889,0.8597222222222223,0.9081666666666668,0.9221666666666668,0.9251388888888888,0.927,0.9292222222222222,0.9298611111111112,0.9293888888888888,0.9307777777777778,0.9320833333333334,0.9317777777777778,0.9310277777777778,0.9322777777777778,0.9325555555555556,0.9328333333333332,0.9322777777777778,0.9333611111111112,0.9326111111111112,0.9329166666666666,0.9330277777777778,0.9341666666666668,0.9348888888888888,0.9346666666666666,0.9345,0.9341944444444444,0.9343888888888888,0.937,0.9351666666666668,0.9358333333333332,0.9353055555555556,0.9352222222222222,0.9361944444444444
8,0.7606944444444445,0.8586111111111111,0.9087777777777778,0.9223611111111112,0.9264166666666668,0.9268611111111112,0.9299166666666666,0.9303888888888888,0.9311666666666668,0.9321111111111112,0.9332777777777778,0.9330277777777778,0.9325,0.93375,0.933,0.9334722222222224,0.9335555555555556,0.9345,0.936,0.9356111111111112,0.934,0.9353333333333332,0.9360555555555556,0.9348055555555556,0.9359166666666666,0.9351388888888889,0.9365555555555556,0.9372222222222222,0.9367222222222222,0.9361944444444444,0.9361666666666668,0.9369444444444444,0.9370555555555555
10,0.76075,0.8605833333333334,0.9121944444444444,0.9247777777777778,0.9274166666666668,0.9305277777777776,0.9329166666666666,0.9316111111111112,0.9333333333333332,0.9333333333333332,0.9336388888888888,0.9342777777777778,0.9347222222222222,0.9361111111111112,0.9356388888888888,0.9365,0.9358611111111113,0.9358888888888888,0.9364722222222224,0.9356944444444444,0.9360833333333334,0.9371111111111112,0.9378888888888888,0.9381944444444444,0.9380555555555556,0.9381111111111112,0.9374444444444444,0.938,0.938,0.93875,0.9383611111111112,0.9388611111111111,0.9387222222222222
